correlation_method,metabolite_tissue,metabolite,cytokine_sampling_tissue,cytokine,cytokine_measurement,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,cytokine_min,cytokine_max
pearson,Muscle,SM(d18:1/23:0),systemic blood,IL-1a,concentration_pg_ml,13,13,0.5607017429637222,0.04622169504258689,0.536646050124109,21007.7328531038,624377.401801353,8.102720967125885,325.5216403276355
pearson,Liver,1-Palmitoyl-2-linoleoyl-sn-glycero-3-PC,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.9537752922878326,0.046224707712167364,0.536646050124109,4100130.19326856,7057981.83872799,11.486764464416169,165.9685216422923
pearson,Liver,"PE(20:3(5Z,8Z,11Z)/20:4(5Z,8Z,11Z,14Z))",systemic blood,IL-7,mfi,14,14,-0.5399508442925491,0.04625255073356004,0.5368014947523457,22724200.7047973,102158302.694814,1924.44104,4585.66553
pearson,Liver,Allantoic acid,portal blood,IL-1a,concentration_pg_ml,7,7,0.7624610416529906,0.0462555444922441,0.5368014947523457,581208.436202429,1728026.38562655,19.443753480309937,172.42545557283944
pearson,Muscle,Homo-L-arginine,systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.8845478914328246,0.04626675235963635,0.5368014947523457,549058.156939513,1522501.37088467,11.89636537814015,713.1829157063515
pearson,Muscle,ATPA,systemic blood,IL-17A,concentration_pg_ml,4,4,-0.9537286474599704,0.04627135254002956,0.5368014947523457,9022.67055328773,250126.535026229,12.814446799875316,24.97808587839473
pearson,Muscle,Capryloylglycine,systemic blood,IL-1a,concentration_pg_ml,13,13,-0.5605587265509908,0.04628942039295159,0.5368014947523457,46565.5602213971,200370.850040511,8.102720967125885,325.5216403276355
pearson,Liver,"2,5-Dihydro-2,4,5-trimethyloxazole",systemic blood,IL-17A,mfi,14,14,-0.5398671326725232,0.04629300581074632,0.5368014947523457,623688.024530489,7222993.78628965,2236.69092,3499.0564
pearson,Liver,"(4Z,7Z,9E,11E,13R)-13-{[(2S)-2-Amino-2-carboxyethyl]sulfanyl}-14-hydroxy-4,7,9,11-octadecatetraenedioic acid",systemic blood,IL-17A,concentration_pg_ml,4,4,0.9536990441143337,0.0463009558856663,0.5368014947523457,7356.59391333025,113567.993934271,12.814446799875316,24.97808587839473
pearson,Muscle,"(6E,10E)-3,7,11,15-Tetramethyl-6,10,14-hexadecatrien-1-ol",systemic blood,IFN-gamma,concentration_pg_ml,5,5,-0.8844902196166443,0.04630100777010226,0.5368014947523457,188484.257938526,305442.9562925,11.89636537814015,713.1829157063515
pearson,Liver,beta-Glycerophosphoric acid,systemic blood,TNF-alpha,mfi,14,14,-0.5398382784390677,0.04630695609565446,0.5368014947523457,4703321.78711607,25881789.7820158,938.71515,3738.94946
pearson,Liver,doripenem,systemic blood,IL-1a,concentration_pg_ml,13,13,0.5605154927316907,0.04630990777804349,0.5368014947523457,14797.974353312,210586.763014228,8.102720967125885,325.5216403276355
pearson,Liver,Ureidosuccinic acid,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.5836957910153503,0.046314873005258626,0.5368014947523457,51891.6121887189,513720.171846893,3.47434991240654,39.26422696065878
pearson,Liver,Asymmetric dimethylarginine,systemic blood,IL-17A,mfi,14,14,0.5397981881358414,0.04632634382446069,0.5368014947523457,3671500.05016162,11200558.8958754,2236.69092,3499.0564
pearson,Liver,18-Hydroxycortisol,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.9536661453385415,0.04633385466145844,0.5368014947523457,120928.800785231,2862580.82551697,11.486764464416169,165.9685216422923
pearson,Liver,2-Ketobutyric acid,portal blood,IFN-gamma,mfi,8,8,0.7146942275653227,0.04634469677026896,0.5368014947523457,690883.548076607,1348328.9456099,725.81201,6794.41602
pearson,Liver,Misonidazole,systemic blood,IL-6,concentration_pg_ml,6,6,0.8186505059071112,0.04634938016363786,0.5368014947523457,405587.674012784,2860281.35308899,20.169297065345663,377.91436816350176
pearson,Liver,gln-ser,systemic blood,IL-6,concentration_pg_ml,6,6,0.8186505059071095,0.04634938016363866,0.5368014947523457,405587.674012784,2860281.35308898,20.169297065345663,377.91436816350176
pearson,Liver,"PS(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",systemic blood,IL-10,mfi,14,14,-0.5397330673267483,0.04635784896456305,0.5368190222183009,88231.6868936935,6801018.90716566,2005.2179,4715.10449
pearson,Liver,4-[(2-Amino-2-carboxyethyl)amino]-2-{2-[(2-aminoethyl)amino]-2-oxoethyl}-2-hydroxy-4-oxobutanoic acid,systemic blood,IFN-gamma,concentration_pg_ml,5,5,-0.8843718990235346,0.04637131194965189,0.5368943678779078,196869.947888979,1168769.27933038,11.89636537814015,713.1829157063515
pearson,Muscle,Secoisolariciresinol,systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.5835483171019924,0.046383480701679,0.5369022809373591,232388.382495308,438874.120587967,3.47434991240654,39.26422696065878
pearson,Muscle,Artemether,systemic blood,IL-10,mfi,14,14,0.5396687997767378,0.046388956625151745,0.5369022809373591,25964.0901564154,385917.097484285,2005.2179,4715.10449
pearson,Liver,N-methyl-L-glutamic Acid,portal blood,IL-1a,concentration_pg_ml,7,7,-0.7621486091351752,0.04639934392813638,0.5369022809373591,1456729.24270613,5264967.62421462,19.443753480309937,172.42545557283944
pearson,Liver,Fasciculol C,systemic blood,IL-7,mfi,14,14,0.5396447011650699,0.046400625090491296,0.5369022809373591,91077.6247743307,740138.081526555,1924.44104,4585.66553
pearson,Liver,Xanthosine,systemic blood,IL-17A,mfi,14,14,0.5396319957486807,0.046406777871639326,0.5369022809373591,384685.29167524,6719652.44161423,2236.69092,3499.0564
pearson,Liver,2-hydroxyflutamide,systemic blood,TNF-alpha,mfi,14,14,-0.5395998482810926,0.04642234840477557,0.5370019259413337,59961.1855099999,194049.14200961,938.71515,3738.94946
pearson,Muscle,3-Methylhistidine,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.714497092487806,0.04643321032291728,0.5370089314875973,1292013.19557384,2416512.89582212,24.992408060414455,171.61157708184535
pearson,Liver,5-Indolol,systemic blood,IL-1a,mfi,14,14,0.5395646874396746,0.04643938282036049,0.5370089314875973,94590.4443639801,269027.784836442,1950.86621,33647.1875
pearson,Liver,Naphthalen-2-amine,systemic blood,IFN-gamma,mfi,14,14,0.5395441622706638,0.04644932878158488,0.5370089314875973,577692.751832646,1930572.44518294,1067.5177,25376.40039
pearson,Liver,Palmitic acid,portal blood,IFN-gamma,concentration_pg_ml,4,4,0.9535356475068271,0.0464643524931729,0.5370089314875973,1436332861.13125,2258001570.67524,11.486764464416169,165.9685216422923
pearson,Liver,Arg-Gly,portal blood,IL-17F,mfi,8,8,-0.7144193494944726,0.04646814491415559,0.5370089314875973,181413.238016458,475115.021206519,811.51361,62971.27344
pearson,Liver,NP-008993,portal blood,IL-10,concentration_pg_ml,4,4,-0.9535288253979272,0.04647117460207284,0.5370089314875973,1832589.83320075,2827594.02122466,51.44777336431313,1101.7441425819327
pearson,Muscle,PG(16:0/16:1(9Z)),portal blood,IL-17F,concentration_pg_ml,3,3,-0.9973362770615934,0.04647678694477106,0.5370089314875973,312174.439073841,13431258.9417659,24.621261975161335,748.6666386884577
pearson,Liver,pentahomomethionine,portal blood,IL-17A,concentration_pg_ml,4,4,-0.95352027366897385,0.04647972633102613,0.5370089314875973,11977.1249313927,99734.2827174159,11.689201474353736,34.287789395062916
pearson,Muscle,Wedelolactone,portal blood,IFN-gamma,concentration_pg_ml,4,4,0.9535144250936948,0.04648557490630523,0.5370089314875973,192552.440984004,1033769.99106999,11.486764464416169,165.9685216422923
pearson,Liver,"PE(22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",portal blood,IL-1a,mfi,8,8,0.7143583625538985,0.04649556110329625,0.5370439099000904,6264165.3311394,31519653.4351585,0,18407.25
pearson,Muscle,Adenine,portal blood,IL-17A,mfi,8,8,-0.7143267869070882,0.04650975951562529,0.5371065177696764,7423155.80957164,28088361.4806737,2803.75122,3637.98047
pearson,Liver,Dihydroxyacetone phosphate,systemic blood,IL-6,concentration_pg_ml,6,6,0.8183162089411384,0.04651489977678826,0.5371065177696764,361097.710410356,1083314.80353609,20.169297065345663,377.91436816350176
pearson,Liver,Phentermine,portal blood,IFN-gamma,mfi,8,8,-0.7142737724187289,0.046533604073239636,0.537166058041415,613574.27431645,758748.521381668,725.81201,6794.41602
pearson,Muscle,Heptadecanoyl carnitine,portal blood,IL-10,concentration_pg_ml,4,4,0.9534594215718256,0.04654057842817436,0.537166058041415,38782.5060323559,114967.56616682,51.44777336431313,1101.7441425819327
pearson,Liver,Asymmetric dimethylarginine,systemic blood,TNF-alpha,mfi,14,14,0.5393552661875092,0.04654093586580646,0.537166058041415,3671500.05016162,11200558.8958754,938.71515,3738.94946
pearson,Muscle,"2,4-Dimethylbenzaldehyde",portal blood,IL-6,concentration_pg_ml,8,8,0.7142385575783163,0.04654944688182877,0.5371839578856974,307135.474222354,1578945.85352731,52.928190916086855,2630.567917196553
pearson,Liver,Vorinostat,systemic blood,IL-6,mfi,14,14,0.5393225728956695,0.046556804179603256,0.5371885403770039,148038.788825816,861250.724728901,1981.80176,13671.38867
pearson,Liver,"N~4~-Carboxy-1-(β-D-ribofuranosyl)-1H-imidazole-4,5-diamine",systemic blood,IFN-gamma,concentration_pg_ml,5,5,0.8840175093788027,0.04658208651079696,0.5373999158300912,6561.63199226845,160067.82285358,11.89636537814015,713.1829157063515
pearson,Muscle,L-Arabitol,portal blood,IL-17F,mfi,8,8,-0.714118559000269,0.04660345749429556,0.5374801717661523,579828.215547594,2683640.65276754,811.51361,62971.27344
pearson,Liver,Gamma glutamyl ornithine,systemic blood,IL-17A,mfi,14,14,0.5392230109832892,0.04660515276478683,0.5374801717661523,124029.698184301,285084.874404947,2236.69092,3499.0564
pearson,Liver,2-Aminoisobutyric acid,portal blood,IL-17F,mfi,8,8,0.7141041729960556,0.046609935082027175,0.5374801717661523,5361523.38651948,13900017.6329213,811.51361,62971.27344
pearson,Liver,S-Adenosylhomocysteine,portal blood,TNF-alpha,mfi,8,8,-0.7140494830586532,0.04663456528398677,0.5376838584729756,250927.840014895,508337.713510706,2677.86475,14788.66895
pearson,Muscle,Hexamethylenetetramine,portal blood,IFN-gamma,concentration_pg_ml,4,4,0.9533569404410417,0.046643059558958304,0.5377014692696642,8542489.8752731,15905343.0169253,11.486764464416169,165.9685216422923
pearson,Muscle,"(5Z,8Z)-Tetradecadienoylcarnitine",systemic blood,IL-6,mfi,14,14,0.5390942350947371,0.04666774234820607,0.5377681756136897,800166.224241937,15523563.0218246,1981.80176,13671.38867
pearson,Liver,Integerressine,systemic blood,IL-17A,mfi,14,14,-0.5390843384244907,0.04667255501128813,0.5377681756136897,177497.443708725,544294.742847542,2236.69092,3499.0564
pearson,Muscle,Fuberidazole,portal blood,GDF-15,concentration_pg_ml,8,8,0.7139635994198303,0.0466732597502244,0.5377681756136897,460369.938194994,1946983.91999316,539.243926392015,2125.05514624343
pearson,Liver,Dihydroceramide,systemic blood,IL-10,mfi,14,14,-0.5390749721611113,0.046677110075592165,0.5377681756136897,85827.8989359359,1139984.42694932,2005.2179,4715.10449
pearson,Liver,Pyroglutamic acid,systemic blood,IL-17A,mfi,14,14,-0.5390614546188419,0.046683684589423693,0.5377681756136897,318163823.076608,438719743.678877,2236.69092,3499.0564
pearson,Muscle,Dithionous acid,systemic blood,IFN-gamma,mfi,14,14,0.539046071665661,0.04669116720290658,0.5377741060618311,140665.982042383,599743.788739499,1067.5177,25376.40039
pearson,Muscle,13-Docosenamide,systemic blood,TNF-alpha,concentration_pg_ml,12,12,0.582836444262567,0.04671566614847595,0.5379759942314792,2183400.97533823,21796711.7610092,3.47434991240654,39.26422696065878
pearson,Muscle,Alchornine,systemic blood,IL-1a,mfi,14,14,0.5389084158786848,0.046758165005489176,0.5383092945878398,518893.693097125,2730021.72624243,1950.86621,33647.1875
pearson,Muscle,Netilmicin,portal blood,IFN-gamma,mfi,8,8,0.7137744286196905,0.046758558058005675,0.5383092945878398,561051.611248068,2819210.99545097,725.81201,6794.41602
pearson,Muscle,Dimethyl fumarate,portal blood,IL-17A,mfi,8,8,-0.7137430435586705,0.046772718867970145,0.538319718401196,453133.161862634,1445662.95633351,2803.75122,3637.98047
pearson,Muscle,4-oxo-Retinoic acid,portal blood,IFN-gamma,concentration_pg_ml,4,4,0.9532265867893441,0.04677341321065587,0.538319718401196,38011.2850281664,125681.699988658,11.486764464416169,165.9685216422923
pearson,Muscle,"PE(16:0/18:2(9Z,12Z))",portal blood,IL-17A,mfi,8,8,-0.7137073624161325,0.04678882119426769,0.5384167615586075,151202.276975113,3323139.57554784,2803.75122,3637.98047
pearson,Liver,"Bufa-20,22-dienolide",portal blood,IL-10,concentration_pg_ml,4,4,0.9532030916125825,0.04679690838741745,0.5384295452207631,2226245.97689116,11111319.4646654,51.44777336431313,1101.7441425819327
pearson,Muscle,"LysoPE(20:4(5Z,8Z,11Z,14Z)/0:0)",portal blood,IL-7,mfi,8,8,-0.7136649804988562,0.04680795181689682,0.538476333466701,19922.1543822351,331231.506221667,1479.40015,5392.10449
pearson,Liver,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(9Z,12Z,15Z))",systemic blood,IL-7,mfi,14,14,-0.5387770888009484,0.04682214791272245,0.5385593704774841,681679.050467032,7819461.06174767,1924.44104,4585.66553
pearson,Liver,Sedoheptulose,systemic blood,IL-17A,mfi,14,14,0.5387225644614545,0.04684873106513852,0.5387848403527628,105087.354338192,2250202.7248866,2236.69092,3499.0564
pearson,Liver,Palmitoyl Serinol,systemic blood,IL-7,mfi,14,14,-0.5386912386276161,0.0468640088434431,0.5387910759696652,172154.100570433,522703.693159533,1924.44104,4585.66553
pearson,Muscle,S-acetylcysteamine,systemic blood,IFN-gamma,mfi,14,14,0.5386815725650971,0.04686872376767321,0.5387910759696652,738850.459561843,2311194.22896914,1067.5177,25376.40039
pearson,Muscle,phenylurea,systemic blood,TNF-alpha,mfi,14,14,0.5386785131383875,0.04687021617077394,0.5387910759696652,106131.332983498,9012204.65301136,938.71515,3738.94946
pearson,Muscle,"PG(16:0/18:3(6Z,9Z,12Z))",systemic blood,IL-1a,concentration_pg_ml,13,13,0.5593117867583629,0.04688293307890441,0.5388570029828508,289159.544742671,5829055.05150751,8.102720967125885,325.5216403276355
pearson,Liver,7-ACA,portal blood,IFN-gamma,concentration_pg_ml,4,4,-0.9530886548244798,0.04691134517552022,0.5390632200895675,1160870.78816351,1695994.55276885,11.486764464416169,165.9685216422923
pearson,Muscle,N-Nitrosodiethylamine,systemic blood,GDF-15,concentration_pg_ml,14,14,0.5385870591610991,0.046914843862938906,0.5390632200895675,897885.222064061,3244965.4541287,92.8383732140298,669.743133000196
pearson,Liver,Pemoline,portal blood,TNF-alpha,concentration_pg_ml,8,8,-0.7133449327780972,0.04695256936110482,0.5393385201743854,194339.393961233,731464.094437334,24.992408060414455,171.61157708184535
pearson,Liver,14(S)-HDHA,portal blood,IL-10,concentration_pg_ml,4,4,-0.953047220561652,0.04695277943834796,0.5393385201743854,784216.908386882,4761502.82207916,51.44777336431313,1101.7441425819327
pearson,Liver,Taurodeoxycholic acid,systemic blood,GDF-15,concentration_pg_ml,14,14,-0.5384793203389054,0.04696745796971417,0.5394057481950592,50421354.5912643,578160426.124346,92.8383732140298,669.743133000196
pearson,Liver,Tetracosatetraenoic acid (24:4n-6),systemic blood,TNF-alpha,mfi,14,14,0.5384676775643465,0.04697314627731551,0.5394057481950592,1767870.17394174,7977505.0729931,938.71515,3738.94946
pearson,Liver,LysoPC(24:0/0:0),portal blood,IL-17F,mfi,8,8,0.7132851807906369,0.046979598851609065,0.5394057481950592,196366.583791772,912372.466901962,811.51361,62971.27344
pearson,Liver,IMINOCTADINE,systemic blood,IFN-gamma,mfi,14,14,0.5384213974215913,0.04699576232217888,0.539408117454082,462451.118145696,1830372.09405536,1067.5177,25376.40039
pearson,Liver,"PC(18:3(9Z,12Z,15Z)/19:1(9Z))",systemic blood,GDF-15,mfi,14,14,0.538369922115061,0.04702092644870949,0.539408117454082,85339.1749351121,2062767.51761159,20122.66992,120830.39062
pearson,Liver,ε-(γ-Glutamyl)-lysine,systemic blood,IL-1a,concentration_pg_ml,13,13,0.5590134639482844,0.04702573375056246,0.539408117454082,268005.461176099,1095163.99174007,8.102720967125885,325.5216403276355
pearson,Muscle,1-(1Z-hexadecenyl)-2-linoleoyl-sn-glycero-3-phosphoethanolamine,portal blood,IL-17A,mfi,8,8,-0.7131702672815218,0.04703160765654743,0.539408117454082,348295.810805946,2316045.61760837,2803.75122,3637.98047
pearson,Muscle,Cyclocalopin F,systemic blood,GDF-15,concentration_pg_ml,14,14,0.5383342453521045,0.04703837308999123,0.539408117454082,117181.550718704,1255492.70550805,92.8383732140298,669.743133000196
pearson,Muscle,Isocarboxazid,systemic blood,GDF-15,concentration_pg_ml,14,14,0.5383342453521045,0.04703837308999123,0.539408117454082,117181.550718704,1255492.70550805,92.8383732140298,669.743133000196
pearson,Liver,5-Methoxytryptamine,systemic blood,IL-17A,concentration_pg_ml,4,4,0.952958448197618,0.04704155180238203,0.539408117454082,387058.030250209,492449.843442059,12.814446799875316,24.97808587839473
pearson,Muscle,Deoxycytidine,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.7131457557033455,0.047042705863998786,0.539408117454082,236185.206950355,1565938.36495952,24.992408060414455,171.61157708184535
pearson,Muscle,amidinoproclavaminic acid,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.7131457557033455,0.047042705863998786,0.539408117454082,236185.206950355,1565938.36495952,24.992408060414455,171.61157708184535
pearson,Muscle,LysoPE(22:0/0:0),systemic blood,TNF-alpha,concentration_pg_ml,12,12,-0.5821215618936958,0.04705094063961291,0.5394224002622289,113550.304522897,309421.809937551,3.47434991240654,39.26422696065878
pearson,Liver,Fosfosal,portal blood,TNF-alpha,mfi,8,8,-0.7131042631796881,0.04706149620278193,0.5394632818848522,1986758.87380691,3705718.27922829,2677.86475,14788.66895
pearson,Liver,oleoyl ethyl amide,portal blood,IL-1a,concentration_pg_ml,7,7,0.7606706209041473,0.047082924780264844,0.5396287696080844,132665.885915531,6731197.89698821,19.443753480309937,172.42545557283944
pearson,Liver,Biflorin,portal blood,IL-17A,mfi,8,8,-0.7130354744914356,0.047092657875866646,0.539660183349575,11360.1482255277,82425.4997029298,2803.75122,3637.98047
pearson,Liver,Sedecamycin,portal blood,TNF-alpha,concentration_pg_ml,8,8,0.7130167655483568,0.04710113528678964,0.5396772003317138,392439.665594033,689353.217590662,24.992408060414455,171.61157708184535
pearson,Liver,"(5Z,8Z)-Tetradecadienoylcarnitine",systemic blood,IL-17A,mfi,14,14,-0.5381810538037625,0.047113340421531924,0.5397369175796102,179453.101271797,3520778.58333798,2236.69092,3499.0564
pearson,Liver,Yuccaol C,portal blood,IL-17F,mfi,8,8,0.7129560329346202,0.04712866083825981,0.5398323009048519,626575.28157386,4117331.96960788,811.51361,62971.27344
pearson,Liver,c26:6,systemic blood,GDF-15,concentration_pg_ml,14,14,0.53808871291097915,0.047158571325119455,0.5400178353166325,268783.825108615,1173411.81566681,92.8383732140298,669.743133000196
pearson,Muscle,Arborinine,systemic blood,IL-6,concentration_pg_ml,6,6,0.8170208612028168,0.04715885216421486,0.5400178353166325,182301.916376186,432413.152976136,20.169297065345663,377.91436816350176
pearson,Liver,"PC(18:2(9Z,12Z)/16:0)",systemic blood,IL-17A,mfi,14,14,-0.538056857117819,0.047174182438617346,0.5401132473835465,52201.4989318581,1582295214.07739,2236.69092,3499.0564
