correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,tp4,GTT,CD,posi,Niacinamide,C6H6N2O,123.12427,3.897,Amylin,32,32,35,3,3M5;3M6;3M11,3M11,3M5;3M6,0,32,14,18,0,32,-0.31874121201655453,0.07539733307024342,0.6498261556049428,1555537.53919019,24550799.2698798,1.81,25.01
pearson,tp4,GTT,CD,posi,Huperzine B,C16H20N2O,530.34718,2.45,C-Peptide 2,32,32,34,2,3M27;3M39,3M27;3M39,,0,32,15,17,0,32,0.3187236221769485,0.07541434626234458,0.6498261556049428,45721.8326726546,739967.776831809,102.01,1743.56
pearson,tp4,GTT,CD,posi,N-Tridecanoylglycine,C15H29NO3,272.22182,8.553,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.3089593895828387,0.07541558637244253,0.6498261556049428,17536.3198994398,1626474.83830477,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,"7-(dimethyl-$l^{5}-azanylidene)-N,N-dimethyl-phenothiazin-3-amine",C16H18N3S,285.13103,17.859,Leptin,35,35,38,3,2M22;3M6;5M2,2M22;5M2,3M6,35,0,19,16,9,26,0.3043678513764263,0.0754502643636483,0.6498261556049428,4558.72368806647,26714.670105815,628.94,7640.21
pearson,pv,SAC,CD,posi,VES,C33H54O5,531.40715,2.397,Glucagon,35,35,43,8,3M4;3M14;3M15;3M37;4M3;5M1;5M2;5M10,3M4;5M1;5M2,3M14;3M15;3M37;4M3;5M10,35,0,20,15,10,25,0.3043579970490654,0.07546019878306943,0.6498261556049428,6752.8404399113,125783.39775167,44.03,596.46
pearson,tp4,GTT,CD,nega,Melilotoside,C15H18O8,325.09614,7.973,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,0.30891116093653476,0.07546355764133737,0.6498261556049428,23382.4241959389,742210.328284116,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,DL-Histidine,C6H9N3O2,156.0768,7.229,Resistin,38,38,38,0,,,,38,0,21,17,10,28,-0.291804648790035,0.0754645951020154,0.6498261556049428,184328.482954679,31468498.3685637,5122.24,58609.94
pearson,tp4,GTT,CD,posi,"PE(P-18:1(11Z)/18:3(6Z,9Z,12Z))",C41H74NO7P,724.5272,2.98,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,-0.3136675295430469,0.07547411676390037,0.6498261556049428,15956.4807091477,2650984.896008,1.63,80.39
pearson,pv,SAC,CD,posi,1-stearoyl-sn-glycero-3-phospho-1D-myo-inositol,C27H53O12P,601.33499,8.446,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,-0.556384263570438,0.07547542810457472,0.6498261556049428,2284.68264246079,12354.484896044,1.13,242.69
pearson,tp4,GTT,CD,nega,3-Oxooctadecanoic acid,C18H34O3,297.24373,2.135,Resistin,32,32,34,2,3M30;3M38,3M38,3M30,0,32,15,17,0,32,-0.3186545365082076,0.07548119586754014,0.6498261556049428,8707109.69080819,22806798.2290894,4345.62,24285.62
pearson,pv,SAC,CD,posi,MEIQX,C11H11N5,214.10863,7.312,Resistin,33,33,43,10,3M6;3M13;3M26;3M28;3M31;3M34;3M38;4M4;5M3;5M9,3M6;3M13;3M26;3M28;3M31;3M34;3M38;4M4;5M3;5M9,,33,0,19,14,11,22,-0.313659913420368,0.07548159260256529,0.6498261556049428,43015.3727014371,1557831.47203075,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Deoxyuridine monophosphate,C9H13N2O8P,309.04663,11.937,Glucagon,27,27,31,4,3M5;3M15;3M21;3M25,3M5;3M15;3M21;3M25,,0,27,11,16,0,27,-0.3477675805165347,0.07548563054371378,0.6498261556049428,6347.43314871204,37787.0944163673,17.67,161.53
pearson,pv,SAC,CD,posi,(3E)-4-(5-Hydroxy-1-oxo-1H-isochromen-3-yl)-3-buten-2-yl hydrogen sulfate,C13H12O7S,391.05318,4.768,GLP-1,40,40,43,3,3M6;3M13;3M39,3M13;3M39,3M6,40,0,24,16,14,26,-0.2842317425449136,0.07548597828444203,0.6498261556049428,3268736.46854017,9567591.50974137,28.62,467.7
pearson,pv,SAC,CD,posi,N-Butylacetamide,C6H13NO,116.10701,14.302,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,-0.5563539676902522,0.07549472004636117,0.6498261556049428,858059.379756426,8468222.44874918,1.13,242.69
pearson,tp4,GTT,CD,posi,NITRILACARB,C9H15N3O2,198.12368,14.394,GLP-1,31,31,35,4,3M3;3M6;3M23;3M39,3M39,3M3;3M6;3M23,0,31,13,18,0,31,-0.3238546440478478,0.07551943930998814,0.6498762393020627,10749.1022897023,669631.462909353,24.2,219.87
pearson,sys_sac,SAC,CD,nega,p-Coumaraldehyde,C9H8O2,147.04508,3.583,GIP,34,34,37,3,3M7;3M11;3M38,3M11,3M7;3M38,34,0,20,14,10,24,-0.30885244308467685,0.07552199414346634,0.6498762393020627,204758.297149436,845844.688206628,49,1817.17
pearson,pv,SAC,CD,posi,ethirimol,C11H19N3O,482.32378,3.551,Glucagon,32,32,43,11,2M16;3M14;3M15;3M26;3M34;3M37;3M39;4M3;5M7;5M9;5M10,2M16;3M26;3M34;3M39;5M7;5M9,3M14;3M15;3M37;4M3;5M10,32,0,19,13,10,22,-0.31860435605072984,0.07552978092130352,0.6498762393020627,118929.81333054,7696234.36528678,44.03,596.46
pearson,sys_sac,SAC,CD,nega,"Galactose-beta-1,4-xylose",C11H20O10,311.10147,14.458,Leptin,33,33,38,5,2M20;3M6;3M17;3M27;3M38,2M20;3M17;3M27;3M38,3M6,33,0,18,15,10,23,-0.3135937930427041,0.07554651923045883,0.6498762393020627,8225.89656778574,261038.888440381,608.22,7640.21
pearson,pv,SAC,CD,posi,β-Aminopropionitrile,C3H6N2,103.08658,3.547,Insulin,35,35,43,8,2M22;3M6;3M14;3M21;3M37;4M4;5M2;5M10,2M22;4M4,3M6;3M14;3M21;3M37;5M2;5M10,35,0,20,15,11,24,0.30426600761308653,0.075552984988385,0.6498762393020627,54461.919831609,29785732.7448433,112.79,4792.38
pearson,tp4,GTT,CD,posi,PEG n10,C20H42O11,476.30648,3.947,Insulin,32,32,36,4,3M26;3M30;3M36;3M38,3M38,3M26;3M30;3M36,0,32,14,18,0,32,0.31857677778144844,0.07555649269515909,0.6498762393020627,2051300.20916576,18811903.1704807,123.91,3214.38
pearson,pv,SAC,CD,nega,3-hydroxypentadecanoic acid,C15H30O3,257.2123,2.166,Resistin,41,41,43,2,4M1;5M10,4M1;5M10,,41,0,23,18,12,29,-0.2805975617177614,0.07556325413964923,0.6498762393020627,40418.4136240188,159302.893720639,5122.24,58609.94
pearson,pv,SAC,CD,posi,Pulcherriminic acid,C12H20N2O4,260.84892,15.454,C-Peptide 2,34,34,43,9,3M1;3M7;3M14;3M15;4M3;4M4;4M5;5M2;5M10,3M1;3M7;3M15;4M3;4M4;4M5,3M14;5M2;5M10,34,0,18,16,9,25,-0.3087933292920777,0.07558086020128627,0.6498773279518505,3237.27491785637,451113.097936525,29.61,1415.11
pearson,pv,SAC,CD,posi,3-Methyl-3-phenylazetidine,C10H13N,131.0854,2.436,Resistin,43,43,43,0,,,,43,0,25,18,14,29,0.2738347402763054,0.07558812307733465,0.6498773279518505,1712549.17009787,27041235.8715579,5122.24,58609.94
pearson,pv,SAC,CD,nega,Tetradecenoic acid,C14H26O2,225.1861,2.299,PYY,42,42,43,1,3M38,,3M38,42,0,25,17,14,28,-0.27713453515641784,0.07559776717623143,0.6498773279518505,1023203.28335923,11961665.7099237,29.88,352.53
pearson,tp4,GTT,CD,posi,Hypoxanthine,C5H4N4O,137.04578,7.638,Resistin,32,32,35,3,3M6;3M21;3M30,3M6,3M21;3M30,0,32,13,19,0,32,-0.31852412664005036,0.07560750987723532,0.6498773279518505,519499.544156818,5277541.52983439,4345.62,23250.84
pearson,tp4,GTT,CD,nega,Mono-trans-p-coumaroylmesotartaric acid,C14H14O8,309.06459,12.89,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.3087659090786269,0.07560817760264787,0.6498773279518505,167902.706612515,3130131.99739398,102.01,1743.56
pearson,tp4,GTT,CD,posi,glu-thr,C9H16N2O6,249.108,14.766,Leptin,30,30,35,5,3M3;3M4;3M11;3M13;3M16,3M3;3M4;3M11;3M13;3M16,,0,30,14,16,0,30,-0.32925386390765066,0.07562027229497928,0.6499042738375138,9583.733199862,67643.492264534,324.41,7988.85
pearson,pv,SAC,CD,nega,"1,2-Benzisothiazol-3(2H)-one",C7H5NOS,150.00192,3.027,Insulin,37,37,43,6,3M6;3M14;3M21;3M37;5M2;5M10,,3M6;3M14;3M21;3M37;5M2;5M10,37,0,21,16,12,25,0.29564591331947904,0.07563845170785662,0.6499127911966279,337305.575692451,2966461.04876028,112.79,4792.38
pearson,pv,SAC,CD,posi,"1,4-Dimethyl-5H-pyrido[4,3-b]indol-3-amine",C13H13N3,212.11923,1.978,GLP-1,40,40,43,3,2M16;2M17;3M6,2M16;2M17,3M6,40,0,22,18,14,26,0.2840807523860838,0.07564807477302746,0.6499127911966279,2945.94997068558,96845.9410383329,28.62,467.7
pearson,pv,SAC,CD,posi,Hydrogen [1-hydroxy-2-(trimethylammonio)ethyl]phosphonate,C5H14NO4P,184.0736,3.082,Amylin,37,37,43,6,2M20;3M4;3M6;3M26;3M37;5M10,,2M20;3M4;3M6;3M26;3M37;5M10,37,0,20,17,13,24,-0.29563656124040333,0.07564814293692966,0.6499127911966279,33090190.6200666,129972614.388995,1.79,12.85
pearson,sys_sac,SAC,CD,nega,Tyrosol 4-sulfate,C8H10O5S,217.01613,20.856,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,-0.3086751347502179,0.07569866630976797,0.6502698317675664,311025.436385404,1714016.40072013,112.79,6851.38
pearson,pv,SAC,CD,posi,"3,4-Dihydrocadalene",C15H20,201.16372,2.459,Resistin,33,33,43,10,3M18;3M27;3M28;3M31;3M34;5M1;5M2;5M7;5M9;5M10,3M18;3M27;3M28;3M31;3M34;5M1;5M2;5M7;5M9;5M10,,33,0,18,15,9,24,-0.31342932054198913,0.07570821022495859,0.6502748060245822,7777.24684512058,242730.537036019,7458,58609.94
pearson,tp4,GTT,CD,nega,5-HETE,C20H32O3,319.23106,7.509,GLP-1,30,30,34,4,3M1;3M3;3M6;3M23,,3M1;3M3;3M6;3M23,0,30,12,18,0,30,0.32909661020967584,0.07576843210772835,0.6503239040174993,21623.4212553053,434351.731117309,24.2,196.46
pearson,sys_sac,SAC,CD,nega,2-Naphthalenesulfonic acid,C10H8O3S,207.01185,2.219,Insulin,32,32,38,6,2M16;2M22;3M6;3M14;3M37;5M2,2M16;2M22,3M6;3M14;3M37;5M2,32,0,18,14,9,23,-0.31834653357255543,0.07577978830973893,0.6503239040174993,82236.073374163,426172.571007891,112.79,6851.38
pearson,tp4,GTT,CD,posi,LysoPE(22:0/0:0),C27H56NO7P,538.3867,3.826,Leptin,35,35,35,0,,,,0,35,16,19,0,35,0.3040368120638484,0.07578455192711082,0.6503239040174993,209646.624317086,18985737.5550258,324.41,7988.85
pearson,tp4,GTT,CD,posi,Dicyclomine,C19H35NO2,310.2741,2.255,Resistin,33,33,35,2,3M21;3M30,,3M21;3M30,0,33,14,19,0,33,-0.3133467967886203,0.07578943941951756,0.6503239040174993,31125.3866990267,150069.833398378,4345.62,23250.84
pearson,tp4,GTT,CD,nega,13-L-Hydroperoxylinoleic acid,C18H32O4,311.22248,2.164,Resistin,32,32,34,2,3M30;3M38,3M38,3M30,0,32,15,17,0,32,-0.3183186697787412,0.0758068458122896,0.6503239040174993,1635405.1688067,8681367.76731783,4345.62,24285.62
pearson,pv,SAC,CD,posi,Aceturic acid,C4H7NO3,118.04968,18.796,Amylin,35,35,43,8,2M20;2M22;3M4;3M6;3M26;3M37;4M1;5M10,2M22;4M1,2M20;3M4;3M6;3M26;3M37;5M10,35,0,19,16,12,23,0.30400788434704534,0.07581381815019754,0.6503239040174993,370348.210272719,10120934.9400521,1.79,12.85
pearson,sys_sac,SAC,CD,posi,Phentermine,C10H15N,133.10104,2.38,Glucagon,32,32,38,6,3M1;3M13;3M14;3M15;3M37;4M3,,3M1;3M13;3M14;3M15;3M37;4M3,32,0,19,13,9,23,0.3183113496160404,0.07581395539266614,0.6503239040174993,138652.252596236,2178362.00310189,44.03,459.23
pearson,pv,SAC,CD,nega,Maleamic Acid,C4H5NO3,114.01965,14.027,C-Peptide 2,37,37,43,6,3M14;3M18;3M31;5M2;5M9;5M10,3M18;3M31;5M9,3M14;5M2;5M10,37,0,22,15,11,26,-0.2954645884533077,0.07582652505308604,0.6503239040174993,1032801.49682876,42889803.0737777,29.61,1415.11
pearson,pv,SAC,CD,posi,Fasoracetam,C10H16N2O2,197.12805,6.481,Insulin,37,37,43,6,3M6;3M14;3M21;3M37;5M2;5M10,,3M6;3M14;3M21;3M37;5M2;5M10,37,0,21,16,12,25,-0.2954588421020138,0.07583249122898303,0.6503239040174993,22585.8999486765,449217.889733697,112.79,4792.38
pearson,sys_sac,SAC,CD,posi,"SM(d18:1/22:2(13Z,16Z))",C45H87N2O6P,783.63541,3.978,GLP-1,31,31,38,7,3M6;3M15;3M21;3M39;3M40;5M3;5M7,3M15;3M21;3M39;3M40;5M3;5M7,3M6,31,0,17,14,8,23,-0.32352673469323606,0.07583293399967053,0.6503239040174993,8159.0875156838,833503.828580957,28.62,419.71
pearson,pv,SAC,CD,posi,"N6,N6,N6-Trimethyl-L-lysine",C9H20N2O2,189.15971,18.983,C-Peptide 2,39,39,43,4,3M14;5M2;5M6;5M10,5M6,3M14;5M2;5M10,39,0,22,17,11,28,0.28760557343152643,0.07583457261030553,0.6503239040174993,28848.649906439,2913321.11102963,29.61,1415.11
pearson,sys_sac,SAC,CD,posi,Tryptamine,C10H12N2,161.10737,8.683,Secretin,34,34,38,4,2M20;3M34;3M37;3M40,2M20;3M37,3M34;3M40,34,0,20,14,10,24,0.3085347047688404,0.07583882016299419,0.6503239040174993,75525.6264800085,586475.883326283,6.73,93.64
pearson,sys_sac,SAC,CD,nega,2-Hydroxylauroylcarnitine,C19H37NO5,358.26001,2.956,Resistin,36,36,38,2,2M16;5M4,2M16;5M4,,36,0,19,17,9,27,0.29962622863343125,0.07583966256968372,0.6503239040174993,10187.5226302461,23710.9039902389,5122.24,58609.94
pearson,tp4,GTT,CD,posi,"LysoPC(20:2(11Z,14Z)/0:0)",C28H54NO7P,548.37108,3.658,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,-0.3132942538580954,0.07584119331029686,0.6503239040174993,313960.978054476,19431943.5553575,1.63,80.39
pearson,tp4,GTT,CD,posi,γ-HYDROXYHOMOARGININE,C7H16N4O3,205.12948,14.663,Insulin,27,27,36,9,3M1;3M6;3M11;3M12;3M18;3M22;3M26;3M30;3M36,3M1;3M6;3M11;3M12;3M18;3M22,3M26;3M30;3M36,0,27,11,16,0,27,-0.34736386423463556,0.07584840945169355,0.6503239040174993,27697.1601629077,156624.313040941,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,"(10Z,12Z)-octadeca-10,12-dienoylcarnitine",C25H45NO4,424.34175,2.997,Glucagon,31,31,38,7,2M17;3M1;3M13;3M14;3M15;3M37;4M3,2M17,3M1;3M13;3M14;3M15;3M37;4M3,31,0,18,13,9,22,-0.3234828799993493,0.07587493698710622,0.6504292768326531,478175.305123965,4276838.45893405,44.03,459.23
pearson,sys_sac,SAC,CD,posi,3-[(3-Hydroxytridecanoyl)oxy]-4-(trimethylammonio)butanoate,C20H39NO5,374.28982,2.83,Leptin,31,31,38,7,3M6;3M11;3M15;3M18;3M37;4M2;4M5,3M11;3M15;3M18;3M37;4M2;4M5,3M6,31,0,18,13,8,23,-0.3234766409444553,0.07588091406636728,0.6504292768326531,9464.30848751983,59570.8860759593,608.22,7640.21
pearson,sys_sac,SAC,CD,nega,Tauroursodeoxycholic acid,C26H45NO6S,498.28937,8.258,Secretin,35,35,38,3,3M11;3M34;3M40,3M11,3M34;3M40,35,0,21,14,10,25,-0.3039341598363564,0.07588844513249808,0.6504292768326531,3222.75805856593,9017.05920220719,6.73,93.64
pearson,sys_sac,SAC,CD,nega,12-Hydroxydodecanoic acid,C12H24O3,215.1651,2.223,GLP-1,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.29539189322699916,0.07590202820370338,0.6504292768326531,248571.646223541,1895915.14505049,28.62,419.71
pearson,tp4,GTT,CD,posi,3-[(3-Hydroxytridecanoyl)oxy]-4-(trimethylammonio)butanoate,C20H39NO5,374.28982,2.83,Leptin,33,33,35,2,3M4;3M28,3M4;3M28,,0,33,14,19,0,33,0.3132289707895766,0.07590553419527418,0.6504292768326531,11709.4839357221,72074.8437363455,324.41,7988.85
pearson,tp4,GTT,CD,posi,Dityrosine,C18H20N2O6,361.13883,14.149,Leptin,32,32,35,3,3M11;3M18;3M36,3M11;3M18;3M36,,0,32,16,16,0,32,-0.3181987282358706,0.07592340201688744,0.6504829397992886,8094.54306464332,68605.2049753649,324.41,7988.85
pearson,tp4,GTT,CD,nega,2-Hydroxydecanedioic acid,C10H18O5,217.10946,14.63,Secretin,31,31,34,3,3M6;3M23;3M32,3M23;3M32,3M6,0,31,14,17,0,31,-0.32342569737112087,0.07592973215066418,0.6504829397992886,63931.7931188866,3573496.78310722,2.01,26.26
pearson,tp4,GTT,CD,posi,Furazolidone,C8H7N3O5,226.04496,11.525,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,-0.31315571826201416,0.07597777990643657,0.6508176952401138,18153.4676685117,276838.803525593,1.81,25.01
pearson,pv,SAC,CD,posi,Favan-3-ol,C15H14O2,227.10652,1.993,PYY,33,33,43,10,2M16;2M17;2M20;3M1;3M4;3M6;3M7;3M15;3M38;3M39,2M16;2M17;2M20;3M1;3M4;3M6;3M7;3M15;3M39,3M38,33,0,18,15,14,19,0.31313103152397986,0.07600213934687203,0.6508909804746652,2732.09969793091,32579.5017554413,29.88,352.53
pearson,pv,SAC,CD,posi,Styrene,C8H8,105.06978,2.574,GIP,39,39,42,3,2M23;3M7;3M38,2M23;3M38,3M7;3M38,39,0,24,15,14,25,-0.2874462019384323,0.07600428207538897,0.6508909804746652,431963.590508848,19219116.2783337,59.68,1817.17
pearson,tp4,GTT,CD,posi,Vinpocetine,C22H26N2O2,351.20642,2.707,C-Peptide 2,33,33,34,1,3M20,3M20,,0,33,16,17,0,33,-0.3131166817442106,0.07601630165954759,0.6509170649482875,12125.1316348364,171575.611636285,138.9,1743.56
pearson,sys_sac,SAC,CD,posi,linsidomine,C6H10N4O2,153.07704,3.843,Amylin,33,33,38,5,2M20;3M4;3M6;3M26;3M37,,2M20;3M4;3M6;3M26;3M37,33,0,17,16,10,23,0.3130885394288049,0.07604408226206083,0.6509886419342611,123610.100806817,13130081.0007057,1.79,12.85
pearson,sys_sac,SAC,CD,nega,4-Oxoproline,C5H7NO3,128.03529,10.245,C-Peptide 2,33,33,38,5,2M16;2M23;2M31;3M14;5M2,2M16;2M23;2M31,3M14;5M2,33,0,19,14,9,24,-0.3130876143712652,0.0760449955634538,0.6509886419342611,7686863.55206747,28755211.9485111,29.61,1415.11
pearson,pv,SAC,CD,posi,Parafluorofentanyl,C22H27FN2O,355.22014,4.003,GIP,40,40,42,2,3M7;3M38,,3M7;3M38,40,0,24,16,14,26,0.2837004356204791,0.07605757465259592,0.6509886419342611,7098.16389711029,158614.060354528,49,1817.17
pearson,tp4,GTT,CD,posi,"7-Chloro-2-(3,4-dimethoxyphenyl)-3,5,6,8-tetramethoxy-4H-chromen-4-one",C21H21ClO8,437.10077,13.372,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,-0.3130718514663716,0.07606055945175999,0.6509886419342611,7670.19779133583,294858.321895187,1.81,25.01
pearson,pv,SAC,CD,posi,didecyldimethylammonium,C22H47N,326.37816,8.373,Leptin,38,38,43,5,3M6;3M33;3M37;3M40;5M8,3M33;3M37;3M40;5M8,3M6,38,0,23,15,13,25,0.29122530808933816,0.07607318157707149,0.6510198559313896,4384.49167173311,80099.1352614702,221.83,7640.21
pearson,tp4,GTT,CD,posi,"2-[(3,5-Dichlorophenyl)carbamoyl]-1,2-dimethylcyclopropanecarboxylic acid",C13H13Cl2NO3,285.00947,2.129,Resistin,32,32,35,3,3M21;3M30;3M31,3M31,3M21;3M30,0,32,14,18,0,32,0.31802727101449235,0.07609026069939878,0.6510892001995505,3608.72224074446,446970.733446431,4345.62,23250.84
pearson,pv,SAC,CD,posi,"3-Methoxyestra-1,3,5(10),16-tetraene",C19H24O,269.18981,2.488,PP,10,10,13,3,3M4;3M6;3M37,3M6;3M37,3M4;3M6,10,0,5,5,4,6,0.5842750777317404,0.0761083592728622,0.6511538402560233,486383.049428696,864809.610577946,1.13,242.69
pearson,tp4,GTT,CD,posi,"PE(16:0/22:2(13Z,16Z))",C43H82NO8P,772.58463,4.625,Resistin,27,27,35,8,3M1;3M12;3M20;3M21;3M30;3M31;3M32;3M37,3M1;3M12;3M20;3M31;3M32;3M37,3M21;3M30,0,27,13,14,0,27,0.3470484138855229,0.07613280035264743,0.6511538402560233,31399.9538216491,1230397.56794037,4345.62,23250.84
pearson,sys_sac,SAC,CD,posi,c19:4,C19H30O2,291.23167,2.479,GLP-1,35,35,38,3,3M6;3M13;5M2,3M13;5M2,3M6,35,0,19,16,9,26,0.3036881740814415,0.07613785553818829,0.6511538402560233,68991.9280034988,444728.749995702,28.62,419.71
pearson,sys_sac,SAC,CD,posi,"3-Methoxyestra-1,3,5(10),16-tetraene",C19H24O,269.18981,2.488,GLP-1,36,36,38,2,3M6;5M2,5M2,3M6,36,0,19,17,9,27,0.2993285745450677,0.07614533248785228,0.6511538402560233,62428.9481074888,770501.031836999,28.62,419.71
pearson,sys_sac,SAC,CD,posi,13-Hydroxy-9-methoxy-10-oxo-11-octadecenoic acid,C19H34O5,343.24749,2.736,Amylin,24,24,38,14,2M20;2M22;2M23;3M4;3M6;3M11;3M13;3M15;3M17;3M21;3M26;3M37;5M2;5M9,2M22;2M23;3M4;3M6;3M11;3M13;3M15;3M17;3M21;5M2;5M9,2M20;3M4;3M6;3M26;3M37,24,0,14,10,8,16,0.36881496884752113,0.0761473227396808,0.6511538402560233,5932.54906281094,10863.7648744883,1.79,12.85
pearson,sys_sac,SAC,CD,posi,(9Z)-9-Octadecenamide,C18H35NO,282.27882,3.978,Amylin,30,30,38,8,2M20;3M4;3M6;3M26;3M33;3M37;5M4;5M6,3M33;5M4;5M6,2M20;3M4;3M6;3M26;3M37,30,0,15,15,8,22,0.3286909394151626,0.07615167677969348,0.6511538402560233,37815.6939442668,334253.051438467,1.79,12.85
pearson,sys_sac,SAC,CD,posi,"PE(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))",C41H72NO8P,738.50629,2.957,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,0.3081925366860959,0.07618115936818134,0.6512932307356948,12911.3479809535,507760.696743265,112.79,6851.38
pearson,pv,SAC,CD,posi,Paxilline,C27H33NO4,437.58438,4.264,Glucagon,33,33,43,10,2M17;2M31;3M4;3M14;3M15;3M37;4M3;5M6;5M8;5M10,2M17;2M31;3M4;5M6;5M8;5M10,3M14;3M15;3M37;4M3;5M10,33,0,19,14,10,23,-0.31294496271872035,0.0761859361254049,0.6512932307356948,9627.29550360917,125420.088433168,75.37,596.46
pearson,sys_sac,SAC,CD,posi,Vesnarinone,C22H25N3O4,396.18815,7.148,Resistin,34,34,38,4,2M23;3M33;5M8;5M9,2M23;3M33;5M8;5M9,,34,0,19,15,8,26,-0.3081749552233974,0.0761987819823795,0.6513262844536742,2758.38592286687,30768.9736757374,5122.24,58609.94
pearson,tp4,GTT,CD,posi,Moxisylyte,C16H25NO3,280.18768,3.954,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.3129090550292298,0.07622144498802605,0.6513700279631045,13273.2985353483,219440.430559821,123.91,3214.38
pearson,pv,SAC,CD,posi,"3,16,21,28-Tetrahydroxyolean-12-en-22-yl (2Z)-2-methyl-2-butenoate",C35H56O6,573.40979,2.552,Secretin,40,40,43,3,3M16;3M34;3M40,3M16,3M34;3M40,40,0,25,15,14,26,0.28354830916396734,0.07622185945393778,0.6513700279631045,13711.4205376042,135087.402368864,6.73,93.64
pearson,sys_sac,SAC,CD,posi,7-Dehydrocholesterol,C27H44O,385.49917,2.449,Insulin,34,34,38,4,3M6;3M14;3M37;5M2,,3M6;3M14;3M37;5M2,34,0,19,15,9,25,0.308141871694872,0.07623195152934714,0.651379530702406,69166.419343184,2796309.86220953,112.79,6851.38
pearson,sys_sac,SAC,CD,posi,"PG(18:1(9Z)/18:2(9Z,12Z))",C42H77O10P,773.53013,2.869,GIP,35,35,37,2,3M7;3M38,,3M7;3M38,35,0,20,15,10,25,0.3035863861970241,0.07624124682321473,0.6513822237418968,16851.5650847102,1283861.96891467,49,1817.17
pearson,tp4,GTT,CD,posi,"2,5,11,14,20,23,29,32-Octamethyl-4,13,22,31,37,38,39,40-octaoxapentacyclo[32.2.1.1~7,10~.1~16,19~.1~25,28~]tetracontane-3,12,21,30-tetrone",C40H64O12,737.45104,3.757,PYY,29,29,34,5,3M1;3M6;3M18;3M19;3M27,3M1;3M18;3M19;3M27,3M6,0,29,13,16,0,29,-0.3343522765713401,0.07626818590069456,0.6514812353403272,12777.0823010952,160454.09417871,1.63,80.39
pearson,pv,SAC,CD,posi,Docosatetraenoic acid,C22H36O2,728.55737,4.029,GIP,36,36,42,6,2M31;3M7;3M21;3M38;4M1;5M8,2M31;3M21;4M1;5M8,3M7;3M38,36,0,21,15,12,24,-0.2991905613676786,0.07628738758490974,0.6514812353403272,38398.6597082429,1712033.01663006,49,1817.17
pearson,pv,SAC,CD,posi,Tridemorph,C19H39NO,298.3104,2.413,Insulin,36,36,43,7,3M6;3M14;3M21;3M31;3M37;5M2;5M10,3M31,3M6;3M14;3M21;3M37;5M2;5M10,36,0,21,15,12,24,0.299183524241238,0.0762946363303194,0.6514812353403272,135796.423143083,2945782.28754644,112.79,4792.38
pearson,pv,SAC,CD,nega,N'-Formylkynurenine,C11H12N2O4,235.07231,7.792,PYY,36,36,43,7,2M16;2M17;2M20;2M22;2M23;2M26;3M38,2M16;2M17;2M20;2M22;2M23;2M26,3M38,36,0,22,14,14,22,0.2991730463821561,0.07630543027127164,0.6514812353403272,258945.821918289,4709007.81255328,29.88,352.53
pearson,pv,SAC,CD,posi,N'-Cyclohexylidenaminomethanehydrazonamide,C7H14N4,155.12907,6.697,Secretin,28,28,43,15,2M26;3M1;3M6;3M13;3M15;3M28;3M31;3M34;3M40;4M4;5M1;5M3;5M6;5M7;5M9,2M26;3M1;3M6;3M13;3M15;3M28;3M31;3M34;4M4;5M1;5M3;5M6;5M7;5M9,3M34;3M40,28,0,16,12,8,20,0.34039303663902243,0.07632289575543968,0.6514812353403272,22307.3934411103,9810400.20573929,7.69,93.64
