correlation_method,metabolite_timepoint,hormone_sampling_time,metabolite_source,metabolite_ion_mode,metabolite,metabolite_formula,metabolite_mz,metabolite_rt,hormone,n,n_unique_samples,n_before_outlier_filter,n_outlier_removed,removed_samples,removed_for_metabolite,removed_for_hormone,n_med_adj_ic,n_raw_ion_count_fallback,n_cd,n_id,n_young,n_old,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,tp4,GTT,CD,posi,sphingosine d20:1,C20H41NO2,328.56737,2.435,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.3506294348719973,0.04543890214589703,0.5811948873311209,21076.018781884,1549525.36041166,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,13S-hydroxyoctadecadienoic acid,C18H32O3,297.24214,3.759,Glucagon,30,30,38,8,2M20;3M1;3M13;3M14;3M15;3M17;3M37;4M3,2M20;3M17;3M37,3M1;3M13;3M14;3M15;3M37;4M3,30,0,18,12,9,21,0.36793241663779813,0.0454557122323447,0.5812652541096908,35997.1079554211,1445257.58922638,44.03,459.23
pearson,tp4,GTT,CD,nega,Deoxyuridine,C9H12N2O5,227.06745,5.02,GIP,33,33,33,0,,,,0,33,16,17,0,33,-0.35059552792476384,0.04546120759254007,0.5812652541096908,745131.950852756,2227452.1339432,9.74,290.77
pearson,tp4,GTT,CD,nega,Dihydronepetalactone,C10H16O2,167.10778,2.557,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.3453169786570431,0.04547679293276929,0.5812652541096908,220193.518967883,1327352.57535104,102.01,1743.56
pearson,pv,SAC,CD,posi,Dicyclohexylamine,C12H23N,182.19038,8.437,PYY,42,42,43,1,3M38,,3M38,42,0,25,17,14,28,0.3103353998489775,0.0454791018955436,0.5812652541096908,25113.3168685823,709789.088704638,29.88,352.53
pearson,sys_sac,SAC,CD,nega,Glycerol 3-phosphate,C3H9O6P,171.00645,14.893,Leptin,32,32,38,6,2M17;2M31;3M4;3M6;3M40;4M5,2M17;2M31;3M4;3M40;4M5,3M6,32,0,17,15,9,23,0.3560571117561921,0.045487439973420044,0.5812652541096908,27984.8776823965,171986.014068019,608.22,7640.21
pearson,pv,SAC,CD,nega,2-Aminobenzenesulfonic acid,C6H7NO3S,172.00745,3.567,C-Peptide 2,39,39,43,4,3M7;3M14;5M2;5M10,3M7,3M14;5M2;5M10,39,0,22,17,12,27,-0.3221496818683995,0.04549557581760289,0.5812652541096908,33419.6661615337,1077351.54679835,29.61,1415.11
pearson,tp4,GTT,CD,posi,Triundecanoin,C36H68O6,597.51115,16.041,GLP-1,28,28,35,7,3M3;3M4;3M5;3M6;3M17;3M23;3M26,3M4;3M5;3M17;3M26,3M3;3M6;3M23,0,28,10,18,0,28,-0.3809439458384723,0.045500497860852876,0.5812652541096908,2573.8373262521,20710.1349345531,24.2,219.87
pearson,sys_sac,SAC,CD,nega,"PG(16:0/18:2(9Z,12Z))",C40H75O10P,745.50331,2.02,Secretin,34,34,38,4,3M1;3M6;3M34;3M40,3M1;3M6,3M34;3M40,34,0,19,15,10,24,-0.3452570039764045,0.04551679471293311,0.5813710549916035,60994.1718018902,937091.923559787,7.69,93.64
pearson,pv,SAC,CD,posi,"PC(o-18:1(9Z)/18:2(9Z,12Z))",C44H84NO7P,770.60412,3.683,GLP-1,42,42,43,1,3M6,,3M6,42,0,24,18,14,28,0.31025258459649613,0.045539773958276415,0.5815141897225826,9207.81141410474,1627844.37546252,28.62,467.7
pearson,tp4,GTT,CD,posi,astromicin,C17H35N5O6,388.25375,3.982,C-Peptide 2,33,33,34,1,3M26,3M26,,0,33,15,18,0,33,0.35045810979104736,0.045551696954963354,0.5815141897225826,236989.321389857,21243080.8594624,102.01,1743.56
pearson,pv,SAC,CD,posi,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol",C27H38O2,806.60397,3.515,Insulin,32,32,43,11,2M20;3M6;3M14;3M16;3M21;3M37;4M4;5M2;5M4;5M7;5M10,2M20;3M16;4M4;5M4;5M7,3M6;3M14;3M21;3M37;5M2;5M10,32,0,17,15,9,23,-0.35595770214469497,0.045552051753663204,0.5815141897225826,7228.44022875965,441215.900846465,155.89,4792.38
pearson,tp4,GTT,CD,nega,Glycyltyrosine,C11H14N2O4,237.0896,15.139,Amylin,28,28,34,6,3M3;3M5;3M6;3M14;3M17;3M35,3M14;3M35,3M3;3M5;3M6;3M17,0,28,13,15,0,28,-0.38082757317368376,0.045571987875518846,0.5815707889952342,148838.758423453,6860413.06331971,1.81,22.9
pearson,sys_sac,SAC,CD,nega,D-Malic acid,C4H6O5,133.01434,14.679,Amylin,33,33,38,5,2M20;3M4;3M6;3M26;3M37,,2M20;3M4;3M6;3M26;3M37,33,0,17,16,10,23,-0.3504161454246759,0.04557935907607707,0.5815707889952342,3290384.02576083,48164434.9002414,1.79,12.85
pearson,sys_sac,SAC,CD,posi,L-Azaserine,C5H7N3O4,174.05102,5.135,Insulin,32,32,38,6,2M31;3M6;3M14;3M37;5M2;5M9,2M31;5M9,3M6;3M14;3M37;5M2,32,0,18,14,8,24,0.3558791005968516,0.045603191149483115,0.5815707889952342,21002.2797703998,122616.871420011,112.79,6851.38
pearson,tp4,GTT,CD,posi,Glucosamine,C6H13NO5,180.08673,12.611,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,0.35037999550999666,0.04560319920425241,0.5815707889952342,20472.020660822,3362129.29164383,1.81,25.01
pearson,sys_sac,SAC,CD,nega,Bilirubin,C33H36N4O6,583.25648,2.172,Insulin,31,31,38,7,3M6;3M11;3M14;3M28;3M37;3M39;5M2,3M11;3M28;3M37;3M39,3M6;3M14;3M37;5M2,31,0,18,13,9,22,0.361630422280586,0.04561240403687493,0.5815707889952342,31819.8109673812,145902.509021756,112.79,6851.38
pearson,pv,SAC,CD,posi,"Bufa-20,22-dienolide",C24H34O2,355.26289,7.123,Resistin,38,38,43,5,3M16;3M31;3M37;3M40;5M4,3M16;3M31;3M37;3M40;5M4,,38,0,24,14,13,25,-0.3262315494035139,0.04561808388151383,0.5815707889952342,482791.189926092,272582397.167244,5122.24,58609.94
pearson,pv,SAC,CD,posi,p-Xylene,C8H10,107.0854,2.569,C-Peptide 2,40,40,43,3,3M14;5M2;5M10,,3M14;5M2;5M10,40,0,23,17,12,28,-0.3178814160330599,0.04562018860916477,0.5815707889952342,149146.363932367,33933197.2188701,29.61,1415.11
pearson,sys_sac,SAC,CD,nega,Ximenic acid,C26H50O2,393.37403,2.125,PYY,37,37,38,1,3M38,,3M38,37,0,21,16,10,27,-0.3306496641720419,0.04562459430793625,0.5815707889952342,23198.4902575405,152780.864240102,29.88,352.53
pearson,pv,SAC,CD,posi,Nipecotic acid,C6H11NO2,130.08626,4.785,Resistin,43,43,43,0,,,,43,0,25,18,14,29,-0.30646812007136925,0.04562864453749694,0.5815707889952342,1529320.49296569,14966700.064161,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,1-Methylguanosine,C11H16N5O5,297.11041,13.84,Leptin,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.33061349053182326,0.045649695530948255,0.5817368789586898,103442.55732424,2594074.70010553,608.22,7640.21
pearson,tp4,GTT,CD,nega,N-Methylnicotinamide,C7H8N2O,135.05637,17,Leptin,31,31,34,3,3M22;3M33;3M34,3M22;3M33;3M34,,0,31,15,16,0,31,0.36154479853080645,0.04566741804112668,0.581860501498536,623490.822944908,11801196.6211885,324.41,7988.85
pearson,tp4,GTT,CD,nega,Pentacosanoic acid,C25H50O2,381.37371,2.146,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.34496274511079056,0.045713468022781485,0.5822539820369595,36460.0729639334,170321.986242424,102.01,1743.56
pearson,tp4,GTT,CD,posi,"DL-2,6-Diaminopimelic acid",C7H14N2O4,191.10272,12.73,Leptin,34,34,35,1,3M15,3M15,,0,34,16,18,0,34,-0.34492572799044047,0.04573825728287779,0.5822539820369595,5660.41018578724,208227.207875682,324.41,7988.85
pearson,pv,SAC,CD,posi,"2,3-bis-O-(geranylgeranyl)glycerol 1-phosphate",C43H73O6P,717.5264,3.542,PYY,35,35,43,8,2M16;2M20;2M22;2M23;3M17;3M31;3M38;5M9,2M16;2M20;2M22;2M23;3M17;3M31;3M38;5M9,3M38,35,0,22,13,13,22,-0.3398926552454299,0.045746432916088944,0.5822539820369595,4842.97588362101,20410.6560575668,29.88,352.53
pearson,pv,SAC,CD,nega,N-Formylglycine,C3H5NO3,102.01962,9.971,C-Peptide 2,40,40,43,3,3M14;5M2;5M10,,3M14;5M2;5M10,40,0,23,17,12,28,-0.3177050528685617,0.04574698948580151,0.5822539820369595,374106.050953359,1343737.56417512,29.61,1415.11
pearson,sys_sac,SAC,Maven,nega,Oleic acid,C18H34O2,282.251953,2.208,GLP-1,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.3304568339951267,0.0457585294019979,0.5822539820369595,58714633.1681799,409296129.518857,28.62,419.71
pearson,tp4,GTT,CD,posi,Toxopyrimidine,C6H9N3O,140.08171,13.33,C-Peptide 2,33,33,34,1,3M11,3M11,,0,33,16,17,0,33,0.3501356553796046,0.04576459847500901,0.5822539820369595,18987320.670923,160068051.295015,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,Diftalone,C16H12N2O2,265.09705,2.115,PYY,33,33,38,5,2M16;2M20;3M11;3M18;3M38,2M16;2M20;3M11;3M18,3M38,33,0,19,14,10,23,0.3501153397247973,0.04577803858130096,0.5822539820369595,2631.26843821797,116011.501878077,29.88,352.53
pearson,sys_sac,SAC,CD,posi,azolimine,C10H11N3O,173.07104,3.604,Secretin,36,36,38,2,3M34;3M40,,3M34;3M40,36,0,21,15,10,26,0.33501862608298555,0.045791639426859224,0.5822539820369595,119643.991924585,135174408.357176,6.73,93.64
pearson,pv,SAC,CD,posi,Asymmetric dimethylarginine,C8H18N4O2,203.15036,17.859,Glucagon,38,38,43,5,3M14;3M15;3M37;4M3;5M10,,3M14;3M15;3M37;4M3;5M10,38,0,23,15,12,26,0.32597088969572274,0.04580134176396928,0.5822539820369595,23589.6049895038,7454555.60832609,44.03,596.46
pearson,pv,SAC,CD,posi,Diacetin,C7H12O5,177.07695,17.027,Resistin,41,41,43,2,5M6;5M7,5M6;5M7,,41,0,23,18,12,29,-0.3136771195462584,0.045811979791755976,0.5822539820369595,14839.321731349,1078107.12114888,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,N-Decanoylglycine,C12H23NO3,228.16046,3.562,PYY,33,33,38,5,2M26;2M31;3M14;3M18;3M38,2M26;2M31;3M14;3M18,3M38,33,0,21,12,10,23,-0.3500536144925537,0.04581889316227589,0.5822539820369595,22712.8115956633,561152.456363201,29.88,293.02
pearson,tp4,GTT,CD,posi,ALLN,C20H37N3O4,830.56847,2.995,GIP,34,34,34,0,,,,0,34,16,18,0,34,0.3448046161488332,0.04581943761592401,0.5822539820369595,287770.641167001,22065957.1835386,9.74,290.77
pearson,tp4,GTT,CD,posi,"2,5-Dimethylpyrazine",C6H8N2,109.07605,6.507,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,0.3500489453043522,0.04582198478298227,0.5822539820369595,944992.77437296,92220570.078731,1.63,80.39
pearson,sys_sac,SAC,CD,posi,allylprodine,C18H25NO2,288.1929,3.888,Amylin,25,25,38,13,2M20;2M23;3M4;3M6;3M17;3M21;3M26;3M33;3M37;4M3;5M2;5M4;5M9,2M23;3M17;3M21;3M33;4M3;5M2;5M4;5M9,2M20;3M4;3M6;3M26;3M37,25,0,12,13,6,19,-0.4029145317178094,0.04582518484336998,0.5822539820369595,7896.87633466975,66250.1632951793,1.79,12.85
pearson,sys_sac,SAC,CD,nega,Ciliatine,C2H8NO3P,124.01709,15.335,Insulin,29,29,38,9,2M20;2M26;3M6;3M14;3M17;3M37;3M39;5M2;5M9,2M20;2M26;3M17;3M37;3M39;5M9,3M6;3M14;3M37;5M2,29,0,17,12,8,21,-0.3736975063735103,0.04583442849867495,0.5822539820369595,4576.32899900252,70730.1066476967,112.79,6851.38
pearson,sys_sac,SAC,CD,posi,Oleoyl glycine,C20H37NO3,720.59065,3.786,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,0.7158275606527267,0.045837806849957176,0.5822539820369595,26606.0209255009,691243.453879093,1.13,72.59
pearson,sys_sac,SAC,CD,nega,Tetracosapentenoic acid,C24H38O2,357.27988,2.152,GLP-1,36,36,38,2,3M6;5M8,5M8,3M6,36,0,19,17,9,27,-0.3349381314792345,0.0458470016311342,0.5822539820369595,242044.036986964,1848122.39459101,32.54,419.71
pearson,tp4,GTT,CD,posi,Deferoxamine,C25H48N6O8,561.35637,3.103,GIP,26,26,34,8,3M4;3M6;3M11;3M12;3M14;3M20;3M21;3M23,3M4;3M6;3M11;3M12;3M14;3M20;3M21;3M23,,0,26,12,14,0,26,0.39493694982157096,0.045850669210775345,0.5822539820369595,5220.77428163672,44356.7093936941,9.74,290.77
pearson,pv,SAC,CD,posi,α-L-Fucopyranose,C6H12O5,165.07694,16.727,Resistin,39,39,43,4,3M27;5M6;5M8;5M9,3M27;5M6;5M8;5M9,,39,0,21,18,11,28,-0.3216498813249249,0.04585081539366815,0.5822539820369595,91156.5742844619,4399694.57650626,7458,58609.94
pearson,sys_sac,SAC,CD,posi,"1-Hydroxy-4-[5-hydroxy-8,8-dimethyl-10-(2-methyl-3-buten-2-yl)-2-oxo-7,8-dihydro-2H,6H-pyrano[3,2-g]chromen-6-yl]-3,5,6-trimethoxy-9(10H)-acridinone",C35H35NO9,614.24392,2.48,PP,8,8,11,3,3M4;3M6;5M2,3M6;5M2,3M4;3M6;5M2,8,0,2,6,1,7,0.7157658498829366,0.045865320747288246,0.5823362341546123,21470.1049831194,74010.3530897941,1.13,72.59
pearson,tp4,GTT,CD,posi,Jasmonal,C14H18O,203.14506,12.791,GLP-1,23,23,35,12,3M3;3M6;3M12;3M14;3M17;3M20;3M23;3M24;3M26;3M34;3M35;3M39,3M12;3M14;3M17;3M20;3M24;3M26;3M34;3M35;3M39,3M3;3M6;3M23,0,23,11,12,0,23,0.42021704079852895,0.04588710743928716,0.5824505810606483,29971.5693525167,357035.063020458,24.2,219.87
pearson,sys_sac,SAC,CD,posi,"(7Z,10Z)-Hexadecadienoylcarnitine",C23H41NO4,396.51463,3.766,Amylin,33,33,38,5,2M20;3M4;3M6;3M26;3M37,,2M20;3M4;3M6;3M26;3M37,33,0,17,16,10,23,-0.34994092622485595,0.04589355434934368,0.5824505810606483,18722.6623496709,1522543.96629878,1.79,12.85
pearson,tp4,GTT,CD,posi,Acetylcarnosine,C11H16N4O4,269.12341,12.694,PYY,31,31,34,3,3M6;3M29;3M33,3M29;3M33,3M6,0,31,14,17,0,31,-0.3611861687231507,0.045898416253207584,0.5824505810606483,4372.87036273862,125622.900529109,1.63,80.39
pearson,pv,SAC,CD,posi,Hexazinone,C12H20N4O2,522.3553,3.945,Secretin,41,41,43,2,3M34;3M40,,3M34;3M40,41,0,25,16,14,27,-0.3135380316643506,0.045913413755265337,0.5825389855084706,6767926.54470192,782715034.435724,6.73,93.64
pearson,tp4,GTT,CD,posi,5-Hydroxy-L-tryptophan,C11H12N2O3,221.09192,10.457,Resistin,33,33,35,2,3M21;3M30,,3M21;3M30,0,33,14,19,0,33,-0.3498802045468972,0.04593382562836316,0.5826960433331496,11983.9786257743,1068132.16340606,4345.62,23250.84
pearson,sys_sac,SAC,CD,posi,p-Cresol,C7H8O,91.05415,2.566,GIP,28,28,37,9,2M20;2M23;2M31;3M6;3M7;3M15;3M38;5M8;5M9,2M20;2M23;2M31;3M6;3M15;5M8;5M9,3M7;3M38,28,0,16,12,8,20,0.3802077279601353,0.045954272159029676,0.5827773892470499,9187486.81595561,26739817.5018096,59.68,1817.17
pearson,tp4,GTT,CD,posi,Ilepcimide,C15H17NO3,298.08588,2.498,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,-0.3498373401685633,0.045962270780181044,0.5827773892470499,45223.9067763936,1621299.46701984,123.91,3214.38
pearson,pv,SAC,CD,nega,"alpha-(1,2-Dihydroxyethyl)-1,2,3,4-tetrahydro-7-hydroxy-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-acetaldehyde",C17H16O8,347.07452,20.397,Resistin,42,42,43,1,3M39,3M39,,42,0,25,17,14,28,0.30967555386593515,0.04596434107039777,0.5827773892470499,33366.8717082274,258146.099729108,5122.24,58609.94
pearson,sys_sac,SAC,CD,nega,Hippuric acid,C9H9NO3,178.05078,3.743,GLP-1,36,36,38,2,3M6;3M11,3M11,3M6,36,0,20,16,10,26,0.3347456796979623,0.045979583471913756,0.5828687638445886,423050.934420714,6226945.06416154,28.62,419.71
pearson,sys_sac,SAC,CD,nega,1-methyl-N-(4-piperidinophenyl)-1H-imidazole-4-sulfonamide,C15H20N4O2S,319.12211,2.591,PYY,36,36,38,2,2M16;3M38,2M16,3M38,36,0,20,16,10,26,0.33471445907359515,0.04600112069198879,0.582934589823536,7803.42970561676,1481864.01279816,29.88,352.53
pearson,tp4,GTT,CD,posi,Tetramethylurea,C5H12N2O,117.10221,16.086,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,-0.3497718964238855,0.04600572698005958,0.582934589823536,350490.3737884,25223134.0713637,1.63,80.39
pearson,tp4,GTT,CD,posi,"(3aS,4R,6aR)-2-Oxohexahydro-1H-thieno[3,4-d]imidazole-4-carboxylic acid",C6H8N2O3S,252.03981,11.847,Secretin,30,30,35,5,3M6;3M26;3M28;3M31;3M33,3M26;3M28;3M31;3M33,3M6,0,30,13,17,0,30,-0.36704328052622,0.0460200150792587,0.582934589823536,24635.8869056287,176045.237254054,2.01,26.26
pearson,tp4,GTT,CD,posi,Propofol,C12H18O,161.13253,2.412,Amylin,33,33,35,2,3M5;3M6,,3M5;3M6,0,33,14,19,0,33,-0.3497438994942854,0.0460243276468941,0.582934589823536,25063.4081723345,1968476.46030476,1.81,25.01
pearson,sys_sac,SAC,CD,nega,Mollicellin A,C21H18O7,381.10033,14.494,C-Peptide 2,34,34,38,4,2M23;2M31;3M14;5M2,2M23;2M31,3M14;5M2,34,0,20,14,9,25,0.34449876963855836,0.04602495858497009,0.582934589823536,5562.48815650927,64389.5415304106,29.61,1415.11
pearson,tp4,GTT,CD,nega,N-Acetylglucosamine 6-sulfate,C8H15NO9S,300.0396,5.404,Resistin,30,30,34,4,3M12;3M27;3M30;3M33,3M12;3M27;3M33,3M30,0,30,14,16,0,30,0.3670197561929407,0.04603502047876764,0.5829602383812656,1811469.78541113,12257474.3894623,4345.62,24285.62
pearson,pv,SAC,CD,posi,Erinacine B,C25H36O6,434.35115,2.061,PP,11,11,13,2,3M4;3M6,,3M4;3M6,11,0,5,6,4,7,-0.6104553422949769,0.04607159879300235,0.5831531271218354,3695.53509896603,34493.0276229234,1.13,242.69
pearson,tp4,GTT,CD,posi,"2,4-dihydroxyheptadec-16-enyl acetate",C19H36O4,370.29503,3.91,Secretin,32,32,35,3,3M6;3M14;3M20,3M14;3M20,3M6,0,32,15,17,0,32,-0.355161538812592,0.046072172984165674,0.5831531271218354,17062.96102791,5942393.57728464,2.01,26.26
pearson,pv,SAC,CD,posi,Chlorobenzene,C6H5Cl,247.00381,15.68,GLP-1,40,40,43,3,3M6;3M7;5M2,3M7;5M2,3M6,40,0,22,18,13,27,0.31725152935003426,0.04607437095421913,0.5831531271218354,43903.4679144494,3312188.30085027,28.62,467.7
pearson,pv,SAC,CD,posi,Glycylprolylhydroxyproline,C12H19N3O5,286.14091,7.472,PP,10,10,13,3,3M4;3M6;3M34,3M6;3M34,3M4;3M6,10,0,5,5,4,6,-0.640286744656696,0.04612631430884783,0.583608945122857,68904.0480959199,1570907.53719145,1.13,242.69
pearson,tp4,GTT,CD,nega,5-Hydroxymethyl-4-methyluracil,C6H8N2O3,155.0463,15.044,Insulin,32,32,35,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,32,14,18,0,32,0.3550710216097257,0.04613160562677035,0.583608945122857,3650388.02263468,112031812.953101,123.91,3214.38
pearson,sys_sac,SAC,CD,posi,Heptenal,C7H12O,95.08534,2.532,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,-0.7151632354279268,0.04613452204883729,0.583608945122857,627051.940360704,3841031.03893678,1.13,72.59
pearson,pv,SAC,CD,nega,2-Dodecylbenzenesulfonic acid,C18H30O3S,325.18413,1.967,GIP,39,39,42,3,3M7;3M26;3M38,3M26,3M7;3M38,39,0,23,16,14,25,0.32123801181662864,0.04614523731895984,0.583642708660518,2437610.88042184,25571577.9014621,49,1817.17
pearson,tp4,GTT,CD,nega,D-glycero-L-galacto-Octulose,C8H16O8,239.07716,12.758,GLP-1,30,30,34,4,3M1;3M3;3M6;3M23,,3M1;3M3;3M6;3M23,0,30,12,18,0,30,0.3668082811786733,0.04617008834141316,0.5838470390536354,2157719.43980298,7404440.21116539,24.2,196.46
pearson,tp4,GTT,CD,posi,3-Methylhistidine,C7H11N3O2,170.09239,14.555,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,0.34426739271299744,0.04618092844234903,0.5838470390536354,327633.24444302,9776110.27320972,102.01,1743.56
pearson,sys_sac,SAC,CD,posi,Montecristin,C37H66O4,575.50316,2.96,Glucagon,32,32,38,6,3M1;3M13;3M14;3M15;3M37;4M3,,3M1;3M13;3M14;3M15;3M37;4M3,32,0,19,13,9,23,0.3549433930131476,0.04621550926535039,0.5838470390536354,68579.1995530859,2294324.35077464,44.03,459.23
pearson,sys_sac,SAC,CD,posi,Glycylleucine,C8H16N2O3,189.12329,13.922,GLP-1,36,36,38,2,2M20;3M6,2M20,3M6,36,0,19,17,10,26,0.3344011648990688,0.04621769288840003,0.5838470390536354,28797.6159408536,607556.361982415,28.62,419.71
pearson,tp4,GTT,CD,posi,L-2-Amino-4-methylenepentanedioic acid,C6H9NO4,160.06045,7.589,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.3442020878942042,0.04622502662789089,0.5838470390536354,19238.6220553258,5801262.97795985,102.01,1743.56
pearson,tp4,GTT,CD,posi,Decarbamoylsaxitoxin,C9H16N6O3,239.12705,2.719,C-Peptide 2,34,34,34,0,,,,0,34,16,18,0,34,-0.3441777129804407,0.046241494849185154,0.5838470390536354,10888.9418861105,167058.035726964,102.01,1743.56
pearson,tp4,GTT,CD,posi,Guanidinoethyl Sulfonate,C3H9N3O3S,168.0437,11.754,C-Peptide 2,33,33,34,1,3M5,3M5,,0,33,15,18,0,33,-0.3494149426688959,0.04624333196324787,0.5838470390536354,29720.5280464121,247440.911652127,102.01,1743.56
pearson,tp4,GTT,CD,posi,1-(14-methylhexadecanoyl)pyrrolidine,C21H41NO,324.32593,2.384,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.3494123928780322,0.046245032747708165,0.5838470390536354,52566.4073657936,340947.993771313,123.91,3214.38
pearson,sys_sac,SAC,CD,nega,3-Methyloxindole,C9H9NO,146.06113,3.755,PP,8,8,11,3,3M4;3M6;5M2,,3M4;3M6;5M2,8,0,2,6,1,7,-0.7149150224465398,0.046245680963681084,0.5838470390536354,219139.749969407,723120.318459651,1.13,72.59
pearson,sys_sac,SAC,CD,posi,Dityrosine,C18H20N2O6,361.13883,14.149,PYY,35,35,38,3,3M13;3M38;5M4,3M13;5M4,3M38,35,0,20,15,9,26,-0.33915901951550326,0.046246347985798755,0.5838470390536354,11367.2457280296,197983.066691447,29.88,352.53
pearson,tp4,GTT,CD,posi,DIBUTOXYETHYLPHTHALATE,C20H30O6,367.20973,3.781,PYY,33,33,34,1,3M6,,3M6,0,33,15,18,0,33,-0.3494050480214084,0.046249932259873575,0.5838470390536354,8140.35097488561,133618.912773124,1.63,80.39
pearson,tp4,GTT,CD,posi,ENADENINE,C10H13N5,204.1242,13.772,GIP,28,28,34,6,3M15;3M24;3M27;3M31;3M34;3M39,3M15;3M24;3M27;3M31;3M34;3M39,,0,28,14,14,0,28,-0.3796764327483109,0.04628396198992606,0.5841749550898342,36621.4259132375,1552964.65696795,9.74,290.77
pearson,pv,SAC,CD,posi,"N'-Hydroxy-1,3-dimethyl-1H-pyrazole-5-carboximidamide",C6H10N4O,155.09257,19.341,PYY,37,37,43,6,2M16;2M22;2M26;3M6;3M27;3M38,2M16;2M22;2M26;3M6;3M27,3M38,37,0,22,15,14,23,0.3296809641667869,0.046300633868819635,0.5842837123014442,445004.124624822,15164235.1903193,29.88,352.53
pearson,tp4,GTT,CD,posi,"5-methyl-1-(1,3,5-trimethyl-1h-pyrazol-4-yl)-1h-1,2,3-triazole",C9H13N5,192.12431,3.726,Insulin,33,33,36,3,3M26;3M30;3M36,,3M26;3M30;3M36,0,33,14,19,0,33,0.3492572540807116,0.04634860903620471,0.5845542700642822,158567.690157453,13346714.7162319,123.91,3214.38
pearson,pv,SAC,CD,posi,Naproxen,C14H14O3,231.10141,2.485,Amylin,33,33,43,10,2M20;2M31;3M4;3M6;3M16;3M26;3M37;5M1;5M2;5M10,2M31;3M16;5M1;5M2,2M20;3M4;3M6;3M26;3M37;5M10,33,0,18,15,11,22,0.3492552924072486,0.04634991990788406,0.5845542700642822,18434.1754995634,243823.902714809,1.79,12.85
pearson,pv,SAC,CD,posi,Phytosphingosine,C18H39NO3,318.29992,8.102,Glucagon,37,37,43,6,3M14;3M15;3M37;3M40;4M3;5M10,3M40,3M14;3M15;3M37;4M3;5M10,37,0,23,14,12,25,-0.32961029958096816,0.04635026338980977,0.5845542700642822,115101.023141881,3820647.1263992,44.03,596.46
pearson,sys_sac,SAC,CD,posi,Uracil,C4H4N2O2,113.03457,4.899,Leptin,37,37,38,1,3M6,,3M6,37,0,20,17,10,27,-0.32960454188322186,0.04635430905219134,0.5845542700642822,1631332.42170274,9710761.81934962,608.22,7640.21
pearson,pv,SAC,CD,posi,"(2R)-3-(Phosphonooxy)-1,2-propanediyl (6Z,9Z,12Z,15Z,6′Z,9′Z,12′Z,15′Z)bis(-6,9,12,15-octadecatetraenoate)",C39H61O8P,689.42145,3.077,Resistin,41,41,43,2,3M37;5M2,3M37;5M2,,41,0,24,17,13,28,-0.31287661045185294,0.04639826484758251,0.5850068727592986,5526.98580762887,29874.8782269968,5122.24,58609.94
pearson,pv,SAC,CD,posi,Biguanide,C2H7N5,124.05915,6.141,Secretin,30,30,43,13,2M26;3M1;3M6;3M13;3M15;3M28;3M34;3M40;4M4;5M3;5M6;5M7;5M9,2M26;3M1;3M6;3M13;3M15;3M28;4M4;5M3;5M6;5M7;5M9,3M34;3M40,30,0,17,13,9,21,0.3664208558280715,0.04641835250627933,0.5851243688984469,713.696741737734,7627.92235366963,7.69,93.64
pearson,sys_sac,SAC,CD,posi,"1,3,5-Trimethoxybenzene",C9H12O3,169.08553,3.047,Amylin,32,32,38,6,2M20;3M4;3M6;3M26;3M37;5M7,5M7,2M20;3M4;3M6;3M26;3M37,32,0,16,16,9,23,-0.3546274788342221,0.0464237170923481,0.5851243688984469,21121.9850101986,211486.786848289,1.79,12.85
pearson,pv,SAC,CD,posi,nylon cyclic dimer,C12H22N2O2,227.17533,4.071,Glucagon,34,34,43,9,3M7;3M13;3M14;3M15;3M37;3M38;4M3;5M2;5M10,3M7;3M13;3M38;5M2,3M14;3M15;3M37;4M3;5M10,34,0,21,13,11,23,-0.34387564863672443,0.04644596658240536,0.58513170694875,19963.7355633032,288541.91975581,44.03,596.46
