"direction","overlap_group","gene.id"
"Downregulated","Young CD vs old CD only","Plekha5"
"Downregulated","Young CD vs old CD only","Plekhb1"
"Downregulated","Young CD vs old CD only","Plekhh1"
"Downregulated","Young CD vs old CD only","Plekho1"
"Downregulated","Young CD vs old CD only","Plet1"
"Downregulated","Young CD vs old CD only","Plg"
"Downregulated","Young CD vs old CD only","Plk2"
"Downregulated","Young CD vs old CD only","Pln"
"Downregulated","Young CD vs old CD only","Plp1"
"Downregulated","Young CD vs old CD only","Plp2"
"Downregulated","Young CD vs old CD only","Plrg1"
"Downregulated","Young CD vs old CD only","Pls1"
"Downregulated","Young CD vs old CD only","Pls3"
"Downregulated","Young CD vs old CD only","Plscr1"
"Downregulated","Young CD vs old CD only","Plscr2"
"Downregulated","Young CD vs old CD only","Pmaip1"
"Downregulated","Young CD vs old CD only","Pmpcb"
"Downregulated","Young CD vs old CD only","Pms2"
"Downregulated","Young CD vs old CD only","Pno1"
"Downregulated","Young CD vs old CD only","Pnrc2"
"Downregulated","Young CD vs old CD only","Podxl"
"Downregulated","Young CD vs old CD only","Pof1b"
"Downregulated","Young CD vs old CD only","Poglut1"
"Downregulated","Young CD vs old CD only","Pola1"
"Downregulated","Young CD vs old CD only","Polb"
"Downregulated","Young CD vs old CD only","Pold2"
"Downregulated","Young CD vs old CD only","Pole3"
"Downregulated","Young CD vs old CD only","Polq"
"Downregulated","Young CD vs old CD only","Polr1d"
"Downregulated","Young CD vs old CD only","Polr2b"
"Downregulated","Young CD vs old CD only","Polr2g"
"Downregulated","Young CD vs old CD only","Polr2h"
"Downregulated","Young CD vs old CD only","Polr2k"
"Downregulated","Young CD vs old CD only","Polr3k"
"Downregulated","Young CD vs old CD only","Pomp"
"Downregulated","Young CD vs old CD only","Pon1"
"Downregulated","Young CD vs old CD only","Pon2"
"Downregulated","Young CD vs old CD only","Pon3"
"Downregulated","Young CD vs old CD only","Pop4"
"Downregulated","Young CD vs old CD only","Pou2af1"
"Downregulated","Young CD vs old CD only","Pou2f2"
"Downregulated","Young CD vs old CD only","Ppap2a"
"Downregulated","Young CD vs old CD only","Ppargc1a"
"Downregulated","Young CD vs old CD only","Ppfibp1"
"Downregulated","Young CD vs old CD only","Ppfibp2"
"Downregulated","Young CD vs old CD only","Ppia"
"Downregulated","Young CD vs old CD only","Ppm1e"
"Downregulated","Young CD vs old CD only","Ppme1"
"Downregulated","Young CD vs old CD only","Ppp1r11"
"Downregulated","Young CD vs old CD only","Ppp1r12a"
"Downregulated","Young CD vs old CD only","Ppp1r14b"
"Downregulated","Young CD vs old CD only","Ppp1r27"
"Downregulated","Young CD vs old CD only","Ppp1r3c"
"Downregulated","Young CD vs old CD only","Ppp2ca"
"Downregulated","Young CD vs old CD only","Ppp2r3c"
"Downregulated","Young CD vs old CD only","Ppp6c"
"Downregulated","Young CD vs old CD only","Ppt1"
"Downregulated","Young CD vs old CD only","Prdx1"
"Downregulated","Young CD vs old CD only","Prdx2"
"Downregulated","Young CD vs old CD only","Prelid1"
"Downregulated","Young CD vs old CD only","Prkaa1"
"Downregulated","Young CD vs old CD only","Prkcb"
"Downregulated","Young CD vs old CD only","Prkcd"
"Downregulated","Young CD vs old CD only","Prkcdbp"
"Downregulated","Young CD vs old CD only","Prkcz"
"Downregulated","Young CD vs old CD only","Prlr"
"Downregulated","Young CD vs old CD only","Proc"
"Downregulated","Young CD vs old CD only","Prodh2"
"Downregulated","Young CD vs old CD only","Prom1"
"Downregulated","Young CD vs old CD only","Prox1"
"Downregulated","Young CD vs old CD only","Proz"
"Downregulated","Young CD vs old CD only","Prps2"
"Downregulated","Young CD vs old CD only","Prr15l"
"Downregulated","Young CD vs old CD only","Prr16"
"Downregulated","Young CD vs old CD only","Prr32"
"Downregulated","Young CD vs old CD only","Prr5l"
"Downregulated","Young CD vs old CD only","Prrg2"
"Downregulated","Young CD vs old CD only","Prss32"
"Downregulated","Young CD vs old CD only","Psd3"
"Downregulated","Young CD vs old CD only","Psd4"
"Downregulated","Young CD vs old CD only","Psma1"
"Downregulated","Young CD vs old CD only","Psma2"
"Downregulated","Young CD vs old CD only","Psma3"
"Downregulated","Young CD vs old CD only","Psma4"
"Downregulated","Young CD vs old CD only","Psma5"
"Downregulated","Young CD vs old CD only","Psma6"
"Downregulated","Young CD vs old CD only","Psma7"
"Downregulated","Young CD vs old CD only","Psmb1"
"Downregulated","Young CD vs old CD only","Psmb2"
"Downregulated","Young CD vs old CD only","Psmb3"
"Downregulated","Young CD vs old CD only","Psmb4"
"Downregulated","Young CD vs old CD only","Psmb5"
"Downregulated","Young CD vs old CD only","Psmb6"
"Downregulated","Young CD vs old CD only","Psmb7"
"Downregulated","Young CD vs old CD only","Psmc1"
"Downregulated","Young CD vs old CD only","Psmc2"
"Downregulated","Young CD vs old CD only","Psmc3"
"Downregulated","Young CD vs old CD only","Psmc4"
"Downregulated","Young CD vs old CD only","Psmc5"
"Downregulated","Young CD vs old CD only","Psmc6"
"Downregulated","Young CD vs old CD only","Psmd10"
"Downregulated","Young CD vs old CD only","Psmd11"
"Downregulated","Young CD vs old CD only","Psmd12"
"Downregulated","Young CD vs old CD only","Psmd13"
"Downregulated","Young CD vs old CD only","Psmd14"
"Downregulated","Young CD vs old CD only","Psmd4"
"Downregulated","Young CD vs old CD only","Psmd5"
"Downregulated","Young CD vs old CD only","Psmd6"
"Downregulated","Young CD vs old CD only","Psmd8"
"Downregulated","Young CD vs old CD only","Psmg4"
"Downregulated","Young CD vs old CD only","Ptbp3"
"Downregulated","Young CD vs old CD only","Ptcd3"
"Downregulated","Young CD vs old CD only","Ptger2"
"Downregulated","Young CD vs old CD only","Ptgfr"
"Downregulated","Young CD vs old CD only","Ptk2b"
"Downregulated","Young CD vs old CD only","Ptpn2"
"Downregulated","Young CD vs old CD only","Ptpn22"
"Downregulated","Young CD vs old CD only","Ptpn6"
"Downregulated","Young CD vs old CD only","Ptprc"
"Downregulated","Young CD vs old CD only","Ptprcap"
"Downregulated","Young CD vs old CD only","Ptprf"
"Downregulated","Young CD vs old CD only","Ptprj"
"Downregulated","Young CD vs old CD only","Ptprr"
"Downregulated","Young CD vs old CD only","Pvr"
"Downregulated","Young CD vs old CD only","Pwp1"
"Downregulated","Young CD vs old CD only","Pxdc1"
"Downregulated","Young CD vs old CD only","Pycard"
"Downregulated","Young CD vs old CD only","Pydc4"
"Downregulated","Young CD vs old CD only","Pyhin1"
"Downregulated","Young CD vs old CD only","Pyroxd1"
"Downregulated","Young CD vs old CD only","Pzp"
"Downregulated","Young CD vs old CD only","Qsox1"
"Downregulated","Young CD vs old CD only","RP23-274G21.3"
"Downregulated","Young CD vs old CD only","RP23-428M4.4"
"Downregulated","Young CD vs old CD only","RP23-75P5.3"
"Downregulated","Young CD vs old CD only","RP24-64D24.3"
"Downregulated","Young CD vs old CD only","Rab11a"
"Downregulated","Young CD vs old CD only","Rab11fip1"
"Downregulated","Young CD vs old CD only","Rab13"
"Downregulated","Young CD vs old CD only","Rab20"
"Downregulated","Young CD vs old CD only","Rab27a"
"Downregulated","Young CD vs old CD only","Rab2a"
"Downregulated","Young CD vs old CD only","Rab30"
"Downregulated","Young CD vs old CD only","Rab32"
"Downregulated","Young CD vs old CD only","Rab44"
"Downregulated","Young CD vs old CD only","Rab5a"
"Downregulated","Young CD vs old CD only","Rab8a"
"Downregulated","Young CD vs old CD only","Rab8b"
"Downregulated","Young CD vs old CD only","Rabac1"
"Downregulated","Young CD vs old CD only","Rabgap1l"
"Downregulated","Young CD vs old CD only","Rabggtb"
"Downregulated","Young CD vs old CD only","Rac2"
"Downregulated","Young CD vs old CD only","Rad23b"
"Downregulated","Young CD vs old CD only","Rai14"
"Downregulated","Young CD vs old CD only","Ralgapa1"
"Downregulated","Young CD vs old CD only","Ran"
"Downregulated","Young CD vs old CD only","Ranbp1"
"Downregulated","Young CD vs old CD only","Ranbp2"
"Downregulated","Young CD vs old CD only","Ranbp6"
"Downregulated","Young CD vs old CD only","Rap1a"
"Downregulated","Young CD vs old CD only","Rap1b"
"Downregulated","Young CD vs old CD only","Rapgef4"
"Downregulated","Young CD vs old CD only","Rapgef6"
"Downregulated","Young CD vs old CD only","Rarres2"
"Downregulated","Young CD vs old CD only","Rasal2"
"Downregulated","Young CD vs old CD only","Rasgrp1"
"Downregulated","Young CD vs old CD only","Rasl10b"
"Downregulated","Young CD vs old CD only","Rassf4"
"Downregulated","Young CD vs old CD only","Rassf5"
"Downregulated","Young CD vs old CD only","Rassf7"
"Downregulated","Young CD vs old CD only","Rb1"
"Downregulated","Young CD vs old CD only","Rbbp4"
"Downregulated","Young CD vs old CD only","Rbl1"
"Downregulated","Young CD vs old CD only","Rbm27"
"Downregulated","Young CD vs old CD only","Rbm4"
"Downregulated","Young CD vs old CD only","Rbm41"
"Downregulated","Young CD vs old CD only","Rbmxl1"
"Downregulated","Young CD vs old CD only","Rbp4"
"Downregulated","Young CD vs old CD only","Rbp7"
"Downregulated","Young CD vs old CD only","Rdh11"
"Downregulated","Young CD vs old CD only","Rdh7"
"Downregulated","Young CD vs old CD only","Relb"
"Downregulated","Young CD vs old CD only","Rfesd"
"Downregulated","Young CD vs old CD only","Rfx5"
"Downregulated","Young CD vs old CD only","Rgcc"
"Downregulated","Young CD vs old CD only","Rgn"
"Downregulated","Young CD vs old CD only","Rgs1"
"Downregulated","Young CD vs old CD only","Rheb"
"Downregulated","Young CD vs old CD only","Rhoa"
"Downregulated","Young CD vs old CD only","Rhoc"
"Downregulated","Young CD vs old CD only","Rhoh"
"Downregulated","Young CD vs old CD only","Rhpn2"
"Downregulated","Young CD vs old CD only","Rictor"
"Downregulated","Young CD vs old CD only","Riok3"
"Downregulated","Young CD vs old CD only","Rit1"
"Downregulated","Young CD vs old CD only","Rlim"
"Downregulated","Young CD vs old CD only","Rnase4"
"Downregulated","Young CD vs old CD only","Rnase6"
"Downregulated","Young CD vs old CD only","Rnaseh2c"
"Downregulated","Young CD vs old CD only","Rnasel"
"Downregulated","Young CD vs old CD only","Rnf113a2"
"Downregulated","Young CD vs old CD only","Rnf115"
"Downregulated","Young CD vs old CD only","Rnf128"
"Downregulated","Young CD vs old CD only","Rnf13"
"Downregulated","Young CD vs old CD only","Rnf144b"
"Downregulated","Young CD vs old CD only","Rnf17"
"Downregulated","Young CD vs old CD only","Rnf181"
"Downregulated","Young CD vs old CD only","Rnmt"
"Downregulated","Young CD vs old CD only","Rnpc3"
"Downregulated","Young CD vs old CD only","Robo2"
"Downregulated","Young CD vs old CD only","Rora"
"Downregulated","Young CD vs old CD only","Rorc"
"Downregulated","Young CD vs old CD only","Rpe"
"Downregulated","Young CD vs old CD only","Rpf1"
"Downregulated","Young CD vs old CD only","Rpf2"
"Downregulated","Young CD vs old CD only","Rpl10"
"Downregulated","Young CD vs old CD only","Rpl10a"
"Downregulated","Young CD vs old CD only","Rpl11"
"Downregulated","Young CD vs old CD only","Rpl12"
"Downregulated","Young CD vs old CD only","Rpl13"
"Downregulated","Young CD vs old CD only","Rpl13a"
"Downregulated","Young CD vs old CD only","Rpl15"
"Downregulated","Young CD vs old CD only","Rpl17"
"Downregulated","Young CD vs old CD only","Rpl18"
"Downregulated","Young CD vs old CD only","Rpl18a"
"Downregulated","Young CD vs old CD only","Rpl19"
"Downregulated","Young CD vs old CD only","Rpl21"
"Downregulated","Young CD vs old CD only","Rpl22"
"Downregulated","Young CD vs old CD only","Rpl22l1"
"Downregulated","Young CD vs old CD only","Rpl23"
"Downregulated","Young CD vs old CD only","Rpl23a"
"Downregulated","Young CD vs old CD only","Rpl24"
"Downregulated","Young CD vs old CD only","Rpl26"
"Downregulated","Young CD vs old CD only","Rpl27"
"Downregulated","Young CD vs old CD only","Rpl27a"
"Downregulated","Young CD vs old CD only","Rpl29"
"Downregulated","Young CD vs old CD only","Rpl3"
"Downregulated","Young CD vs old CD only","Rpl3-ps1"
"Downregulated","Young CD vs old CD only","Rpl30"
"Downregulated","Young CD vs old CD only","Rpl31"
"Downregulated","Young CD vs old CD only","Rpl32"
"Downregulated","Young CD vs old CD only","Rpl34"
"Downregulated","Young CD vs old CD only","Rpl35"
"Downregulated","Young CD vs old CD only","Rpl35a"
"Downregulated","Young CD vs old CD only","Rpl36"
"Downregulated","Young CD vs old CD only","Rpl36a"
"Downregulated","Young CD vs old CD only","Rpl36al"
"Downregulated","Young CD vs old CD only","Rpl37"
"Downregulated","Young CD vs old CD only","Rpl37a"
"Downregulated","Young CD vs old CD only","Rpl38"
"Downregulated","Young CD vs old CD only","Rpl39"
"Downregulated","Young CD vs old CD only","Rpl4"
"Downregulated","Young CD vs old CD only","Rpl41"
"Downregulated","Young CD vs old CD only","Rpl5"
"Downregulated","Young CD vs old CD only","Rpl6"
"Downregulated","Young CD vs old CD only","Rpl7"
"Downregulated","Young CD vs old CD only","Rpl7a"
"Downregulated","Young CD vs old CD only","Rpl9"
"Downregulated","Young CD vs old CD only","Rplp0"
"Downregulated","Young CD vs old CD only","Rpp25l"
"Downregulated","Young CD vs old CD only","Rpp40"
"Downregulated","Young CD vs old CD only","Rps10"
"Downregulated","Young CD vs old CD only","Rps12"
"Downregulated","Young CD vs old CD only","Rps13"
"Downregulated","Young CD vs old CD only","Rps14"
"Downregulated","Young CD vs old CD only","Rps15a"
"Downregulated","Young CD vs old CD only","Rps16"
"Downregulated","Young CD vs old CD only","Rps17"
"Downregulated","Young CD vs old CD only","Rps18"
"Downregulated","Young CD vs old CD only","Rps19"
"Downregulated","Young CD vs old CD only","Rps20"
"Downregulated","Young CD vs old CD only","Rps21"
"Downregulated","Young CD vs old CD only","Rps23"
"Downregulated","Young CD vs old CD only","Rps24"
"Downregulated","Young CD vs old CD only","Rps25"
"Downregulated","Young CD vs old CD only","Rps26"
"Downregulated","Young CD vs old CD only","Rps27"
"Downregulated","Young CD vs old CD only","Rps27a"
"Downregulated","Young CD vs old CD only","Rps27l"
"Downregulated","Young CD vs old CD only","Rps28"
"Downregulated","Young CD vs old CD only","Rps29"
"Downregulated","Young CD vs old CD only","Rps3"
"Downregulated","Young CD vs old CD only","Rps3a1"
"Downregulated","Young CD vs old CD only","Rps4x"
"Downregulated","Young CD vs old CD only","Rps5"
"Downregulated","Young CD vs old CD only","Rps6"
"Downregulated","Young CD vs old CD only","Rps6ka3"
"Downregulated","Young CD vs old CD only","Rps6ka5"
"Downregulated","Young CD vs old CD only","Rps7"
"Downregulated","Young CD vs old CD only","Rps8"
"Downregulated","Young CD vs old CD only","Rps9"
"Downregulated","Young CD vs old CD only","Rpsa"
"Downregulated","Young CD vs old CD only","Rrad"
"Downregulated","Young CD vs old CD only","Rraga"
"Downregulated","Young CD vs old CD only","Rras"
"Downregulated","Young CD vs old CD only","Rras2"
"Downregulated","Young CD vs old CD only","Rrm1"
"Downregulated","Young CD vs old CD only","Rrm2"
"Downregulated","Young CD vs old CD only","Rsc1a1"
"Downregulated","Young CD vs old CD only","Rsl1"
"Downregulated","Young CD vs old CD only","Rsl1d1"
"Downregulated","Young CD vs old CD only","Rspry1"
"Downregulated","Young CD vs old CD only","Rtca"
"Downregulated","Young CD vs old CD only","Rtfdc1"
"Downregulated","Young CD vs old CD only","Runx1"
"Downregulated","Young CD vs old CD only","Runx1t1"
"Downregulated","Young CD vs old CD only","Rwdd2b"
"Downregulated","Young CD vs old CD only","Ryr2"
"Downregulated","Young CD vs old CD only","S100a1"
"Downregulated","Young CD vs old CD only","S100a10"
"Downregulated","Young CD vs old CD only","S100a11"
"Downregulated","Young CD vs old CD only","S100a6"
"Downregulated","Young CD vs old CD only","S100a8"
"Downregulated","Young CD vs old CD only","S100a9"
"Downregulated","Young CD vs old CD only","S1pr1"
"Downregulated","Young CD vs old CD only","S1pr4"
"Downregulated","Young CD vs old CD only","Saa1"
"Downregulated","Young CD vs old CD only","Saa2"
"Downregulated","Young CD vs old CD only","Saa4"
"Downregulated","Young CD vs old CD only","Sacm1l"
"Downregulated","Young CD vs old CD only","Sacs"
"Downregulated","Young CD vs old CD only","Samd9l"
"Downregulated","Young CD vs old CD only","Samsn1"
"Downregulated","Young CD vs old CD only","Sap30bp"
"Downregulated","Young CD vs old CD only","Saraf"
"Downregulated","Young CD vs old CD only","Sardh"
"Downregulated","Young CD vs old CD only","Sarnp"
"Downregulated","Young CD vs old CD only","Sash3"
"Downregulated","Young CD vs old CD only","Sat1"
"Downregulated","Young CD vs old CD only","Satb2"
"Downregulated","Young CD vs old CD only","Sbds"
"Downregulated","Young CD vs old CD only","Sccpdh"
"Downregulated","Young CD vs old CD only","Schip1"
"Downregulated","Young CD vs old CD only","Scn7a"
"Downregulated","Young CD vs old CD only","Scnn1a"
"Downregulated","Young CD vs old CD only","Scp2"
"Downregulated","Young CD vs old CD only","Scrn3"
