Tissue_cell_type_name	Developmental_stage	Organ_system	Tissue	Specific_cell_type	General_cell_type	Cell_Ontology_ID	General_tissue_name	Uber_anatomy_ontology_ID	input_list_raw_p	input_list_permutated_p	input_list_rank_p	input_list_combined_p	input_list_combined_log10p	delabel
FetalPancreas_Fetal neuron	Fetal	Digestive system	FetalPancreas	Fetal neuron	Neuron	CL:0000540	Pancreas	UBERON:0001264	0.821884098023298	0.785993427869944	0.549077490774908	0.794230392255063	0.100053498113081	NA
AdultRectum_Stromal cell	Adult	Digestive system	AdultRectum	Stromal cell	Stromal cell	CL:0000499	Rectum	UBERON:0001052	0.863572621586966	0.773106939842952	0.558671586715867	0.794517295868426	0.0998966441854153	NA
AdultUterus_Endothelial cell (APC)	Adult	Reproductive system	AdultUterus	Endothelial cell (APC)	Endothelial cell	CL:0000115	Uterus	UBERON:0000995	0.858582118396493	0.775453680474066	0.55719557195572	0.794657025810924	0.0998202725220779	NA
Fetal_HCA_Heart_Schwann cells	Fetal	Cardiovascular system	Fetal_HCA_Heart	Schwann cells	Schwann cell	CL:0002573	Heart	UBERON:0000948	0.838136057097946	0.783440832797505	0.552767527675277	0.795479362303585	0.0993710830870866	NA
TS_Prostate_cd8-positive, alpha-beta t cell	Adult	Reproductive system	TS_Prostate	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Prostate gland	UBERON:0002367	0.809340426037811	0.796244979047966	0.545387453874539	0.796483096596444	0.0988234366020677	NA
FetalMuscle_Endothelial cell	Fetal	Muscular system	FetalMuscle	Endothelial cell	Endothelial cell	CL:0000115	Muscle organ	UBERON:0001630	0.823612776002054	0.79060456735564	0.549815498154982	0.796837069546772	0.0986304703610495	NA
FetalFemaleGonad_Smooth muscle cell	Fetal	Reproductive system	FetalFemaleGonad	Smooth muscle cell	Smooth muscle cell	CL:0000192	Immature gonad	UBERON:2005272	0.8532852747693	0.782782098585262	0.555719557195572	0.797104117011975	0.0984849477500435	NA
FetalLung_Endothelial cell	Fetal	Respiratory system	FetalLung	Endothelial cell	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.84936597023767	0.784511275892399	0.554981549815498	0.797421892086884	0.0983118455710148	NA
AdultBoneMarrow_Neutrophil	Adult	Lymphatic system	AdultBoneMarrow	Neutrophil	Neutrophil	CL:0000775	Bone marrow	UBERON:0002371	0.860373534706165	0.780970579501596	0.557933579335793	0.79770482913142	0.0981577788165405	NA
van_Zyl_eye_2020_VascularEndo	Adult	Sensory system	van_Zyl_eye_2020	VascularEndo	Endothelial cell	CL:0000115	Eye	UBERON:0000970	0.839676230111619	0.791839694003595	0.553505535055351	0.799822303444745	0.097006489514918	NA
Madissoon_2020_lung_DC_activated	Adult	Respiratory system	Madissoon_2020_lung	DC_activated	Dendritic cell	CL:0000451	Lung	UBERON:0002048	0.829974123608866	0.794104092858178	0.552029520295203	0.799889315700219	0.0969701041409031	NA
NeonatalAdrenalGland_Smooth muscle cell	Neonatal	Endocrine system	NeonatalAdrenalGland	Smooth muscle cell	Smooth muscle cell	CL:0000192	Adrenal gland	UBERON:0002369	0.872522687278022	0.777841591993444	0.563837638376384	0.800060361703675	0.0968772458006882	NA
AdultBladder_Mast cell	Adult	Urinary system	AdultBladder	Mast cell	Mast cell	CL:0000097	Bladder organ	UBERON:0018707	0.870993525088573	0.780311845289353	0.562361623616236	0.80025899048405	0.0967694380889473	NA
Fetal_HCA_Stomach_Parietal and chief cells	Fetal	Digestive system	Fetal_HCA_Stomach	Parietal and chief cells	Epithelial cell	CL:0000066	Stomach	UBERON:0000945	0.884761328385564	0.776194756462839	0.566051660516605	0.800710756293835	0.0965243373880695	NA
AdultSigmoidColon_Enterocyte progenitor	Adult	Digestive system	AdultSigmoidColon	Enterocyte progenitor	Enterocyte	CL:0000584	Sigmoid colon	UBERON:0001159	0.886654038776498	0.774547920932233	0.567527675276753	0.800884277868232	0.0964302318733304	NA
Braga_2020_lung_Endothelium	Adult	Respiratory system	Braga_2020_lung	Endothelium	Endothelial cell	CL:0000115	Lung	UBERON:0002048	0.878784440766838	0.77932374397099	0.564575645756458	0.801220939104264	0.0962477093801976	NA
FetalEyes_Fetal mesenchymal progenitor	Fetal	Sensory system	FetalEyes	Fetal mesenchymal progenitor	Mesenchymal stem cell	CL:0000134	Eye	UBERON:0000970	0.870433615860438	0.784799472110255	0.561623616236162	0.801856303099426	0.0959034526166644	NA
Lake_2017_CerebellarHemisphere_End	Adult	Nervous system	Lake_2017_CerebellarHemisphere	End	Endothelial cell	CL:0000115	Cerebellar hemisphere	UBERON:0002245	0.847941964792267	0.796533175265822	0.554243542435424	0.802438585894511	0.0955881960916304	NA
AdultTrachea_Endothelial cell	Adult	Respiratory system	AdultTrachea	Endothelial cell	Endothelial cell	CL:0000115	Trachea	UBERON:0003126	0.865454961646461	0.789410611595951	0.559409594095941	0.802545269196483	0.0955304609695244	NA
AdultAdrenalGland_Endothelial cell	Adult	Endocrine system	AdultAdrenalGland	Endothelial cell	Endothelial cell	CL:0000115	Adrenal gland	UBERON:0002369	0.866871228355817	0.788463681165853	0.560885608856089	0.803063059784369	0.0952503508096094	NA
FetalAdrenalGland_Neutrophil (RPS high)	Fetal	Endocrine system	FetalAdrenalGland	Neutrophil (RPS high)	Neutrophil	CL:0000775	Adrenal gland	UBERON:0002369	0.865460383332115	0.791222130679618	0.560147601476015	0.803847931596236	0.0948261013946383	NA
FetalPancreas_Stromal cell	Fetal	Digestive system	FetalPancreas	Stromal cell	Stromal cell	CL:0000499	Pancreas	UBERON:0001264	0.87191292595649	0.790192858472989	0.56309963099631	0.805273473842106	0.0940566065747003	NA
Fetal_HCA_Spleen_Megakaryocytes	Fetal	Lymphatic system	Fetal_HCA_Spleen	Megakaryocytes	Megakaryocyte	CL:0000556	Spleen	UBERON:0002106	0.896873327336489	0.773683332278664	0.577121771217712	0.806527695762065	0.0933807145613002	NA
AdultPancreas_Stromal cell	Adult	Digestive system	AdultPancreas	Stromal cell	Stromal cell	CL:0000499	Pancreas	UBERON:0001264	0.893760779321523	0.77932374397099	0.573431734317343	0.806833499993153	0.0932160780347194	NA
FetalMaleGonad_Endothelial cell	Fetal	Reproductive system	FetalMaleGonad	Endothelial cell	Endothelial cell	CL:0000115	Immature gonad	UBERON:2005272	0.884531212257604	0.794886339735216	0.565313653136531	0.808817043473674	0.0921497058238532	NA
FetalAdrenalGland_Erythroid cell	Fetal	Endocrine system	FetalAdrenalGland	Erythroid cell	Erythroid lineage cell	CL:0000764	Adrenal gland	UBERON:0002369	0.887151578562786	0.789657636925542	0.570110701107011	0.809481950522895	0.0917928305124608	NA
FetalKidney_Neutrophil	Fetal	Urinary system	FetalKidney	Neutrophil	Neutrophil	CL:0000775	Kidney	UBERON:0002113	0.886728614337468	0.791304472456148	0.5690036900369	0.809532142001116	0.0917659031594036	NA
AdultBladder_Endothelial cell (APC)	Adult	Urinary system	AdultBladder	Endothelial cell (APC)	Endothelial cell	CL:0000115	Bladder organ	UBERON:0018707	0.892517151724006	0.788669535607178	0.571955719557196	0.81019278225319	0.0914116301249978	NA
Braga_2020_lung_Alveolar cells type 2	Adult	Respiratory system	Braga_2020_lung	Alveolar cells type 2	Alveolar capillary type 2 endothelial cell	CL:4028003	Lung	UBERON:0002048	0.899870961275393	0.781052921278126	0.577859778597786	0.810395729167855	0.0913028563986659	NA
FetalLung_Smooth muscle cell	Fetal	Respiratory system	FetalLung	Smooth muscle cell	Smooth muscle cell	CL:0000192	Lung	UBERON:0002048	0.894376917283074	0.784387763227603	0.575645756457565	0.81054717437632	0.0912217038566552	NA
Fetal_HCA_Muscle_Smooth muscle cells	Fetal	Muscular system	Fetal_HCA_Muscle	Smooth muscle cells	Smooth muscle cell	CL:0000192	Muscle organ	UBERON:0001630	0.900466510271064	0.7808470668368	0.57859778597786	0.8107593090054	0.0911080561283569	NA
FetalMuscle_Fetal epithelial progenitor	Fetal	Muscular system	FetalMuscle	Fetal epithelial progenitor	Epithelial fate stem cell	CL:0000036	Muscle organ	UBERON:0001630	0.893526615862178	0.790769250908701	0.572693726937269	0.811609930300548	0.0906526478777896	NA
FetalAdrenalGland_CB CD34+	Fetal	Endocrine system	FetalAdrenalGland	CB CD34+	Hematopoietic stem cell	CL:0000037	Adrenal gland	UBERON:0002369	0.887151578562786	0.795051023288276	0.570110701107011	0.811925433528927	0.0904838541257283	NA
Fetal_HCA_Stomach_Myeloid cells	Fetal	Digestive system	Fetal_HCA_Stomach	Myeloid cells	Myeloid cell	CL:0000763	Stomach	UBERON:0000945	0.905233300904023	0.778500326205687	0.583025830258303	0.812414574673637	0.0902222939777694	NA
FetalSpinalCord_Erythroid cell	Fetal	Nervous system	FetalSpinalCord	Erythroid cell	Erythroid lineage cell	CL:0000764	Spinal cord	UBERON:0002240	0.904316916323492	0.781299946607717	0.582287822878229	0.813247212892242	0.0897774164292553	NA
Madissoon_2020_oesophagus_Endothelia_Lymphatic	Adult	Digestive system	Madissoon_2020_oesophagus	Endothelia_Lymphatic	Endothelial cell	CL:0000115	Esophagus	UBERON:0001043	0.886677085812857	0.800691434980602	0.568265682656827	0.813297629657252	0.0897504934422297	NA
TS_Salivary_Gland_cd8-positive, alpha-beta t cell	Adult	Digestive system	TS_Salivary_Gland	cd8-positive, alpha-beta t cell	T cell	CL:0000084	Saliva-secreting gland	UBERON:0001044	0.8849392153127	0.804232131371404	0.566789667896679	0.81394652324035	0.0894041275733863	NA
AdultCerebellum_Smooth muscle cell	Adult	Nervous system	AdultCerebellum	Smooth muscle cell	Smooth muscle cell	CL:0000192	Cerebellum	UBERON:0002037	0.903113242090471	0.787434408959224	0.580073800738007	0.814683743627332	0.0890109496073441	NA
Lake_2017_FrontalCortex_Ex2	Adult	Nervous system	Lake_2017_FrontalCortex	Ex2	Excitatory neuron	CL:0008030	Frontal cortex	UBERON:0001870	0.894152854483694	0.80027972609795	0.574538745387454	0.817041452661414	0.0877559089444249	NA
TS_Liver_plasma cell	Adult	Digestive system	TS_Liver	plasma cell	Plasma cell	CL:0000786	Liver	UBERON:0002107	0.888882148445938	0.805755454237215	0.571217712177122	0.81740645394555	0.0875619375788253	NA
Lake_2017_FrontalCortex_In4a	Adult	Nervous system	Lake_2017_FrontalCortex	In4a	Inhibitory neuron	CL:0008029	Frontal cortex	UBERON:0001870	0.894152854483694	0.801308998304579	0.574538745387454	0.817500545920969	0.0875119486488565	NA
Fetal_HCA_Adrenal_Lymphoid cells	Fetal	Endocrine system	Fetal_HCA_Adrenal	Lymphoid cells	Innate lymphoid cell	CL:0001065	Adrenal gland	UBERON:0002369	0.895849751764865	0.801350169192844	0.576383763837638	0.81866331809119	0.0868946686399777	NA
AdultKidney_B cell (Plasmocyte)	Adult	Urinary system	AdultKidney	B cell (Plasmocyte)	B cell	CL:0000236	Kidney	UBERON:0002113	0.909149690344023	0.788546022942383	0.585977859778598	0.818806401638419	0.0868187705706307	NA
FetalMaleGonad_Fetal fibroblast	Fetal	Reproductive system	FetalMaleGonad	Fetal fibroblast	Fibroblast	CL:0000057	Immature gonad	UBERON:2005272	0.904014368289313	0.794927510623481	0.581549815498155	0.818975762637446	0.0867289508751992	NA
AdultGallbladder_Endothelial cell	Adult	Digestive system	AdultGallbladder	Endothelial cell	Endothelial cell	CL:0000115	Gall bladder	UBERON:0002110	0.910328859171406	0.787928459618406	0.587453874538745	0.819424199080983	0.086491214690719	NA
Fetal_HCA_Lung_Bronchiolar and alveolar epithelial cells	Fetal	Respiratory system	Fetal_HCA_Lung	Bronchiolar and alveolar epithelial cells	Epithelial cell	CL:0000066	Lung	UBERON:0002048	0.90211439858105	0.799785675438768	0.579335793357934	0.81978819071337	0.0862983421124162	NA
AdultUterus_Stromal cell	Adult	Reproductive system	AdultUterus	Stromal cell	Stromal cell	CL:0000499	Ureter	UBERON:0000056	0.920326172999735	0.781917509931694	0.592619926199262	0.819815443749758	0.0862839046678159	NA
FetalKidney_Proximal tubule progenitor	Fetal	Urinary system	FetalKidney	Proximal tubule progenitor	Epithelial cell of proximal tubule	CL:0002306	Kidney	UBERON:0002113	0.906019909487567	0.793857067528587	0.583763837638376	0.819850172252874	0.086265507749416	NA
AdultEsophagus_Neutrophil	Adult	Digestive system	AdultEsophagus	Neutrophil	Neutrophil	CL:0000775	Esophagus	UBERON:0001043	0.909767628128256	0.791839694003595	0.586715867158672	0.82074078605648	0.0857939841237989	NA
FetalMuscle_Erythroid cell	Fetal	Muscular system	FetalMuscle	Erythroid cell	Erythroid lineage cell	CL:0000764	Muscle organ	UBERON:0001630	0.911729914067664	0.789492953372481	0.588929889298893	0.821025115646846	0.0856435573507198	NA
Fetal_HCA_Eye_Vascular endothelial cells	Fetal	Sensory system	Fetal_HCA_Eye	Vascular endothelial cells	Endothelial cell	CL:0000115	Eye	UBERON:0000970	0.917651253122468	0.789657636925542	0.591143911439114	0.822434617517342	0.0848986178522669	NA
TS_Fat_nk cell	Adult	Integumentary system	TS_Fat	nk cell	Natural killer cell	CL:0000623	Perirenal fat	UBERON:0005406	0.903724537894415	0.805837796013745	0.580811808118081	0.82337675934642	0.0844013955727458	NA
AdultSigmoidColon_Stromal cell	Adult	Digestive system	AdultSigmoidColon	Stromal cell	Stromal cell	CL:0000499	Sigmoid colon	UBERON:0001159	0.939469834500205	0.778953205976603	0.602952029520295	0.824612411720329	0.0837501326669875	NA
AdultBladder_Stromal cell	Adult	Urinary system	AdultBladder	Stromal cell	Stromal cell	CL:0000499	Bladder organ	UBERON:0018707	0.927686818190662	0.788710706495444	0.595571955719557	0.824659686666896	0.0837252353217259	NA
Fetal_HCA_Stomach_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Stomach	Lymphoid cells	Innate lymphoid cell	CL:0001065	Stomach	UBERON:0000945	0.93804598770371	0.781135263054656	0.601476014760148	0.824735345973411	0.0836853923263283	NA
Lake_2017_VisualCortex_In1b	Adult	Nervous system	Lake_2017_VisualCortex	In1b	Inhibitory neuron	CL:0008029	Visual cortex	UBERON:0000411	0.907503020565997	0.803861593377018	0.584870848708487	0.824977777824005	0.083557749751156	NA
Voigt_2019_retina_1_Schwann cell 2	Adult	Sensory system	Voigt_2019_retina_1	Schwann cell 2	Schwann cell	CL:0002573	Retina	UBERON:0000966	0.916748289471183	0.796780200595413	0.590405904059041	0.825180352901021	0.0834511208930812	NA
Lake_2017_CerebellarHemisphere_OPC	Adult	Nervous system	Lake_2017_CerebellarHemisphere	OPC	Oligodendrocyte precursor cell	CL:0002453	Cerebellar hemisphere	UBERON:0002245	0.910348166412824	0.799826846327034	0.588191881918819	0.825201409617142	0.0834400388321586	NA
AdultLiver_Neutrophil	Adult	Digestive system	AdultLiver	Neutrophil	Neutrophil	CL:0000775	Liver	UBERON:0002107	0.934675123492808	0.784223079674543	0.6	0.825263378689984	0.0834074264109942	NA
Lake_2017_VisualCortex_Mic	Adult	Nervous system	Lake_2017_VisualCortex	Mic	Microglial cell	CL:0000129	Visual cortex	UBERON:0000411	0.907503020565997	0.804767352918851	0.584870848708487	0.825377279557767	0.0833474902665724	NA
FetalLung_Fetal chondrocyte	Fetal	Respiratory system	FetalLung	Fetal chondrocyte	Chondrocyte	CL:0000138	Lung	UBERON:0002048	0.928913885676651	0.788875390048504	0.597785977859779	0.826049880099686	0.0829937275004413	NA
Lake_2017_FrontalCortex_In1c	Adult	Nervous system	Lake_2017_FrontalCortex	In1c	Inhibitory neuron	CL:0008029	Frontal cortex	UBERON:0001870	0.912204177816534	0.802008903405086	0.589667896678967	0.827055407319482	0.0824653945743519	NA
FetalStomach_Endothelial cell	Fetal	Digestive system	FetalStomach	Endothelial cell	Endothelial cell	CL:0000115	Stomach	UBERON:0000945	0.93300550117837	0.792127890221451	0.599261992619926	0.828379940806037	0.0817704260783487	NA
van_Zyl_eye_2020_CollectorChnlAqVein	Adult	Sensory system	van_Zyl_eye_2020	CollectorChnlAqVein	Smooth muscle cell	CL:0000192	Eye	UBERON:0000970	0.921611943052314	0.800238555209685	0.593357933579336	0.828481072854022	0.0817174088486887	NA
MacParland_2018_liver_NK-like cell	Adult	Digestive system	MacParland_2018_liver	NK-like cell	Natural killer cell	CL:0000623	Liver	UBERON:0002107	0.93238229013036	0.795339219506133	0.598523985239852	0.82937458591166	0.0812492766250398	NA
FetalThymus_T cell	Fetal	Lymphatic system	FetalThymus	T cell	T cell	CL:0000084	Thymus	UBERON:0002370	0.980369571679242	0.747210451124174	0.638376383763838	0.830095016495312	0.0808721934337878	NA
Lake_2017_CerebellarHemisphere_Mic	Adult	Nervous system	Lake_2017_CerebellarHemisphere	Mic	Microglial cell	CL:0000129	Cerebellar hemisphere	UBERON:0002245	0.926272387629695	0.801967732516821	0.594833948339483	0.830121757675169	0.0808582030356263	NA
Madissoon_2020_spleen_DC_plasmacytoid	Adult	Lymphatic system	Madissoon_2020_spleen	DC_plasmacytoid	Plasmacytoid dendritic cell	CL:0000784	Spleen	UBERON:0002106	0.928761790922549	0.799044599449996	0.597047970479705	0.830144201061453	0.0808464614965462	NA
FetalLung_Macrophage	Fetal	Respiratory system	FetalLung	Macrophage	Macrophage	CL:0000235	Lung	UBERON:0002048	0.942602502455469	0.790316371137784	0.603690036900369	0.830172443706136	0.0808316864537494	NA
TS_Lung_b cell	Adult	Respiratory system	TS_Lung	b cell	B cell	CL:0000236	Lung	UBERON:0002048	0.918921818448945	0.807443460656086	0.591881918819188	0.830767526538301	0.0805204877277595	NA
Fetal_HCA_Cerebellum_10k_Microglia	Fetal	Nervous system	Fetal_HCA_Cerebellum_10k	Microglia	Microglial cell	CL:0000129	Cerebellum	UBERON:0002037	0.925940704113472	0.804890865583647	0.59409594095941	0.830967693157167	0.0804158606398518	NA
FetalHeart_Stromal cell	Fetal	Cardiovascular system	FetalHeart	Stromal cell	Stromal cell	CL:0000499	Heart	UBERON:0000948	0.951034135442455	0.787393238070959	0.607380073800738	0.831015323864028	0.0803909677824006	NA
AdultAdipose_Macrophage	Adult	Integumentary system	AdultAdipose	Macrophage	Macrophage	CL:0000235	Adipose tissue	UBERON:0001013	0.957445451062061	0.779694281965376	0.614760147601476	0.831809279323541	0.0799762391327451	NA
Fetal_HCA_Cerebrum_10k_Microglia	Fetal	Nervous system	Fetal_HCA_Cerebrum_10k	Microglia	Microglial cell	CL:0000129	Cerebral hemisphere	UBERON:0001869	0.928067054135597	0.805467258019359	0.596309963099631	0.8325312784135	0.0795994409601355	NA
Fetal_HCA_Intestine_Lymphoid cells	Fetal	Digestive system	Fetal_HCA_Intestine	Lymphoid cells	Innate lymphoid cell	CL:0001065	Intestine	UBERON:0000160	0.939270648596867	0.798056498131632	0.602214022140221	0.832745806865602	0.0794875454392062	NA
AdultTransverseColon_Mast cell	Adult	Digestive system	AdultTransverseColon	Mast cell	Mast cell	CL:0000097	Transverse colon	UBERON:0001157	0.94404754360312	0.795174535953072	0.604428044280443	0.832764106582639	0.079478001856108	NA
AdultStomach_Smooth muscle cell	Adult	Digestive system	AdultStomach	Smooth muscle cell	Smooth muscle cell	CL:0000192	Stomach	UBERON:0000945	0.945144855459028	0.795421561282663	0.605166051660517	0.833303031407579	0.0791970382857231	NA
Fetal_HCA_Kidney_Megakaryocytes	Fetal	Urinary system	Fetal_HCA_Kidney	Megakaryocytes	Megakaryocyte	CL:0000556	Kidney	UBERON:0002113	0.935519375611184	0.803532226270897	0.600738007380074	0.834288335236575	0.0786838285458715	NA
MacParland_2018_liver_Erythroid cell	Adult	Digestive system	MacParland_2018_liver	Erythroid cell	Erythroid lineage cell	CL:0000764	Liver	UBERON:0002107	0.945457877006682	0.796697858818882	0.60590405904059	0.834295704426023	0.0786799924809958	NA
AdultSigmoidColon_Enterocyte	Adult	Digestive system	AdultSigmoidColon	Enterocyte	Enterocyte	CL:0000584	Sigmoid colon	UBERON:0001159	0.962432237939604	0.779858965518437	0.619926199261993	0.834828666101699	0.078402646674098	NA
AdultKidney_Ureteric bud cell	Adult	Urinary system	AdultKidney	Ureteric bud cell	Epithelial cell	CL:0000066	Kidney	UBERON:0002113	0.951357948336969	0.795256877729602	0.608118081180812	0.834941354423562	0.0783440279232129	NA
AdultLung_Stromal cell	Adult	Respiratory system	AdultLung	Stromal cell	Stromal cell	CL:0000499	Lung	UBERON:0002048	0.950617565715636	0.798221181684693	0.606642066420664	0.835394607249136	0.0781083325776033	NA
FetalStomach_T cell	Fetal	Digestive system	FetalStomach	T cell	T cell	CL:0000084	Stomach	UBERON:0000945	0.957129977379865	0.791922035780125	0.613284132841328	0.836435776739351	0.0775673994457319	NA
Fetal_HCA_Eye_Retinal progenitors and Muller glia	Fetal	Sensory system	Fetal_HCA_Eye	Retinal progenitors and Muller glia	Mueller cell	CL:0000636	Eye	UBERON:0000970	0.95713672153335	0.791263301567883	0.614022140221402	0.836565718974699	0.0774999360321775	NA
FetalIntestine_Fetal stromal cell	Fetal	Digestive system	FetalIntestine	Fetal stromal cell	Stromal cell	CL:0000499	Intestine	UBERON:0000160	0.955365957455718	0.795298048617867	0.611808118081181	0.837082479516133	0.0772317479399077	NA
Madissoon_2020_spleen_T_CD4_conv	Adult	Lymphatic system	Madissoon_2020_spleen	T_CD4_conv	T cell	CL:0000084	Spleen	UBERON:0002106	0.953742532802467	0.799250453891322	0.609594095940959	0.837549250533947	0.0769896456568074	NA
Madissoon_2020_spleen_DC_activated	Adult	Lymphatic system	Madissoon_2020_spleen	DC_activated	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	0.953742532802467	0.799744504550503	0.609594095940959	0.837765711877479	0.0768774184402258	NA
CordBlood_Neutrophil	Neonatal	Reproductive system	CordBlood	Neutrophil	Neutrophil	CL:0000775	Umbilical cord blood	UBERON:0012168	0.980008088350766	0.764790420413393	0.637638376383764	0.837866410379225	0.076825219866188	NA
Madissoon_2020_spleen_DC_1	Adult	Lymphatic system	Madissoon_2020_spleen	DC_1	Dendritic cell	CL:0000451	Spleen	UBERON:0002106	0.953742532802467	0.80011504254489	0.609594095940959	0.837927935782743	0.0767933303407006	NA
AdultOmentum_Macrophage	Adult	Integumentary system	AdultOmentum	Macrophage	Macrophage	CL:0000235	Omentum	UBERON:0003688	0.957868267747503	0.792169061109716	0.615867158671587	0.838018025875137	0.0767466395392862	NA
AdultOmentum_Neutrophil	Adult	Integumentary system	AdultOmentum	Neutrophil	Neutrophil	CL:0000775	Omentum	UBERON:0003688	0.957868267747503	0.792169061109716	0.615867158671587	0.838018025875137	0.0767466395392862	NA
AdultTrachea_Stromal cell	Adult	Respiratory system	AdultTrachea	Stromal cell	Stromal cell	CL:0000499	Trachea	UBERON:0003126	0.960417961427902	0.793527700422466	0.618081180811808	0.83987260312002	0.0757865853166864	NA
AdultTrachea_Chondrocyte	Adult	Respiratory system	AdultTrachea	Chondrocyte	Chondrocyte	CL:0000138	Trachea	UBERON:0003126	0.960417961427902	0.793898238416852	0.618081180811808	0.840035705856566	0.0757022537870317	NA
Madissoon_2020_lung_NK	Adult	Respiratory system	Madissoon_2020_lung	NK	Natural killer cell	CL:0000623	Lung	UBERON:0002048	0.954501560111441	0.804479156700995	0.611070110701107	0.84067534362537	0.0753716899260923	NA
Braga_2020_lung_Alveolar cells type 1	Adult	Respiratory system	Braga_2020_lung	Alveolar cells type 1	Alveolar capillary type 1 endothelial cell	CL:4028002	Lung	UBERON:0002048	0.967483850344508	0.786075769646474	0.625830258302583	0.840928603768825	0.075240874957692	NA
AdultKidney_Mast cell	Adult	Urinary system	AdultKidney	Mast cell	Mast cell	CL:0000097	Kidney	UBERON:0002113	0.961328130061506	0.796327320824496	0.619188191881919	0.841726409691503	0.0748290463498779	NA
FetalSkin_Neutrophil	Fetal	Integumentary system	FetalSkin	Neutrophil	Neutrophil	CL:0000775	Skin of body	UBERON:0002097	0.965864964927815	0.791551497785739	0.623616236162362	0.842113514798597	0.0746293627428508	NA
FetalHeart_Smooth muscle cell	Fetal	Cardiovascular system	FetalHeart	Smooth muscle cell	Smooth muscle cell	CL:0000192	Heart	UBERON:0000948	0.969682842218547	0.787352067182694	0.627306273062731	0.842315712757282	0.0745250978005258	NA
TS_Lung_plasma cell	Adult	Respiratory system	TS_Lung	plasma cell	Plasma cell	CL:0000786	Lung	UBERON:0002048	0.955701148818776	0.808308049309654	0.612546125461255	0.843171332018777	0.0740841679732116	NA
AdultSigmoidColon_Mast cell	Adult	Digestive system	AdultSigmoidColon	Mast cell	Mast cell	CL:0000097	Sigmoid colon	UBERON:0001159	0.977802053850036	0.779982478183232	0.635424354243542	0.843518268461092	0.0739055072586965	NA
Madissoon_2020_oesophagus_Epi_upper	Adult	Digestive system	Madissoon_2020_oesophagus	Epi_upper	Basal cell	CL:0000646	Esophagus	UBERON:0001043	0.958991223318809	0.804067447818344	0.616974169741697	0.84384724776738	0.0737361617341881	NA
AdultFallopiantube_Smooth muscle cell	Adult	Reproductive system	AdultFallopiantube	Smooth muscle cell	Smooth muscle cell	CL:0000192	Fallopian tube	UBERON:0003889	0.97024823650647	0.789945833143398	0.628044280442804	0.843869760283856	0.0737245755954774	NA
Madissoon_2020_spleen_T_CD8_MAIT	Adult	Lymphatic system	Madissoon_2020_spleen	T_CD8_MAIT	T cell	CL:0000084	Spleen	UBERON:0002106	0.963317563717905	0.800073871656625	0.620664206642066	0.844189354090291	0.0735601289513265	NA
Voigt_2019_retina_1_Retinal pigment epithelium	Adult	Sensory system	Voigt_2019_retina_1	Retinal pigment epithelium	Retinal pigment epithelial cell	CL:0002586	Retina	UBERON:0000966	0.965218363395278	0.799456308332647	0.622878228782288	0.845158142408414	0.0730620201043456	NA
Fetal_HCA_Liver_Myeloid cells	Fetal	Digestive system	Fetal_HCA_Liver	Myeloid cells	Myeloid cell	CL:0000763	Liver	UBERON:0002107	0.968692862196302	0.797562447472451	0.626568265682657	0.846384508182614	0.0724322943547049	NA
FetalFemaleGonad_Fetal fibroblast	Fetal	Reproductive system	FetalFemaleGonad	Fetal fibroblast	Fibroblast	CL:0000057	Immature gonad	UBERON:2005272	0.972806260610146	0.793610042198996	0.630627306273063	0.846900645963558	0.0721675358802576	NA
FetalFemaleGonad_Endothelial cell	Fetal	Reproductive system	FetalFemaleGonad	Endothelial cell	Endothelial cell	CL:0000115	Immature gonad	UBERON:2005272	0.972806260610146	0.793651213087261	0.630627306273063	0.846918617301039	0.072158320194889	NA
van_Zyl_eye_2020_Melanocyte	Adult	Sensory system	van_Zyl_eye_2020	Melanocyte	Melanocyte	CL:0000148	Eye	UBERON:0000970	0.967362820432009	0.802255928734677	0.624723247232472	0.847395589796243	0.0719138005806509	NA
van_Zyl_eye_2020_BeamCella	Adult	Sensory system	van_Zyl_eye_2020	BeamCella	Beam A cell	NA	Eye	UBERON:0000970	0.967362820432009	0.802461783176003	0.624723247232472	0.84748440827242	0.071868283052361	NA
AdultTransverseColon_Enterocyte	Adult	Digestive system	AdultTransverseColon	Enterocyte	Enterocyte	CL:0000584	Transverse colon	UBERON:0001157	0.972288273616781	0.796533175265822	0.629520295202952	0.847565370633433	0.0718267957673336	NA
TS_Lymph_Node_cd4-positive, alpha-beta memory t cell	Adult	Lymphatic system	TS_Lymph_Node	cd4-positive, alpha-beta memory t cell	T cell	CL:0000084	Lymph node	UBERON:0000029	0.963621472957495	0.808061023980063	0.62140221402214	0.848046089761404	0.0715805439872612	NA
TS_Trachea_plasma cell	Adult	Respiratory system	TS_Trachea	plasma cell	Plasma cell	CL:0000786	Trachea	UBERON:0003126	0.964113232424769	0.808019853091798	0.622140221402214	0.84843894576455	0.0713794043440273	NA
Madissoon_2020_spleen_Macrophage	Adult	Lymphatic system	Madissoon_2020_spleen	Macrophage	Macrophage	CL:0000235	Spleen	UBERON:0002106	0.971226801942641	0.800320896986215	0.628782287822878	0.84880040022009	0.0711944243313439	NA
