correlation_method,metabolite_tissue,metabolite,hormone,n,n_unique_samples,correlation,p_value,p_adj_bh,metabolite_min,metabolite_max,hormone_min,hormone_max
pearson,Liver,Glycyl-Lysine,Leptin,13,13,0.7899736480613843,0.0013137019830234788,0.18590195497436404,4190137.13100274,9613666.38780381,221.83,7640.21
pearson,Liver,"PE(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",PYY,13,13,0.7893850957360791,0.0013324529283707974,0.18590195497436404,294790.777371323,3493617.71789839,72.52,454.75
pearson,Liver,"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)",Amylin,13,13,0.7893509691513513,0.001333546582978182,0.18590195497436404,9908.02902806128,30185735.345085,2.52,30.76
pearson,Muscle,Adrenic acid,GLP-1,13,13,0.7891870965760985,0.0013388080150373905,0.18590195497436404,3339063.41920879,16748140.3822312,52.35,613.77
pearson,Muscle,Tiglylcarnitine,PYY,13,13,0.7889821816390826,0.0013454100722707742,0.18590195497436404,510762.596925084,6587771.88856948,72.52,454.75
pearson,Liver,"3,4-Dihydroxyhydrocinnamic acid",GIP,12,12,0.8116062256045401,0.0013493221670689325,0.18590195497436404,896661.129473826,5278093.03805407,33.18,1104.9
pearson,Liver,Bibenzyl,PYY,13,13,-0.788304320763253,0.0013674318058885895,0.18590195497436404,451620.899754781,1354368.95252578,72.52,454.75
pearson,Liver,Janthitrem E,Insulin,13,13,0.7882465596077087,0.001369321279604766,0.18590195497436404,9477254.3615698,33614553.5365544,155.89,2555.98
pearson,Muscle,Alchornine,GIP,12,12,0.8108928414085614,0.001373304510770379,0.18590195497436404,355973.221966076,2730021.72624243,33.18,1104.9
pearson,Muscle,Lumazine,GLP-1,13,13,0.7880478139006969,0.0013758382570789938,0.18590195497436404,6760.68574410792,353792.337228161,52.35,613.77
pearson,Muscle,NAD,Amylin,13,13,-0.7877822274723517,0.0013845848973029506,0.1859767879809289,232679.122091238,13118660.4642453,2.52,30.76
pearson,Liver,"2,6-dihydroxypyridine",Leptin,13,13,0.787128157595496,0.0014063114630348452,0.18775168979631676,5641062.90885893,19472898.4339307,221.83,7640.21
pearson,Muscle,SM(d18:1/24:1(15Z)),Amylin,13,13,0.7862636322666634,0.0014354377357169964,0.18775168979631676,394964.468286977,13183609.493393,2.52,30.76
pearson,Muscle,Aziridine,GLP-1,13,13,0.78610712000192,0.0014407608492547346,0.18775168979631676,36785.199149453,8392326.10896931,52.35,613.77
pearson,Liver,Eglumetad,PYY,13,13,0.7858076462659255,0.0014509892967179993,0.18775168979631676,2543989.5312274,7022132.54434965,72.52,454.75
pearson,Muscle,"PG(18:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",GLP-1,13,13,0.7857498503203201,0.001452969833170924,0.18775168979631676,22703.942259467,4464674.82945446,52.35,613.77
pearson,Liver,c26:6,GLP-1,13,13,0.7855911828815085,0.0014584178954537563,0.18775168979631676,246699.504190355,2144019.2418909,52.35,613.77
pearson,Muscle,L-Pipecolic acid,GLP-1,13,13,0.7854723004997304,0.0014625103587985132,0.18775168979631676,962342.699805938,2907763.62357006,52.35,613.77
pearson,Liver,"PG(18:3(9Z,12Z,15Z)/18:3(6Z,9Z,12Z))",Leptin,13,13,0.7854300515619127,0.0014639669204382407,0.18775168979631676,40745.4767049089,361959.635344546,221.83,7640.21
pearson,Muscle,p-Cresol,Leptin,13,13,0.7846689896933104,0.0014904002037446403,0.19006789115170414,184262.499079802,3557908.303623,221.83,7640.21
pearson,Muscle,"2-trans,4-cis-Decadienoylcarnitine",Amylin,13,13,0.7838568293884087,0.0015190189518874985,0.19263536428964367,63692.4986673964,2045835.47046625,2.52,30.76
pearson,Muscle,17-(4-Hydroxyphenyl)heptadecanoic acid,GIP,12,12,-0.8063175512535797,0.0015350027696042524,0.19358090483342516,20713.4991462787,314276.677274903,33.18,1104.9
pearson,Muscle,Lauramine,GLP-1,13,13,-0.7829661068657081,0.0015508988492889595,0.19450499380585293,22530.5754385838,170781.5012465,52.35,613.77
pearson,Muscle,"PG(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",GLP-1,13,13,0.7810839160924598,0.0016199864526442091,0.20205325535727225,35515.5081543918,441809.213688042,52.35,613.77
pearson,Muscle,Erythronic acid,Leptin,13,13,0.7806207524312148,0.0016373507143246035,0.20225508540332732,24225952.9512645,53441614.5567822,221.83,7640.21
pearson,Liver,Oximonam,Insulin,13,13,-0.7802454515339755,0.001651527445097669,0.20225508540332732,116771.069586779,212716.673589215,155.89,2555.98
pearson,Muscle,PS(16:0/18:1(9Z)),GIP,12,12,-0.8030468202007566,0.0016592709088035218,0.20225508540332732,21839.7776732952,302069.932578255,33.18,1104.9
pearson,Liver,L-(−)-methionine,GIP,12,12,-0.8026147245938944,0.001676247776975341,0.20225508540332732,103590.57763759,314030.788644675,33.18,1104.9
pearson,Muscle,DROMOSTANOLONE TETRAHYDROPYRANYL ETHER,GIP,12,12,-0.8024654375525563,0.0016821440600262498,0.20225508540332732,12015.842158629801,160112.474385701,33.18,1104.9
pearson,Liver,Corchorifatty acid F,Leptin,13,13,0.7793637133683712,0.0016852123287941156,0.20225508540332732,864460.882606657,5212760.25554839,221.83,7640.21
pearson,Muscle,Methylmalonic acid,GLP-1,13,13,0.7791957209742636,0.0016916905891406944,0.20225508540332732,15941717.9640944,141970123.770923,52.35,613.77
pearson,Muscle,2-Methylglutaric acid,GLP-1,13,13,0.7789746126941534,0.0017002468105832265,0.20225508540332732,702127.670798162,5550030.48567103,52.35,613.77
pearson,Liver,mannosyl-glycerate,GIP,12,12,0.8017788056326735,0.0017094685652081524,0.20225508540332732,5028955.6683145,13698020.2291869,33.18,1104.9
pearson,Muscle,L-Carnitine,GIP,12,12,0.8017479649106298,0.0017107038060545745,0.20225508540332732,400210207.799596,1180090466.07659,33.18,1104.9
pearson,Liver,N1-Methyl-4-pyridone-3-carboxamide,Leptin,13,13,0.7778159584911435,0.0017456380057034935,0.2053159726915508,1428757.81846877,7172200.04824792,221.83,7640.21
pearson,Muscle,Ascorbic acid,PYY,13,13,0.7773679527296747,0.0017634406901840779,0.20634074055246684,176799.969571873,1392881.47793571,72.52,454.75
pearson,Muscle,"3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate",GLP-1,13,13,0.7768235933985271,0.0017852628388305308,0.20693302850809916,382373.621417263,3550002.82143501,52.35,613.77
pearson,Liver,DL-Phenylalanine,Leptin,13,13,0.7767870694701423,0.0017867345192769796,0.20693302850809916,1121450.22490959,3310577.03506622,221.83,7640.21
pearson,Liver,Guanosine monophosphate,C-Peptide 2,13,13,-0.77599384145294,0.0018189310830028856,0.20905495761302395,23775390.1051845,29469290.4121135,35.4,730.47
pearson,Muscle,Glycerophosphoinositol,Leptin,13,13,0.7758722678975887,0.0018239054570995273,0.20905495761302395,66879.6007315055,501624.377689058,221.83,7640.21
pearson,Liver,Tyrosol 4-sulfate,Leptin,13,13,0.7756583405542216,0.0018326844301758487,0.20905495761302395,18501.6142873866,715641.430773407,221.83,7640.21
pearson,Muscle,Vanylglycol,C-Peptide 2,13,13,0.7753736878594211,0.0018444169141211325,0.20917079321293328,145292.198075008,950725.04089416,35.4,730.47
pearson,Muscle,3-Methoxy-4-hydroxyphenylethyleneglycol sulfate,PYY,13,13,0.7751498165982545,0.0018536853259029863,0.20917079321293328,6327.34430785354,66934.914362606,72.52,454.75
pearson,Liver,Heptanoylcarnitine,GLP-1,13,13,0.7749654951203527,0.001861343622423459,0.20917079321293328,152474.976908198,1012134.78339105,52.35,613.77
pearson,Muscle,D-Threitol,GLP-1,13,13,0.7743207633292508,0.0018883258929857098,0.21037848633846876,13029.5586325144,174619.159539799,52.35,613.77
pearson,Liver,Citramalic acid,PYY,13,13,0.7741876043925802,0.0018939365005377524,0.21037848633846876,9669118.82765615,24871699.6337561,72.52,454.75
pearson,Liver,3-keto Fusidic acid,Insulin,13,13,0.7740465535438957,0.0018998938193562156,0.21037848633846876,69206.5884001748,248220.542523896,155.89,2555.98
pearson,Muscle,Dihydronepetalactone,GLP-1,13,13,0.7735330103318264,0.0019217071606957856,0.2111195106087418,237221.427602596,3140296.84040371,52.35,613.77
pearson,Muscle,5'-Methylthioadenosine,GIP,12,12,0.7964324841957328,0.001934044465364755,0.2111195106087418,1031126.93157926,2717661.7843979,33.18,1104.9
pearson,Liver,Integerressine,PYY,13,13,0.773234246809766,0.0019344871456660041,0.2111195106087418,258496.377048811,814120.845852687,72.52,454.75
pearson,Liver,"1-Phenyl-1,3-eicosanedione",GLP-1,13,13,0.771176993631511,0.002024300360359936,0.21783692661689544,99364.3241729417,1547842.47554252,52.35,613.77
pearson,Liver,"2-(3-thienylcarbonyl)-3-(3,4,5-trimethoxyphenyl)acrylonitrile",Amylin,13,13,0.7708634775269032,0.0020382683075174436,0.21783692661689544,40246.2582954608,860585.22648696,2.52,30.76
pearson,Muscle,Monuron,GLP-1,13,13,0.7708518386014377,0.0020387882950518815,0.21783692661689544,103959.386100257,2401560.16973064,52.35,613.77
pearson,Liver,Uridine,Leptin,13,13,0.7707362941977302,0.0020439560405661416,0.21783692661689544,236983318.479418,828692120.614306,221.83,7640.21
pearson,Liver,spermidine,GIP,12,12,-0.7939863784683104,0.0020440205008545693,0.21783692661689544,2785504.72428624,6184065.81506493,33.18,1104.9
pearson,Liver,"4-Imino-1-(β-D-ribofuranosyl)-1,4-dihydro-3-pyridinecarboxylic acid",C-Peptide 2,13,13,0.7703887574560404,0.002059561300450256,0.21805825485473715,302152.071062538,1155549.24125039,35.4,730.47
pearson,Liver,2-O-Methylascorbic acid,GLP-1,13,13,0.7701152119764276,0.0020719094027735804,0.21805825485473715,3119452.44521016,5351610.30272096,52.35,613.77
pearson,Liver,"PG(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))",GIP,12,12,-0.7931654955254468,0.0020819786129283005,0.21805825485473715,2836286.82432286,12816596.2824067,33.18,1104.9
pearson,Liver,1-tetradecyl-2-hexadecanoyl-sn-glycero-3-phosphocholine,Leptin,13,13,0.7696504026926699,0.0020930236803157766,0.21805825485473715,111978.38590422,712630.096153264,221.83,7640.21
pearson,Liver,Acetyllycopsamine,Leptin,13,13,0.7696261988640954,0.0020941277338472554,0.21805825485473715,174170.663433605,2230441.68825855,221.83,7640.21
pearson,Liver,Methyl 2-[(methylsulfonyl)amino]benzoate,Leptin,13,13,0.7692177537783322,0.002112827484090476,0.21900083967513154,20783.8032142857,25740821.680685,221.83,7640.21
pearson,Muscle,N-Nonanoylglycine,PYY,13,13,0.7687182056110042,0.0021358749128416892,0.22038345691593794,533870.249284609,3014007.92121387,72.52,454.75
pearson,Muscle,Homoanserine,PYY,13,13,0.7681688901756957,0.0021614442121414695,0.22201259554575276,128307.796032343,2136684.13233676,72.52,454.75
pearson,Liver,dibutyl oxopropanedioate,Insulin,13,13,0.7677335053395751,0.0021818793106992505,0.22212823597349673,10267.2055221919,144485.918105637,155.89,2555.98
pearson,Liver,DL-Glutamic acid,Leptin,13,13,-0.7675206133786491,0.0021919262052010253,0.22212823597349673,298386.7243026,702025.041760549,221.83,7640.21
pearson,Liver,L-Pyroglutamic acid,Leptin,13,13,-0.7675206133786491,0.0021919262052010253,0.22212823597349673,298386.7243026,702025.041760549,221.83,7640.21
pearson,Liver,"PE(P-18:1(11Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",Leptin,13,13,0.7668445889379545,0.002224068689171636,0.22438381886309394,668028.444222608,47092293.1264032,221.83,7640.21
pearson,Liver,"PG(18:2(9Z,12Z)/18:2(9Z,12Z))",Insulin,13,13,0.7664979811866293,0.002240690409206914,0.2250604968539688,8071105.98649748,47092293.1264032,155.89,2555.98
pearson,Muscle,Imagabalin,Leptin,13,13,0.7662820756448812,0.002251093069292834,0.2251093069292834,2053969.61910722,4613373.40262128,221.83,7640.21
pearson,Liver,Linoleic acid,Leptin,13,13,0.7654411629976338,0.0022919687182283307,0.2272126113342271,1493898030.04297,4938507072.84215,221.83,7640.21
pearson,Muscle,S-Carboxymethyl-L-cysteine,GIP,12,12,0.788816753161792,0.002292144845618414,0.2272126113342271,53032.6809014231,1066083.61608753,33.18,1104.9
pearson,Muscle,Heptadecanoyl carnitine,Insulin,13,13,0.7649774533187662,0.002314754993029405,0.22845625365985867,26643.678153849,287583.268321973,155.89,2555.98
pearson,Liver,3-Amino-4-hydroxybenzoic acid,Leptin,13,13,0.7646946924346192,0.0023287359529489196,0.2288411520863224,2207851.19560358,8159729.22135827,221.83,7640.21
pearson,Liver,N-acetyl-L-2-aminoadipate(2-),GLP-1,13,13,0.764308183148786,0.0023479529814146986,0.22913038867585842,6986691.09148622,15770321.4662627,52.35,613.77
pearson,Liver,7-Dehydrocholesterol,PYY,13,13,0.7642297635313251,0.002351866985087005,0.22913038867585842,73098.5678605151,9230838.84584321,72.52,454.75
pearson,Liver,"DG(14:0/18:3(9Z,12Z,15Z)/0:0)",GIP,12,12,0.7873168267759306,0.0023682666604323012,0.22974210765732153,20252.9012700175,247487.492664017,33.18,1104.9
pearson,Muscle,Meladrazine,Leptin,13,13,0.7629610832684331,0.002415897064767843,0.2333653760435321,27515.5228495908,1085760.09970837,221.83,7640.21
pearson,Liver,Citrulline,Insulin,13,13,-0.7625848914669234,0.0024351417900989915,0.23409888450298333,2559610.88328146,11622749.5606535,155.89,2555.98
pearson,Muscle,4-Guanidinobutanoic acid,Insulin,13,13,0.7624102541116975,0.002444116106925421,0.23409888450298333,38917.4999807948,460979.178509917,155.89,2555.98
pearson,Liver,Glycerophosphocholine,GLP-1,13,13,0.7618947386089217,0.0024707577839589378,0.23565630964650372,74218.5320275761,220094.843260714,52.35,613.77
pearson,Liver,"N6,N6,N6-Trimethyl-L-lysine",GLP-1,13,13,0.761392982950344,0.002496904835374736,0.23715372285776778,3793458.14581665,16913440.4199581,52.35,613.77
pearson,Liver,Tripropylamine,C-Peptide 2,13,13,0.7610585610435853,0.0025144511453972043,0.23765170455147028,233183.776683365,3445779.05446203,35.4,730.47
pearson,Muscle,2-Dodecylbenzenesulfonic acid,GLP-1,13,13,0.7608946450057804,0.0025230863787182524,0.23765170455147028,15654358.2676405,167751191.775588,52.35,613.77
pearson,Liver,"5-({[3-chloro-5-(trifluoromethyl)-2-pyridyl]methyl}thio)-4-pentyl-4h-1,2,4-triazol-3-ol",Leptin,13,13,0.7604185969853751,0.0025482958319700106,0.2390343610980134,12893.1277519365,1153914.11672944,221.83,7640.21
pearson,Muscle,Octylamine,C-Peptide 2,13,13,0.7600703868413713,0.002566859273841592,0.23925204324911983,192191.875085375,1986370.71405689,35.4,730.47
pearson,Muscle,"4-nitrobenzene-1,2-diamine",GLP-1,13,13,0.7599799825792237,0.0025716959714883365,0.23925204324911983,64298.8265168167,1680796.79909825,52.35,613.77
pearson,Liver,Tetracosatetraenoic acid (24:4n-6),GLP-1,13,13,0.7597736497532164,0.002582761486721054,0.23930075815742008,1767870.17394174,12745861.5872395,52.35,613.77
pearson,Liver,"PG(18:2(9Z,12Z)/22:5(7Z,10Z,13Z,16Z,19Z))",Leptin,13,13,0.759506766050628,0.0025971291937241002,0.23965379145340276,270037.769695817,1940675.47249705,221.83,7640.21
pearson,Liver,3-Methylhistidine,Insulin,13,13,-0.7592135467135293,0.0026129862559209414,0.2401408421433416,5028103.95861259,11282797.9693397,155.89,2555.98
pearson,Liver,Xanthosine,C-Peptide 2,13,13,0.7582419634550335,0.002666067312780305,0.24236723802374902,384685.29167524,6249995.86140549,35.4,730.47
pearson,Liver,Heptanoylcarnitine,PYY,13,13,0.7581909499456919,0.0026688773404815553,0.24236723802374902,152474.976908198,1012134.78339105,72.52,454.75
pearson,Liver,"6-Hydroxy-5-methyl-4,11-dioxoundecanoic acid",Leptin,13,13,0.7581843200693605,0.0026692427095126544,0.24236723802374902,39097.858084322,246928.268787082,221.83,7640.21
pearson,Liver,Aspartylglycosamine,Leptin,13,13,-0.7573319771348331,0.0027165397085170346,0.24494184268213617,852813.661538005,1654290.69875688,221.83,7640.21
pearson,Muscle,"PG(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",GLP-1,13,13,0.7572240051145046,0.0027225773056187876,0.24494184268213617,230662.82202211,8516496.84354747,52.35,613.77
pearson,Liver,7-Sulfocholic acid,Amylin,13,13,0.7570920783890844,0.002729968555003544,0.24494184268213617,444963.859627164,4781726.20720637,2.52,30.76
pearson,Liver,Furaltadone,Leptin,13,13,0.7565261276691082,0.0027618532798644557,0.24672871806956032,88288.3444450579,57693406.8932903,221.83,7640.21
pearson,Liver,alpha-D-Glucose,Glucagon,13,13,-0.756173150993066,0.0027818854084508938,0.24672871806956032,69018171.1864134,491325600.56694,88.58,661.43
pearson,Muscle,2-Indolecarboxylic acid,GLP-1,13,13,0.7559202932864219,0.0027963048418999776,0.24672871806956032,18388.741769775,832688.978429598,52.35,613.77
pearson,Liver,Testosterone isocaproate,GLP-1,13,13,0.7558638491250926,0.0027995315318736697,0.24672871806956032,6218567.70791502,42644471.832771,52.35,613.77
pearson,Liver,Isosorbide Mononitrate,Leptin,13,13,0.7557817586287935,0.002804229482905135,0.24672871806956032,27045030.1612201,45898012.827824,221.83,7640.21
pearson,Liver,Dimethylglycine,GLP-1,13,13,0.7551826589724164,0.00283870102995478,0.2480545115031482,404382.771242674,1607203.11837443,52.35,613.77
pearson,Liver,6-(α-D-glucosaminyl)-1D-myo-inositol,Leptin,13,13,0.7551402606264477,0.0028411529951902436,0.2480545115031482,344211.499082098,17160761.0753204,221.83,7640.21
pearson,Liver,D-Alanine,Leptin,13,13,0.7546586553590856,0.0028691206335535193,0.24953654552362026,413488.367222611,1386217.49091747,221.83,7640.21
pearson,Liver,2-Keto-6-acetamidocaproate,Leptin,13,13,-0.7543897243659315,0.00288483065943111,0.24994525179040533,130733.076938664,1044634.92629757,221.83,7640.21
pearson,Liver,Dodecanoic acid,Leptin,13,13,0.754034334703112,0.0029056936667671545,0.2501385013276239,7593378.00982742,15759027.6444371,221.83,7640.21
pearson,Liver,10Z-Heptadecenoic acid,Leptin,13,13,0.7539765022349402,0.0029090997511230267,0.2501385013276239,15095913.1356719,59893572.5214946,221.83,7640.21
pearson,Liver,12S-HHT,GLP-1,13,13,0.7523002104967864,0.0030091808171158765,0.25776756433407694,80788.8059010445,2319441.20543513,52.35,613.77
pearson,Liver,LysoPC(18:1(9Z)/0:0),Leptin,13,13,0.7517622343578734,0.003041859776861919,0.2591894873327738,12848418.8016328,45430982.6428143,221.83,7640.21
pearson,Liver,Hexadecanedioic acid,Leptin,13,13,0.7515401172177585,0.0030554321427966025,0.2591894873327738,163253.855485363,1330394.24344091,221.83,7640.21
pearson,Muscle,Triethylene glycol monomethyl ether,Amylin,13,13,0.7514649720136248,0.003060034475999268,0.2591894873327738,4166.91905152271,1051965.67106086,2.52,30.76
pearson,Liver,Tetracosanoic acid,PYY,13,13,0.7509073498085315,0.0030943547980923337,0.2596908900942422,531323.093173502,2086885.30140973,72.52,454.75
pearson,Liver,"LysoPE(0:0/18:3(6Z,9Z,12Z))",PYY,13,13,-0.7508415166009871,0.0030984262979236927,0.2596908900942422,252624.240162952,1161132.08574369,72.52,454.75
pearson,Muscle,Pyrrolidine,GIP,12,12,0.7744985245664466,0.0031002745028872085,0.2596908900942422,6388884.12169167,21488193.9053508,33.18,1104.9
pearson,Liver,Furan,Leptin,13,13,0.7503982520794468,0.003125948593574373,0.2605147407911759,77385.5020590074,3427175.1586822,221.83,7640.21
pearson,Liver,Diethylpyrocarbonate,Leptin,13,13,0.7502488599549327,0.00313526694090713,0.2605147407911759,280907.577242165,7355057.06601043,221.83,7640.21
pearson,Liver,Alpha-Lactose,Leptin,13,13,0.74988295853772,0.0031581810823969997,0.2605147407911759,2974896.77883634,172898831.130022,221.83,7640.21
pearson,Liver,7-Dehydrocholesterol,Secretin,12,12,-0.7734533492254376,0.003166756259951766,0.2605147407911759,73098.5678605151,3790011.40724107,11.69,60.26
pearson,Muscle,Indole-3-acetylglycine,PYY,13,13,0.7497289789967897,0.0031678625991720596,0.2605147407911759,15949.278245418,121809.404193349,72.52,454.75
pearson,Liver,DL-TYROSINE,Insulin,13,13,0.7494698987006857,0.003184204282900679,0.2605147407911759,564987.172423718,2281834.31906857,155.89,2555.98
pearson,Liver,Pubescenol,Leptin,13,13,0.7493697535147306,0.0031905385011383566,0.2605147407911759,14744.7117624952,80164.398824314,221.83,7640.21
pearson,Liver,Malonic acid,Leptin,13,13,-0.7491901766412018,0.003201921263468638,0.2605147407911759,1875565.79493038,4357307.8733324,221.83,7640.21
pearson,Liver,Glycerophospho-N-palmitoyl ethanolamine,Glucagon,13,13,-0.7487690223021732,0.003228740306058286,0.26175858909829675,44781.3585621635,296767.688578531,88.58,661.43
pearson,Muscle,Guvacine,GIP,12,12,0.7720180852931574,0.003259811090806484,0.2633167406661428,5269139.45414476,15039347.7086253,33.18,1104.9
pearson,Liver,Limocitrol,Leptin,13,13,0.7481083932638836,0.0032711595095970165,0.2633167406661428,222194.88318184,9870821.00127638,221.83,7640.21
pearson,Muscle,Hypotaurine,GLP-1,13,13,0.747560208792027,0.0033066854313018494,0.2636723105312241,781218.719955253,15573638.3703362,52.35,613.77
