"raw.file","tissue","ion.mode","sequence.id","name","formula","rt","mz","ion.count"
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","1M_06_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,100221.839235875
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","1M_07_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,140327.856666963
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","1M_09_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,118235.082307994
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","1M_10_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,129745.569606629
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","1M_11_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,150996.891941937
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_16_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,122839.975436046
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_17_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,131387.236064381
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_20_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,160298.868320678
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_22_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,115802.682767325
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_23_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,163703.912834209
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_26_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,158258.982733152
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_31_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,162776.110660395
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","2M_33_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,156179.615580595
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","4M_01_pos_20250210171958","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,70223.2446423741
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","4M_02_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,64862.4231428415
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","4M_03_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,75851.0975325659
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","4M_04_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,93226.2108829348
"Muscle compound_Discover_pos_raw_file.csv","Muscle","posi","4M_05_pos","N-Acetyl-D-lactosamine","C14H25NO11",14.795,384.14899,70626.0189750711
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M10_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1323770.30328871
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M11_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,2900034.19362611
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M1_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1483753.56191789
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M2_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3410183.9592697
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M4_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,737142.955933504
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M5_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,2123713.97176028
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M6_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1845509.77305773
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M7_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,615469.304268566
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M9_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3270280.07323082
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M16_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1367651.58004003
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M17_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1031050.69220268
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M20_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3584313.52516635
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M22_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,454513.806696693
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M23_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1003561.72090761
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M26_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,2188925.01974367
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M31_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3903405.82905141
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M33_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1744583.36966186
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M1_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3859496.86381217
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M2_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3554020.55728228
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M3_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,3646068.30998104
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M4_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,2949778.71535875
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M5_pos","N-Acetyl-L-glutamic acid","C7H11NO5",14.155,190.07066,1958262.32722193
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M10_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,446444.230497348
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M11_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,327530.915515781
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M1_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,199142.775519366
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M2_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,349091.213534232
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M4_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,198332.85289626
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M5_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,329391.477621299
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M6_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,333839.044325194
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M7_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,274463.610259933
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M9_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,441021.262923172
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M16_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,138719.318578771
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M17_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,298149.025648107
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M20_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,200797.139884691
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M22_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,168669.223388534
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M23_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,171996.126034684
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M26_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,263496.481324116
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M31_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,325051.293876014
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M33_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,197015.592909965
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M1_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,297379.262530709
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M2_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,331869.844247851
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M3_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,430616.040339873
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M4_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,467933.574245379
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M5_pos","N-Acetylasparagine","C6H10N2O4",12.588,197.05326,237384.270057892
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M10_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,4596246.86454559
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M11_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2580275.01795877
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M1_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,3576947.6015137
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M2_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,1067143.8898709
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M4_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2825475.75370162
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M5_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,4230115.79828024
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M6_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2227862.90955438
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M7_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,3178637.66922236
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M9_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,3534677.21632517
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M16_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,5344083.37745449
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M17_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,1057638.08710389
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M20_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,6540130.00299663
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M22_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2682590.22439438
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M23_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,1134197.46298599
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M26_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,4624571.3560103
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M31_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,6723504.25573881
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M33_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,6863824.47005255
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M1_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,3247657.68415301
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M2_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2745446.11991879
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M3_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,3845705.92561844
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M4_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2871767.39734151
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M5_pos","N-Acetylglutamine","C7H12N2O4",14.684,189.08666,2304017.9781198
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M10_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,2796072.83079967
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M11_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,4836047.64631395
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M1_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,1677337.54908434
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M2_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,4488548.33438565
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M4_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,2583757.93948117
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M5_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,1829418.2384239
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M6_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,19276054.2284978
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M7_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,2662184.04724407
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M9_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,2542487.32261878
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M16_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,5044595.60311443
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M17_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,5848086.88951037
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M20_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,3932654.46836568
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M22_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,5304653.48550963
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M23_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,4825837.39917057
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M26_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,23712264.1066959
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M31_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,4361330.51759232
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M33_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,257208.804750329
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M1_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,607832.639804007
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M2_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,1867434.87114663
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M3_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,3265797.83558514
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M4_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,988136.490316236
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M5_pos","N-Acetylhistamine","C7H11N3O",3.876,154.09724,3153316.92522227
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M10_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,2042564.79468396
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M11_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,926891.505137924
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M1_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,699679.818616669
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M2_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,1354099.67549502
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M4_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,622187.850241387
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M5_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,1279843.60759863
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M6_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,1202751.66333703
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M7_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,362288.286360921
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M9_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,827738.158640944
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M16_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,510126.230963126
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M17_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,817444.623108227
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M20_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,433594.980952384
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M22_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,529871.793395726
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M23_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,694273.79818273
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M26_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,1155432.38265605
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M31_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,1779122.82180041
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","2M33_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,495754.277026627
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M1_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,3332331.73713606
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M2_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,3462462.00461222
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M3_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,2973489.03148051
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M4_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,3193145.3364518
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","4M5_pos","N-Acetylhistidine","C8H11N3O3",11.772,198.08696,1167883.0504131
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M10_pos","N-Acetylneuraminic acid","C11H19NO9",14.176,310.11236,515407.491122153
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M11_pos","N-Acetylneuraminic acid","C11H19NO9",14.176,310.11236,345399.117588247
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M1_pos","N-Acetylneuraminic acid","C11H19NO9",14.176,310.11236,242932.243440402
"Liver 060425(HILIC_neg_pos_25min_sac_liver_tissue_inulin_cohort1_2_4)Compound Discover_positive.csv","Liver","posi","1M2_pos","N-Acetylneuraminic acid","C11H19NO9",14.176,310.11236,541305.847337214
