"tissue","raw.file","source","sequence.id","sample","sample.id","ion.mode","name","formula","mz","rt","ion.count","val.ic","med.val","val.adj.ic","med.adj.ic"
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Furfural","C5H4O2",97.02824,14.924,2129145.28023469,761725.56,640800.81,1791141.18237291,1747755.4831415
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Furfuranol","C5H6O2",99.04393,14.958,175874.155196518,761725.56,640800.81,147953.944341837,144370.14793735
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Furmecyclox","C14H21NO3",520.33893,2.989,7348177.16529184,761725.56,640800.81,6181646.15552945,6031911.98409832
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Gabapentin","C9H17NO2",172.13306,8.225,147279.85338321,761725.56,640800.81,123899.018623771,120897.889728975
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glutamylproline","C10H16N2O5",245.11267,14.572,204306.97687222,761725.56,640800.81,171873.025067414,167709.851642029
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glutarimide","C5H7NO2",96.04423,14.737,986230.027990615,761725.56,640800.81,829664.952798366,809568.494484978
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glutarylcarnitine","C12H21NO6",276.14343,14.443,58718.8246662219,761725.56,640800.81,49397.1482437362,48200.6318341516
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glutathione","C10H17N3O6S",308.0904,14.431,210542.538220608,761725.56,640800.81,177118.684360837,172828.448591839
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Gly-Leu","C8H16N2O3",189.12316,9.111,200685.476579956,761725.56,640800.81,168826.441832504,164737.063898628
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glycidyl Stearate","C21H40O3",341.30462,2.388,756830.511105189,761725.56,640800.81,636682.855369746,621260.882417134
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glycogen","C24H42O21",684.2549,16.448,4036257.86652968,761725.56,640800.81,3395497.59921551,3313250.57199605
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Glycylleucine","C8H16N2O3",189.12321,14.019,506718.56329601,761725.56,640800.81,426276.447651461,415951.01829433
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Guanidinoethyl Sulfonate","C3H9N3O3S",168.04344,11.776,2752303.39858627,761725.56,640800.81,2315372.2807724,2259288.4575814
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Guanosine diphosphate mannose","C16H25N5O16P2",606.08323,14.965,294847.791541907,761725.56,640800.81,248040.388255798,242032.260148414
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Guanosine monophosphate","C10H14N5O8P",364.06435,14.902,193744.920396294,761725.56,640800.81,162987.706390384,159039.75651493
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Guvacine","C6H9NO2",128.07049,18.78,6504808.39800045,761725.56,640800.81,5472163.08500071,5339614.28087097
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Heptanoylcarnitine","C14H27NO4",274.20087,8.337,155607.239176483,761725.56,640800.81,130904.422986875,127733.606537752
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Hexaethylene glycol","C12H26O7",300.20115,4.027,2588995.88532479,761725.56,640800.81,2177990.0104741,2125233.91260009
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Hexahydropyridine","C5H11N",86.09633,10.282,15806203.118677,761725.56,640800.81,13296951.4131477,12974867.6263514
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Hexamethylenetetramine","C6H12N4",141.11327,1.05,16006613.5276172,761725.56,640800.81,13465546.4546234,13139378.8949602
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Hexanethiol","C6H14S",119.08959,14.521,18450022.8002378,761725.56,640800.81,15521061.8833781,15145104.8514862
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Hexazinone","C12H20N4O2",522.35464,3.995,2937171.72612959,761725.56,640800.81,2470892.56295002,2411041.66865745
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Homo-L-arginine","C7H16N4O2",189.13446,19.241,553045.976023666,761725.56,640800.81,465249.333898164,453979.888548592
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Homoanserine","C11H18N4O3",255.14485,15.406,2602944.73660584,761725.56,640800.81,2189724.46664683,2136684.13233676
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Homocitrulline","C7H15N3O3",190.11822,14.476,348402.42238125,761725.56,640800.81,293093.163983978,285993.750501371
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Hypotaurine","C2H7NO2S",110.02725,13.986,18972069.5784529,761725.56,640800.81,15960233.1753827,15573638.3703362
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Imagabalin","C9H19NO2",174.14864,11.306,3246495.72651353,761725.56,640800.81,2731111.04636086,2664957.0415336
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Indole-3-carbidol","C9H9NO",148.07547,1.016,32263.7215937784,761725.56,640800.81,27141.8211710103,26484.381712018
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Indole-3-carboxaldehyde","C9H7NO",146.05993,3.533,3097648.32955129,761725.56,640800.81,2605893.33338324,2542772.39936423
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Isobutyryl-L-carnitine","C11H21NO4",232.15402,9.911,6890738.07263294,761725.56,640800.81,5796826.00967339,5656413.09737615
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Isocarboxazid","C12H13N3O2",295.11715,2.512,387468.813178721,761725.56,640800.81,325957.723323165,318062.25205299
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Isoleucylproline","C11H20N2O3",229.15423,12.324,340861379.74243,761725.56,640800.81,286749269.955792,279803520.673959
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Isolinderanolide","C21H36O3",337.27318,1.999,6819758.04883113,761725.56,640800.81,5737114.1408134,5598147.59199014
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Isopropanol","C3H8O",102.09153,14.336,2766903.17455567,761725.56,640800.81,2327654.32664075,2271273.00308895
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Isopropyl cyanide","C4H7N",70.06565,12.77,6823770.51507634,761725.56,640800.81,5740489.62373671,5601441.31268928
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Istamycin C1","C19H37N5O6",885.54708,2.833,1569174.01443455,761725.56,640800.81,1320065.95588129,1288090.81897354
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-(+)-ERGOTHIONEINE","C9H15N3O2S",230.09547,13.23,3488.44424650792,761725.56,640800.81,2934.64997918951,2863.56577734122
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Acetylcarnitine","C9H17NO4",204.12272,12.498,409361641.13551,761725.56,640800.81,344375041.350279,336033458.836368
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Allothreonine","C4H9NO3",120.0655,14.188,8729955.78737574,761725.56,640800.81,7344065.93867555,7166175.19556346
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Arginine","C6H14N4O2",175.11874,18.724,102761254.448695,761725.56,640800.81,86447795.0396464,84353823.8486989
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Carnitine","C7H15NO3",162.11214,14.334,546702967.095006,761725.56,640800.81,459913284.443131,448773090.901858
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Glutamic acid","C5H9NO4",148.06025,14.353,37130818.6559078,761725.56,640800.81,31236261.3520135,30479644.8142056
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Glutamine","C5H10N2O3",147.07622,14.495,113907239.540338,761725.56,640800.81,95824343.0380787,93503249.5547668
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Lysine","C6H14N2O2",147.11261,18.764,74803560.3536236,761725.56,640800.81,62928414.8814514,61404139.0130696
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Pipecolic acid","C6H11NO2",130.08618,12.481,3542286.81007152,761725.56,640800.81,2979944.97801301,2907763.62357006
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Proline","C5H9NO2",116.07078,12.802,85112291.9129867,761725.56,640800.81,71600624.2442466,69866286.840354
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Pyroglutamic acid","C5H7NO3",130.04983,12.474,1803196.54745732,761725.56,640800.81,1516937.16067484,1480193.33497664
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Serine","C3H7NO3",106.04995,14.594,2947901.92458562,761725.56,640800.81,2479919.33088739,2419849.7868074
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","L-Valine","C5H11NO2",118.08634,12.017,261803923.121211,761725.56,640800.81,220242269.40376,214907477.846047
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LINALYL PROPIONATE","C13H22O2",211.16912,2.387,1812436.99259775,761725.56,640800.81,1524710.67523401,1487778.55652576
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Lauramine","C12H25NO",200.2005,1.031,27447.1279413795,761725.56,640800.81,23089.8669292515,22530.5754385838
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Leu-Leu-Tyr","C21H33N3O5",832.51101,2.749,494865.573247612,761725.56,640800.81,416305.132491792,406221.23210218
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Leu-pro","C11H20N2O3",229.15452,8.765,505292.728494773,761725.56,640800.81,425076.965654875,414780.590604378
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Leucyl-leucyl-norleucine","C18H35N3O4",732.5524,2.987,88576108.0813174,761725.56,640800.81,74514555.879096,72709636.1209285
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Leukotriene D4","C25H40N2O6S",497.26442,2.516,124639.366355489,761725.56,640800.81,104852.733205492,102312.950640492
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Linamarin","C10H17NO6",248.11231,14.287,231290.652850629,761725.56,640800.81,194573.013530112,189859.99239775
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Linoleyl ethanolamide","C20H37NO2",324.28918,2.276,455685.962881201,761725.56,640800.81,383345.32731172,374059.791790462
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Lyso-PAF C-18","C26H56NO6P",510.39102,4.111,79561.6112008398,761725.56,640800.81,66931.1200511681,65309.8891441135
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(14:0/0:0)","C22H46NO7P",468.30764,4.064,923972.998868373,761725.56,640800.81,777291.293852582,758463.45011689
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(15:0/0:0)","C23H48NO7P",482.32331,4.034,6190550.76124231,761725.56,640800.81,5207794.18528399,5081649.02464262
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(16:0/0:0)","C24H50NO7P",496.33904,4.072,92038509.4601512,761725.56,640800.81,77427297.3237993,75551824.0405929
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(16:1(9Z)/0:0)","C24H48NO7P",494.32339,4.12,2841797.53581698,761725.56,640800.81,2390659.12768836,2332751.67801357
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(18:0/0:0)","C26H54NO7P",524.37037,3.961,50548671.1452815,761725.56,640800.81,42524015.361018,41493982.5759302
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(18:1(9Z)/0:0)","C26H52NO7P",544.3385,3.12,8926399.94755371,761725.56,640800.81,7509324.37763592,7327430.68210514
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(18:2(9Z,12Z)/0:0)","C26H50NO7P",520.33862,3.117,11611560.156393,761725.56,640800.81,9768212.52207995,9531603.18347383
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(18:3(6Z,9Z,12Z)/0:0)","C26H48NO7P",518.3234,4.086,167932.21075075,761725.56,640800.81,141272.792098733,137850.829091073
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(20:0/0:0)","C28H58NO7P",552.4014,3.987,334917.016333785,761725.56,640800.81,281748.580616715,274923.9599236
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(20:1(11Z)/0:0)","C28H56NO7P",550.38548,3.12,334917.016333785,761725.56,640800.81,281748.580616715,274923.9599236
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(20:2(11Z,14Z)/0:0)","C28H54NO7P",570.35469,3.923,1040133.55992535,761725.56,640800.81,875011.241198665,853816.387935086
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(20:5(5Z,8Z,11Z,14Z,17Z)/0:0)","C28H48NO7P",542.32124,4.094,180903.335467758,761725.56,640800.81,152184.736848585,148498.460587673
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(22:0/0:0)","C30H62NO7P",580.43278,3.915,100639.653235786,761725.56,640800.81,84663.0002958162,82612.2610782652
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(22:5(4Z,7Z,10Z,13Z,16Z)/0:0)","C30H52NO7P",570.35482,3.719,12603.108221519,761725.56,640800.81,10602.3512679121,10345.5371050855
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/0:0)","C30H50NO7P",568.33893,3.882,7434402.30003373,761725.56,640800.81,6254182.9576094,6102691.77232072
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(P-16:0/0:0)","C24H50NO6P",480.34397,4.01,830613.426885649,761725.56,640800.81,698752.6540992,681827.203003417
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(P-18:0/0:0)","C26H54NO6P",508.37493,4.165,191603.652780183,761725.56,640800.81,161186.367305963,157282.050147181
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPC(P-18:1(9Z)/0:0)","C26H52NO6P",506.35993,4.047,88249.7514640504,761725.56,640800.81,74240.0087250088,72441.739151857
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(0:0/16:0)","C21H44NO6P",438.29694,3.916,1480239.17941635,761725.56,640800.81,1245249.62135146,1215086.71399851
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(0:0/16:1(9Z))","C21H42NO7P",452.27659,4.179,218548.061665684,761725.56,640800.81,183853.322368886,179399.957650632
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(0:0/18:1(11Z))","C23H46NO7P",480.3077,3.892,1791491.24547799,761725.56,640800.81,1507090.0879448,1470584.78176699
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(0:0/18:2(9Z,12Z))","C23H44NO7P",478.29203,3.984,1301192.55695954,761725.56,640800.81,1094626.84233104,1068112.37690566
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(0:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","C27H44NO7P",526.29186,2.985,2010423.03648904,761725.56,640800.81,1691266.22221373,1650299.73204571
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(20:1(11Z)/0:0)","C25H50NO7P",508.33833,4.172,222669.919588805,761725.56,640800.81,187320.830923858,182783.474901775
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(20:4(5Z,8Z,11Z,14Z)/0:0)","C25H44NO7P",502.29172,3.96,251305.082438909,761725.56,640800.81,211410.130945284,206289.274786132
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","LysoPE(22:0/0:0)","C27H56NO7P",538.3858,4.04,584735.745484504,761725.56,640800.81,491908.318453203,479993.129095787
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","METOQUIZINE","C22H27N5O",378.22982,2.365,237307.954686546,761725.56,640800.81,199635.062242866,194799.426251828
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","MPTP","C12H15N",174.1275,1.035,1098568.69302246,761725.56,640800.81,924169.734214293,901784.145338339
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Maltotriose","C18H32O16",527.15749,15.724,12782746.1958825,761725.56,640800.81,10753471.5210895,10492996.8663281
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Maraniol","C12H12O3",205.08575,17.139,382409.83694943,761725.56,640800.81,321701.864998678,313909.480738648
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Mecarbam","C10H20NO5PS2",330.05912,9.423,269328.709454787,761725.56,640800.81,226572.487832602,221084.363329656
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Meladrazine","C11H23N7",254.2112,2.396,170836.924425705,761725.56,640800.81,143716.379360961,140235.226858331
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Methacholine","C8H17NO2",160.13299,14.869,478125795.685886,761725.56,640800.81,402222812.580177,392480019.470202
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Methyl diisopropyl propionamide","C10H21NO",172.16924,1.023,131630.836990496,761725.56,640800.81,110734.300375174,108052.052265445
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Methylmalonylcarnitine","C11H19NO6",262.12815,13.937,23798650.6723992,761725.56,640800.81,20020589.3416265,19535643.0536624
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Methylphosphonic acid","CH5O3P",193.00167,1.04,92115308.9571598,761725.56,640800.81,77491904.8182501,75614866.5878749
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Metronidazole","C6H9N3O3",172.07147,12.314,617181.117648305,761725.56,640800.81,519202.952971329,506626.622652225
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Mollicellin F","C21H17ClO8",433.06837,11.968,66076.5192589386,761725.56,640800.81,55586.8009248744,54240.3564067668
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Montecristin","C37H66O4",575.50282,2.111,5826342.09803806,761725.56,640800.81,4901404.03816814,4782680.37556448
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Muscimol","C4H6N2O2",115.0503,11.968,233719.704915022,761725.56,640800.81,196616.45097285,191853.932925806
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","Myristoylcarnitine","C21H41NO4",372.31003,3.885,18287138.747916,761725.56,640800.81,15384035.8491409,15011397.9136814
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N,N,N,N′,N′,N′-Hexamethyl-1,10-decanediaminium","C16H38N2",242.28391,8.263,73774.0099503284,761725.56,640800.81,62062.3067094119,60559.0100407848
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-(2-Sulfoethyl)alanine","C5H11NO5S",198.04292,12.45,451927.086023356,761725.56,640800.81,380183.176188424,370974.235487781
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Acetyl-1-aspartylglutamic acid","C11H16N2O8",305.09731,14.473,1329110.14004631,761725.56,640800.81,1118112.47914654,1091029.13574261
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Acetyl-D-lactosamine","C14H25NO11",384.14899,14.795,156179.615580595,761725.56,640800.81,131385.93402266,128203.454231094
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-DEMETHYLTAPENTADOL","C13H21NO",208.16943,2.391,483140.858070227,761725.56,640800.81,406441.72842972,396596.743144203
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Desmethyldiphenhydramine","C16H19NO",305.16223,8.23,181826.282849479,761725.56,640800.81,152961.165343113,149256.082137516
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Methyl-L-histidine","C7H11N3O2",170.09227,15.722,9927381.72583028,761725.56,640800.81,8351399.22453336,8149108.47354019
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Methyl-L-isoleucine","C7H15NO2",146.11737,10.215,395103.258921675,761725.56,640800.81,332380.19261248,324329.153861834
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Methylethanolaminium phosphate","C3H10NO4P",156.04189,15.906,6579357.36026613,761725.56,640800.81,5534877.31951387,5400809.42747364
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Methylpyrrolidone","C5H9NO",100.07555,18.781,1587394.04582527,761725.56,640800.81,1335393.5377382,1303047.13034494
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Nitrosodiethylamine","C4H10N2O",103.08683,21.604,2744400.33556779,761725.56,640800.81,2308723.83748828,2252801.05540533
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Nonanoylglycine","C11H21NO3",448.34119,2.983,3671715.40981681,761725.56,640800.81,3088826.64866871,3014007.92121387
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Palmitoyl Glutamic acid","C21H39NO5",386.2894,5.509,3702726.66774111,761725.56,640800.81,3114914.83612169,3039464.19072232
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Pentacosanoylglycine","C27H53NO3",440.40929,2.357,115965.339566815,761725.56,640800.81,97555.7174769613,95192.685987086
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Stearoyltyrosine","C27H45NO4",448.34125,3.605,3671715.40981681,761725.56,640800.81,3088826.64866871,3014007.92121387
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","Muscle_2M_33","posi","N-Succinyl-L-diaminopimelic acid","C11H18N2O7",323.14447,14.91,202973.945078062,761725.56,640800.81,170751.613500954,166615.603330714
