"name","formula","ion.mode","source","mz","rt","Liver_1M1","Liver_1M10","Liver_1M11","Liver_1M2","Liver_1M4","Liver_1M5","Liver_1M6","Liver_1M7","Liver_1M9","Liver_2M16","Liver_2M17","Liver_2M20","Liver_2M22","Liver_2M23","Liver_2M26","Liver_2M31","Liver_2M33","Liver_4M1","Liver_4M2","Liver_4M3","Liver_4M4","Liver_4M5","Muscle_1M_01","Muscle_1M_02","Muscle_1M_04","Muscle_1M_05","Muscle_1M_06","Muscle_1M_07","Muscle_1M_09","Muscle_1M_10","Muscle_1M_11","Muscle_2M_16","Muscle_2M_17","Muscle_2M_20","Muscle_2M_22","Muscle_2M_23","Muscle_2M_26","Muscle_2M_31","Muscle_2M_33","Muscle_4M_01","Muscle_4M_02","Muscle_4M_03","Muscle_4M_04","Muscle_4M_05"
"gamma-Glutamyltyrosine","C14H18N2O6","posi","CD",311.123,13.197,31365.1554536919,81077.1964881247,102436.200810095,80831.0263007526,75903.5019326348,11874.8912219061,28363.3493265708,73567.5969396312,94227.2793844623,67356.8771228948,107767.083327552,133221.116713198,66755.701385177,36661.4934047001,131005.972359271,84937.7447183188,48130.8523113977,13548.0320135461,10698.7092347834,53425.7077315378,40248.0375407108,47763.8717217609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gamma-Linolenic acid","C18H30O2","nega","CD",277.21712,2.261,1380163714.71911,1319370826.70866,768573061.865628,779758372.075007,1269551745.71042,1172125861.87239,1411185353.85069,1265764821.6864,1452666104.05435,511849110.572655,628279697.105423,290231112.188371,636474204.077331,213666043.517286,373133434.650931,351044125.192338,348267433.238222,256446427.632577,368140251.608264,464487673.171237,310284374.182608,373654428.825251,67378875.2359657,34434834.1530443,83665153.248445,50384319.1980974,44898635.4791252,42769460.5317275,78364250.208652,60075513.0834863,44910185.0178213,40350153.4838859,21061269.7315132,35824648.8797912,80320785.9198638,45824964.9159408,21999746.065221,35119648.6096406,55587454.2629597,89852197.9220868,78381101.9779443,34696899.3630939,29574875.8064357,58506010.9482423
"gemeprost","C23H38O5","posi","CD",377.26786,8.478,143464.834619746,201387.190079681,462074.718742685,639927.738471873,143049.094881686,106995.417705284,36603.6212866539,1662856.46960077,172871.61783095,305197.231127419,315699.173900669,351204.072930706,4851172.24414549,246761.509708596,795051.608983908,193689.185835085,69086.07771293,33085.748565895,9205.03657921855,6503.29273441726,22634.5340888029,24350.958475705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"geranyl quinone","C16H20O2","posi","CD",511.28184,2.432,41953.928026289,1090688.43859233,21138.5814272809,31185.6937276298,78244.9169886789,245060.367028771,36802.8595219254,42187.3209465567,71258.4403945448,41729.3357022688,70712.3638525018,17561.9633839174,110388.639127531,27493.9887271841,21769.345754424,33202.287269131,34633.900845446,339316.839520368,279259.760426759,160245.834179543,178908.911781926,25585.4580533733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gln-asn","C9H16N4O5","posi","CD",243.10822,14.215,490971.080181624,991859.056982149,1123643.90807274,726310.127357021,708698.477539204,609572.045935435,576245.813381308,421710.301128611,1303560.74387386,439054.505504835,629018.479167365,734081.734789607,672638.799325962,943475.460000211,781506.882173096,1606653.65671,247464.490736938,346348.087783464,792398.349608322,948023.308838858,679945.71983829,898405.106195586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"gln-ser","C8H15N3O5","posi","CD",234.1081,13.14,409237.366432607,1557184.86304958,2654758.60122791,1687408.84311009,1741373.68109703,405587.674012784,1592758.70502619,1190494.96037176,2860281.35308898,1468742.73479868,1304629.2771776,1643746.6410678,1417555.93080131,1524243.4880646,1514326.63328053,1814322.3308584,644932.677656441,161699.499436539,379428.924364291,1298689.32280095,866441.389817543,832644.149510992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"glu-thr","C9H16N2O6","posi","CD",231.09711,14.734,4611093.05839768,1574108.23164613,2617412.48518871,3439050.9807278,5115626.49763738,3716920.5558184,342686.143532283,1878866.16173002,1751692.16530521,63305.6580901129,123993.398345476,196228.07395339,419601.689578576,499030.396324917,336647.003581907,180408.089762815,435721.416997402,635231.515139635,431278.146693063,32054.1487720817,325450.849195831,286172.625529521,348983.995689775,541514.53950871,233545.843281706,250167.433281333,276872.220160809,238524.427657594,228796.568487416,299938.262917281,269684.167041718,235657.356860629,209002.499165965,144796.04746895,163165.439928591,187703.407055824,178744.357422078,251724.187340962,194178.131670505,163911.704185938,213333.374999148,236470.36832636,202058.465570203,200169.374270372
"glutaral","C5H8O2","posi","CD",101.05994,14.842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601736.254880981,498595.266686683,448277.812234649,110052.705998422,185421.699629883,96670.5478943014,95150.9555675888,641660.844552455,160731.031806633,709331.453473668,702703.210867281,557947.013771651,389160.098268427,294816.072387295,314468.732601411,693009.222605855,741023.024939817,271482.457115302,287086.449465513,335104.405387709,288909.942595605,357050.327191696
"glycodehydrocholate","C26H37NO6","posi","CD",460.26849,2.52,45964374.4741803,7976066.10520839,5421641.85588482,6860289.79503739,20275473.8872014,39662778.9015836,6448159.87544305,210990.002077692,6844337.11115716,8606369.74140317,15102792.6211426,11808132.8336935,6957756.90135011,6514724.20918117,4045141.70689472,14275062.0859431,9281275.76033504,29584479.1336626,25984359.9840837,10079053.6396971,104217.904083926,70480.6610329165,2127220.62501741,1200323.28039905,872775.220010853,249661.365675788,478111.817668609,1331064.73001291,2666348.67415172,1424612.06018286,1057321.43690517,1258629.47276651,3013010.06098851,746984.074194534,254900.93268194,911963.211625049,2728196.66017814,479696.538731199,873678.583521125,5121372.47040836,697317.765774799,988615.066350979,2261210.92116519,1083229.23930432
"guaiazulene","C15H18","posi","CD",199.14772,2.819,76549.4445493946,2800852.19678278,306372.531971706,470698.79175929,260064.029108525,346296.27053172,207469.893112844,76881.8999925144,341492.712855994,54089.5586472712,287343.305358543,395961.373108519,1074862.55163687,984720.573013754,79812.863262752,268963.666213749,634402.680874072,289001.299250831,351524.898222289,303480.87903449,317547.245453703,45818.8612019124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"heptaminol","C8H19NO","posi","CD",313.284,8.403,67055.5327504292,35024.3728153067,53639.0418368618,50845.309220037,40388.2063630222,62908.5829763465,25582.5593954969,37635.8555394455,48502.1084211916,51558.0298963925,39429.2648959673,35271.6494349747,49460.0573561141,54729.2631773238,32782.5744870167,47657.8133024661,44216.0630928665,49905.9224820933,54075.5644734401,55716.4172747581,52878.1168734265,51349.5736563827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hesperetin 3'-O-sulfate","C16H14O9S","nega","CD",381.02629,3.473,266233.586999752,278037.247093927,714712.490325538,299026.011622507,401870.057477352,298486.666531115,583430.57538882,295611.001322008,314504.613692759,4766.24859159072,5229.11835707054,4388.5829173784,4298.77187434131,4448.19236127111,4718.32643904859,4838.82746905484,4996.86860657558,4547.76035015699,3868.11427095843,3954.46577774097,3841.09802957289,4633.87312856584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"his-asn","C10H15N5O4","posi","CD",253.09266,6.377,421074.198774667,356779.977582231,574915.946236431,465749.514819553,481978.419952027,170599.802097225,217492.217832415,231727.369353115,272241.344177024,443568.60533357,525731.210406505,606896.860115287,290033.658483945,457082.544411354,276745.99606794,293440.394463748,432880.89832462,461430.98158498,519917.879767916,676208.049567593,610338.48456398,659035.858059848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hodgkinsine","C33H38N6","posi","CD",519.32708,3.095,1164742.48443299,1014440.51724357,597369.397549999,166423.362810338,31397.3989566012,840377.410453589,483658.532978608,294012.567785515,583777.028788063,510691.638991864,345976.908530297,199393.764027518,302296.245177346,146836.637888074,201924.616490621,135786.549649067,193068.8239201,412964.801548668,332173.339142065,357595.2408992,198322.91373457,289122.837721471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"hydralazine","C8H8N4","posi","CD",161.0819,3.053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214373.076855573,324360.619532869,782449.667633941,43200.9152639923,1775891.94423355,63222.5660739915,22189.0392604086,32566.5328345426,30887.3844806222,25614.4825229104,67869.5933493962,42274.4725278278,50642.6932977984,25112.4089679596,19442706.6108012,66527.187796378,42104.1813742599,45987.905066351,394394.191813577,193839.125636718,48069.4477199292,58495.403061132
"ibufenac","C12H16O2","posi","CD",193.1221,1.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218404.504869728,658465.435373244,345294.012360746,224745.805207169,965103.39291942,171854.062949379,121292.742024671,309934.569445042,507793.697277631,197350.135366501,542281.644224606,280119.679107597,121504.427286525,113587.410187933,451887.492844002,110534.22333297,281660.092119622,209288.787797092,218814.231597823,382783.982411929,139509.131479827,329505.536516702
"indeloxazine","C14H17NO2","posi","CD",232.1329,2.725,213326.562256886,223431.956721349,220712.478063584,181684.465283716,267154.267829366,299320.579515651,133229.999597982,272344.505298509,194161.675453473,212508.898068496,290266.96599705,187920.166908044,158500.194442153,261921.513585455,17062.5068089908,271011.015463789,187810.859703766,255484.652868908,97203.8167449985,279702.029527687,257838.133454046,211679.634092558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ionene","C13H18","posi","CD",175.14782,2.495,4852618.73819194,7297809.80121143,4253271.64692359,5285500.39410405,2925263.83857051,3142898.83291353,3359519.12116184,4531165.03544108,3781580.17256797,2962235.87994105,2705360.19427578,2536864.79002569,1594895.49661796,1765481.7596065,1794151.32484883,1459420.28614716,1786652.94224615,1990273.4316809,2487320.73552066,2019538.15575016,1792438.07628345,1592293.06903782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"irgafos 168","C42H63O3P","posi","CD",647.45758,2.37,110158.935640564,1094589.0451072,119623.563033088,1893439.96566921,1236267.77363631,88996.7210974302,1962072.30196906,26854.3671746799,95983.0127204398,1444479.68191975,69351.07084027,1439524.29054405,544915.584361004,1010922.35351045,1507666.37731182,1399393.14447424,130708.069600358,121939.879915547,845873.788939817,4539798.05241141,1653372.65320464,78858.5686865199,73886.8425775255,1041879.14722398,333949.635452955,951606.184611732,156269.780558026,944864.076822508,152765.335839895,101508.213519744,117172.708416808,765213.912928182,1204172.12513206,286840.550470922,9080.54938139165,126811.748368731,697579.534987781,50055.1834290552,164047.355011395,247386.381966056,45535.9576786028,205930.802762553,383582.076167589,1207423.16942299
"irganox 330","C54H78O3","nega","CD",773.58863,2.237,319640.869202664,592842.325647225,457390.079387481,274169.162866817,326486.601132862,317905.30843835,342110.053357004,392924.151659777,543714.83865789,251538.11427116,378051.768998233,447663.286454206,518513.645415328,164923.476080459,584323.683333524,401123.414187985,453586.893579104,66108.5996989156,274703.388028496,576248.466468684,675378.114833822,780165.38939715,73195.0316622831,103339.839205883,85425.6951157364,125293.284274947,58316.1320289754,64511.9602517228,90612.1290510027,77284.0584648344,95462.3630235802,242708.030645685,75162.1142166867,87902.5914341203,73934.6673247683,64001.7173286834,92666.2761956771,74184.4699312298,237087.550744055,99258.4288853308,73446.7217022995,76861.2345810168,63207.6102584571,94441.6220766364
"isopentenyl phosphate","C5H11O4P","posi","CD",371.04129,14.312,6101124.50798072,3472837.16744273,2713710.09473612,3138472.9431584,3881428.52165885,1367918.00153416,3036588.63008146,4103556.90758256,3131779.0606585,4671931.78852522,7790716.30736906,5130523.65369987,5880349.07969161,4911509.65726109,2209517.55378454,9043627.32751162,4775234.03482522,5478675.67035505,7086763.73502854,6766494.88737738,5811360.79763154,10393836.0146394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lawsone","C10H6O3","posi","CD",175.0387,5.361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,669991.841817068,585748.049777094,563990.066222223,1481480.58792373,2548216.25396134,649254.337090083,635312.812467298,3052785.09530153,1548492.30614606,232786.761943707,1526270.6229757,495138.03425386,1781247.55478314,2561912.76663567,895644.334095838,822380.061496902,1023020.20033598,775127.779619794,2555775.03862762,707881.88704382,626245.495544917,735043.688452909
"leu-gln","C11H21N3O4","posi","CD",260.15997,9.853,1314547.60950764,540364.796939615,633979.262740434,866016.279152694,735543.897134385,648530.889411905,390709.342293607,709924.420490125,1126657.69942589,359194.28278563,306989.643113869,414680.677689684,487631.998743815,406935.758809845,291077.366498625,616497.762155051,289263.889104322,254410.727035799,525291.377040028,307202.703679938,331049.806400168,639068.718298571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"lifarizine","C29H32N4","posi","CD",515.28716,3.039,827342.893693126,1569282.50780861,563416.34445955,982975.451322545,1436905.77285481,4262908.72211863,3063092.18596243,10900049.6533875,4088474.25527641,370799.520571162,1234761.43963363,1762298.43492318,9821323.58105299,7356767.39622595,3395348.28354257,5844955.55974965,6048680.85004726,1744883.11253732,1842256.24189728,1616284.18654916,87609.4410233947,1517840.32768344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"linatine","C10H17N3O5","posi","CD",260.12202,14.758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1096000.201594,2900117.38510333,1748838.00928394,1379194.6394067,1382193.08509149,1180742.45823422,1336291.21854451,1105634.90662961,2667927.971976,20148.4391831564,16350.1704540867,14251.7469345889,16621.6459944096,19075.4831401381,18140.5450669308,16822.0149854479,18061.0810552239,14553.7251350718,15158.4965546762,16201.2892438832,16350.5521258019,14305.0117963811
"lysops(22:0)","C28H56NO9P","nega","CD",580.36205,4.08,7938601.77922627,17509010.5886166,11354107.5972606,8640043.45367567,10650750.8192859,11857462.3344168,9417844.97914574,8772337.35914855,13015277.4598605,11452041.3271631,21915526.0555189,13868050.6837093,14202844.2442117,14423723.8567713,10777827.4085769,10027229.3199083,16086455.2229986,9752449.94023641,12308506.6136579,16160113.9640056,12226969.1984644,14276657.6834204,671241.165230882,4357587.35146387,376858.247617939,417759.96601067,318218.490976092,278479.611429825,316250.298144539,537706.487788582,221060.347212095,616741.934876831,993500.491809361,654941.645646813,686690.099908798,1065559.99945325,346437.018983624,329728.175956811,36886.9011934359,505899.057079963,561672.497333204,531351.475776427,465829.696714337,735030.529097218
"m-Coumaric acid","C9H8O3","posi","CD",182.08086,11.637,7920415.71501006,16400567.6240459,23527096.0868731,16786146.5634679,13813917.9956869,8113289.07180829,14720423.6903679,15019908.0524314,20308522.4185313,13052109.876466,11376898.0186239,15525746.1898091,12839319.4256895,14094014.2196317,16708319.691317,14653395.2348738,16513401.7520351,5444199.35539241,9077016.74767988,15199528.4764482,12298944.9695786,11992224.8207712,3274471.7919548,2425800.26485368,2084233.4022448,1453448.71232733,1002064.93615032,1141771.14054629,1753770.42480353,674485.816300566,1955116.0659103,798674.477118272,988813.661513464,819069.261776763,382617.379167012,985597.566938295,1747610.23589046,1190343.69727639,5046586.39456665,4119200.40281572,4352567.01096353,4298164.69589139,3555668.99023639,1677232.07084819
"mannosyl-glycerate","C9H16O9","nega","CD",267.07184,7.232,8080831.23168149,7793489.53720865,5515897.84885151,8039313.86435511,7028622.0000813,6208278.83035193,6028608.90460982,7466782.80208771,5256258.81216588,5889286.58511165,6158186.6276966,7014003.93474974,5931525.78518931,6128278.17445514,5066187.55854023,7537389.29150671,5028955.6683145,9249479.81008997,10464418.6897367,13698020.2291869,7250415.36052278,11254254.1321931,18012628.349878,1194398.5254919,7834956.43148717,7863249.81530022,7829365.8167358,13745547.1430408,12811943.9168776,13240572.8051351,5273794.65477131,9784698.66158259,9320439.15083071,24640396.0179953,21357625.864374,4744061.13194818,15118687.4223633,34550533.9583769,550271.274848271,2016279.3249062,7789947.57997353,8701550.58969275,7672211.50900227,11840990.5928836
"met-arg","C11H23N5O3S","posi","CD",306.15871,14.456,62914.8492034695,136322.420361892,483377.416278774,300415.637165665,258102.586640497,87412.5202414636,186312.363135406,161911.312591411,340991.278224461,103204.379065045,109715.124839975,79163.1175310118,106661.44610414,178464.565106532,119123.257387308,135818.35037786,44963.6306058224,37592.7120440058,45482.956899694,111901.433835976,67900.0918866931,53229.1539620042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"methaniazide","C7H9N3O4S","posi","CD",249.06324,15.363,36547.2789072407,812169.870617345,556958.920462405,859233.954272373,728736.648580116,340417.075987297,730205.531526262,655411.65632,686010.026556729,618645.58342879,599313.969008589,656113.796717979,536879.00974825,530358.137442646,640321.402621324,638389.89575798,762783.449960876,656793.799462771,603593.632497433,617189.070724944,654234.6979249,610033.101670205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"methyl 3-methyl-5-(methylthio)-4-(1H-pyrazol-3-yl)thiophene-2-carboxylate","C11H12N2O2S2","posi","CD",269.03914,12.534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,567420.370657731,1021174.69938868,903950.776390788,228773.518892345,376506.706790446,764414.467015982,653399.074598732,731600.536038168,675822.044926685,521762.624313926,499089.02872523,1691317.11920498,1123043.64095681,725624.615424927,716802.379202265,1463858.44297761,1167622.92583483,536750.422302841,697222.890143545,907022.442357095,807931.298599929,483912.100679034
"moroxydine","C6H13N5O","posi","CD",172.11906,8.074,697898.78506636,322087.998540712,572843.288851593,835451.076341306,472745.004108425,772965.630195123,228434.390069911,971285.174619951,397773.392502581,499175.186418078,626916.975807662,515185.445913584,349053.816230615,613875.571579011,346492.117162269,382547.780842291,575823.31854954,1045886.72537599,760004.391483641,627346.758042503,631047.124421624,659996.900424625,8741767.17028238,8532780.6786543,6426048.55723438,6323179.540968,4349892.89644244,9115187.29649482,5095946.71901796,4733139.08680636,10561102.4722227,1965560.89647155,7885998.31106507,6535367.39977534,5576521.54550861,8119262.06250728,6880294.72016998,7803130.8073062,10083155.4537407,8886883.5950999,7840207.80223383,10133761.1485346,9537001.9647016,10255097.9730839
"myo-Inositol","C6H12O6","nega","CD",179.05592,15.004,5629780.3388685,7595121.27368317,11247418.6767603,8878750.9864211,6610814.83134204,10488520.2546003,9891818.28922949,6983736.20922662,7928459.52234029,10668688.7512525,7821668.66880818,7282197.25593247,8092230.4475971,10444616.2987929,13581085.2535452,9738256.27460551,8912641.07925333,7417279.17740459,6571569.99087471,6970275.30068653,6726953.00492311,6689327.6491682,3467860.01741269,7379471.06658194,3020551.61409372,2885367.68151773,2230132.86456192,1574065.60080378,3176454.82031731,1722094.55313659,2334931.03191586,3352965.31343155,2040060.15482474,2254384.14634693,3633773.76144753,2472024.49230679,1971100.79644265,2352988.66071767,604279.140993763,2195861.66726018,4366763.82206149,2169089.03813985,2627754.30526916,1973642.60706328
