"tissue","raw.file","source","sequence.id","sample","ion.mode","name","formula","mz","rt","ion.count"
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","TRILAURYLAMINE","C36H75N",522.5964,8.241,123696.362714612
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Taurocholic acid","C26H45NO7S",533.325,2.918,8416804.09443218
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tegaserod","C16H23N5O",302.19558,9.523,391523.588297402
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tetradecanedioic acid","C14H26O4",259.19014,2.375,488111.227423831
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tetraglycol","C8H18O5",195.12245,3.725,2202963.74087843
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tetrahydrodeoxycorticosterone","C21H34O3",335.25758,1.99,437266.715577372
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tetralin","C10H12",133.10115,2.428,610074.112954615
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Thymine","C5H6N2O2",127.0502,4.365,433811.61622337
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tiformin","C5H12N4O",127.09781,18.886,939264.863987235
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tiglylcarnitine","C12H21NO4",244.15397,9.591,4068175.84706864
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Timonacic","C4H7NO2S",134.02704,7.177,6698954.77005144
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tirapazamine","C7H6N4O2",179.05615,14.978,204164.771591631
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Triethylene glycol monomethyl ether","C7H16O4",165.1133,1.25,382029.549684632
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Trimethylamine N-oxide","C3H9NO",76.07618,13.887,21505253.6372073
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Trimethylaminoacetone","C6H13NO",116.10695,10.058,613574.086218985
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Tris(hydroxymethyl)aminomethane","C4H11NO3",122.08123,7.729,52315192.3048241
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Uridine 5'-diphosphate","C9H14N2O12P2",405.00851,14.494,672591.885010639
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Uridine 5'-monophosphate","C9H13N2O9P",325.04254,14.707,6217847.29199231
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Urocanic acid","C6H6N2O2",139.0501,9.614,3006284.95496179
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Valerylcarnitine","C12H23NO4",246.16961,9.124,4601514.02050525
"Muscle","labeled_valine_muscle_posi.csv","Maven","2M_33_pos","2M_33","posi","Valine-C13N15","C5H11NO2",124.100105,12.036,761725.56
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Valpromide","C8H17NO",144.13821,19.314,4826026.1849776
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Valylproline","C10H18N2O3",215.13881,12.768,1872036.12275476
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Wedelolactone","C16H10O7",315.04922,3.742,685290.451161593
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","Xanthylic acid","C10H13N4O9P",365.04851,14.853,9285445.10525981
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","acrolein","C3H4O",74.06053,1.026,14217343.2842673
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","amidinoproclavaminic acid","C9H16N4O4",228.09752,8.902,287724.812475321
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","azolimine","C10H11N3O",190.09723,10.886,149821.323628825
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","beta-Damascenone","C13H18O",173.13237,2.388,300236.861828631
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","beta-Glycerophosphoric acid","C3H9O6P",173.02086,12.545,215812.122447299
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","bis-β-D-fructofuranose 1,2′:2,3′-dianhydride","C12H20O10",325.11246,15.723,5868500.98212424
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","cGMP","C10H12N5O7P",346.0542,14.92,44675523.2289395
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","carglumic acid","C6H10N2O5",191.06602,14.652,517168.60240193
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","cis-5-Tetradecenoylcarnitine","C21H39NO4",370.29448,3.918,16899826.4254395
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","cuscohygrine","C13H24N2O",225.19582,7.846,2624771.44747274
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","cyclohexylformamide","C7H13NO",145.13336,1.026,128416.324884206
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","dehydrocarnitine","C7H13NO3",160.09676,14.33,386303.071453506
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","didecyldimethylammonium","C22H47N",326.37759,8.238,127421.230451789
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","etamiphylline","C13H21N5O2",280.17514,2.384,87738.3017551338
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","galegine","C6H13N3",128.11815,1.246,6912726.46513514
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","glu-thr","C9H16N2O6",231.09711,14.734,236551.083122864
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","glutaral","C5H8O2",101.05994,14.842,902726.778038726
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","glycodehydrocholate","C26H37NO6",460.26849,2.52,1064330.02241397
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","hydralazine","C8H8N4",161.0819,3.053,51292.025638516
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","ibufenac","C12H16O2",193.1221,1.021,343123.086468045
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","irgafos 168","C42H63O3P",647.45758,2.37,199845.26155208
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","lawsone","C10H6O3",175.0387,5.361,1246260.50505358
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","linatine","C10H17N3O5",260.12202,14.758,22002.3143143261
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","m-Coumaric acid","C9H8O3",182.08086,11.637,6147836.8724524
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","methyl 3-methyl-5-(methylthio)-4-(1H-pyrazol-3-yl)thiophene-2-carboxylate","C11H12N2O2S2",269.03914,12.534,1422417.99016789
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","moroxydine","C6H13N5O",172.11906,8.074,12283470.4575586
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","oxazolidinone","C3H5NO2",88.0397,14.479,1360320.2705478
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","oxiracetam","C6H10N2O3",159.07622,14.796,8577809.57316267
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","p-Cresol","C7H8O",91.05456,1.017,719314.887329458
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","p-Xylene","C8H10",107.08566,2.509,903821.126389686
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","pC-HSL","C13H13NO4",248.09295,14.636,191729.054206155
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","pentobarbital","C11H18N2O3",227.13882,12.75,193465.677698736
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","phenylurea","C7H8N2O",137.07068,14.934,954159.751099972
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","phosphoglycolate","C2H5O6P",156.98958,14.86,90217.5064187817
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","phosphonoacetaldehyde","C2H5O4P",124.99972,2.998,3960594.07947417
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","promolate","C16H23NO4",294.16949,8.66,10407.1435754445
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","propyl propanethiosulfinate","C6H14OS2",167.05536,2.362,57134.7229487182
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","quinoclamine","C10H6ClNO2",208.0151,3.642,9609161.75994718
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","ser-arg","C9H19N5O4",262.15054,15.398,77752.5861648116
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","sphingosine d20:1","C20H41NO2",328.32038,2.474,1885372.6333975
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","sphingosylphosphorylcholine","C23H50N2O5P",466.35169,4.074,69341.4697458657
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","streptidine","C8H18N6O4",263.14556,14.149,382404500.82527
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","taurohyocholic acid","C26H45NO7S",498.28745,3.854,479239.364614329
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","tenocyclidine","C15H23NS",250.16136,13.075,4117.78434467323
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","zopiclone","C17H17ClN6O3",389.11129,2.355,314886.572635156
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","β,ε-Carotene-3,3′-diol","C40H56O2",569.43459,2.296,102971.709971697
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","β-Ionone","C13H20O",175.14807,2.389,14254.5376775927
"Muscle","Muscle compound_Discover_pos_raw_file.csv","CD","2M_33_pos","2M_33","posi","γ-HYDROXYHOMOARGININE","C7H16N4O3",205.12916,14.504,5215570.84154394
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(17Z)-tricos-17-enoic acid","C23H44O2",351.32674,2.19,46759.3189877663
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(2E,4E)-2,4-Hexadienoic acid","C6H8O2",111.04514,3.638,135271.177876194
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(2E,5E,12Z,15Z)-1-Hydroxy-2,5,12,15-heneicosatetraen-4-one","C21H34O2",377.26727,2.488,3563.51301547311
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(2R)-2,3-Dihydroxypropanoic acid","C3H6O4",105.01917,11.427,1862252.55686166
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(2R,3R,4R)-2-Amino-4-hydroxy-3-methylpentanoic acid","C6H13NO3",146.08204,14.328,1160061.52491787
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(S)-beta-Aminoisobutyric acid","C4H9NO2",102.05601,14.341,2648311.80357097
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(Â±)-2-Hydroxy-4-(methylthio)butanoic acid","C5H10O3S",149.02757,3.842,475363.832914144
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","(Â±)-2-Methylbutanal","C5H10O",85.06593,3.619,43608.2778442075
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","1,2-Dipalmitoylphosphatidylglycerol","C38H75O10P",721.50215,2.15,920684.009400521
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","1-Methylinosine","C11H14N4O5",281.08879,6.45,310906.242238392
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","1-[(5-Amino-5-carboxypentyl)amino]-1-deoxyfructose","C12H24N2O7",307.15095,14.337,75377.6033027081
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","10-Hydroxy-2-decenoic acid","C10H18O3",185.11824,2.435,130205.590886282
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","10-Hydroxydecanoic acid","C10H20O3",187.13386,2.392,144242.434364988
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","10Z-Heptadecenoic acid","C17H32O2",267.23273,2.245,4305894.13692955
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","10Z-Nonadecenoic acid","C19H36O2",295.26366,2.206,1569164.87029677
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","10Z-Pentadecenoic acid","C15H28O2",239.2016,2.295,494092.867845894
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","11(R)-HETE","C20H32O3",319.22799,2.171,892877.345327947
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","11Z-Eicosenoic acid","C20H38O2",309.27951,2.195,8870173.8723288
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","12-Hydroxydodecanoic acid","C12H24O3",215.16512,2.452,120959.323364644
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","12S-HHT","C17H28O3",279.1968,2.464,35568.5751103435
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","13-HODE","C18H32O3",295.22765,2.213,9364226.96687741
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","13-L-Hydroperoxylinoleic acid","C18H32O4",311.22252,2.336,684724.182297108
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","13-OxoODE","C18H30O3",293.21216,2.394,1993985.82348785
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","15-Keto-prostaglandin E2","C20H30O5",349.20396,2.41,58997.0746945609
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","15beta-Hydroxydesogestrel","C22H30O2",325.21744,2.233,80790.9724280849
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","16-Hydroxyhexadecanoic acid","C16H32O3",271.22779,2.147,581744.786682849
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","18-Oxocortisol","C21H28O6",375.18475,2.621,4087.86651520427
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2',4'-Dihydroxyacetophenone","C8H8O3",151.03984,2.88,231363.800049274
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2,3-dinor prostaglandin e1","C18H30O5",325.20193,2.742,133270.811926823
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2,4-Diamino-6-hydroxypyrimidine","C4H6N4O",125.04685,14.842,1591726.95091358
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2,6-Pyridinecarboxylic acid","C7H5NO4",166.01445,2.472,2251074.01026156
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile","C8H8N4O2S",223.0289,4.201,4204539.5224615
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Cyclohexen-1-one, 3-(15-hydroxypentadecyl)-2,4,4-trimethyl-","C24H44O2",363.32671,2.141,127768.418671035
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Dodecylbenzenesulfonic acid","C18H30O3S",325.18403,1.959,27570820.5476649
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Hydroxy-3-methylbutyric acid","C5H10O3",117.05569,3.589,18591824.8128404
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Hydroxy-3-methylpentanoic acid","C6H12O3",131.07134,3.71,5211549.95167703
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Hydroxyadipic acid","C6H10O5",161.04549,12.79,5429094.74321312
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Hydroxybenzaldehyde","C7H6O2",121.02944,3.693,8211707.72519045
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Hydroxydecanedioic acid","C10H18O5",217.10795,12.019,63015.8468673707
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Hydroxyethanesulfonate","C2H6O4S",124.99139,4.585,8458886.54979265
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Indolecarboxylic acid","C9H7NO2",160.04042,8.987,23352.2243035439
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Isopropylmalic acid","C7H12O5",175.0611,12.795,466223.641239252
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Ketobutyric acid","C4H6O3",101.02425,3.685,4815102.10510537
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Methylbutyrylglycine","C7H13NO3",158.08219,3.893,191286.217187716
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Methylglutaric acid","C6H10O4",145.05058,13.282,1205363.06958224
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Methylhippuric acid","C10H11NO3",192.06656,3.896,699074.142368525
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Methylpropanal","C4H8O",117.05566,3.858,18591824.8128404
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Naphthalenesulfonic acid","C10H8O3S",207.01196,2.173,620205.313295719
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Nonenoic acid","C9H16O2",155.10775,2.564,351845.023993848
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-O-Methylascorbic acid","C7H10O6",189.04035,8.465,468983.73458457
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Octenoic acid","C8H14O2",141.09207,2.667,214272.010239633
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","2-Phosphoglyceric acid","C3H7O7P",184.98549,14.975,7578729.93211811
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3,4,5-Trimethoxyphenyl acetate","C11H14O5",225.08008,2.08,73341.4917328004
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3,4-Dihydroxyhydrocinnamic acid","C9H10O4",181.05045,3.598,2270321.94516658
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-(1-cyano-1,2-dihydroisoquinolin-2-yl)-3-oxopropyl propionate","C16H16N2O3",283.11087,1.888,770629.25050648
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-(2-Hydroxyphenyl)propanoic acid","C9H10O3",165.0555,3.561,1003916.63841973
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Furoic acid","C5H4O3",111.00856,14.824,1830109.81001663
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Hydroxybenzyl alcohol","C7H8O2",123.04516,2.666,12861907.655036
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Hydroxymethylglutaric acid","C6H10O5",221.0666,11.363,411353.611759332
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Methoxy-4-hydroxyphenylethyleneglycol sulfate","C9H12O7S",263.02289,2.49,8168.36065628404
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Methyl-2-oxovaleric acid","C6H10O3",129.05573,2.518,5548696.07370558
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Methylphenylacetic acid","C9H10O2",149.06074,2.633,474571.490513921
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Methyluric acid","C6H6N4O3",181.03665,10.983,138729.494859877
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-O-p-Coumaroylquinic acid","C16H18O8",337.09171,15.167,12707133.3052177
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Oxododecanoic acid","C12H22O3",213.1496,2.489,245368.620361796
"Muscle","Muscle compound_Discover_neg_raw_file.csv","CD","4M_01_neg","4M_01","nega","3-Oxooctadecanoic acid","C18H34O3",297.24339,2.198,6181825.80594099
