"source","ion.mode","name","formula","mz","rt","med.ic","n.samples"
"CD","posi","propane-1,3-dithiol","C3H8S2",254.97825,14.465,88858.5901040993,22
"CD","posi","propyl propanethiosulfinate","C6H14OS2",167.05536,2.362,292176.686775532,22
"CD","posi","pyrazinamide","C5H5N3O",247.09336,14.538,2061978.25444239,22
"CD","posi","quinoclamine","C10H6ClNO2",208.0151,3.642,6246368.27602238,22
"CD","posi","riboprine","C15H21N5O4",336.16467,15.123,65369.803874923,22
"CD","posi","ser-arg","C9H19N5O4",262.15054,15.398,489573.617876776,44
"CD","posi","ser-asn","C7H13N3O5",220.09231,14.048,839860.233955515,22
"CD","posi","spermidine","C7H19N3",146.16496,16.749,3900753.31347676,22
"CD","posi","sphingosine d20:1","C20H41NO2",328.32038,2.474,2218094.53645113,44
"CD","posi","sphingosylphosphorylcholine","C23H50N2O5P",466.35169,4.074,136858.523521226,44
"CD","posi","streptidine","C8H18N6O4",263.14556,14.149,87932104.7573445,44
"CD","posi","sulfadimidine","C12H14N4O2S",279.09288,2.717,315718.474337033,22
"CD","posi","taurohyocholic acid","C26H45NO7S",498.28745,3.854,87286.857859764,22
"CD","posi","tenocyclidine","C15H23NS",250.16136,13.075,4355.99917271894,22
"CD","posi","thioinosine","C10H12N4O4S",285.06458,8.382,885455.468448255,22
"CD","posi","thr-arg","C10H21N5O4",276.16619,15.169,942686.871159615,22
"CD","posi","trans-trans-Muconic acid","C6H6O4",143.03261,15.327,204996.493010558,22
"CD","posi","trihexyphenidyl","C20H31NO",302.24723,2.5,231962.244533229,22
"CD","posi","trimethadione","C6H9NO3",144.06539,14.689,19408641.5249212,22
"CD","posi","ubiquinol","C49H78O4",731.60431,8.385,118739.714213799,22
"CD","posi","val-arg","C11H23N5O3",274.18686,15.033,505941.251236245,22
"CD","posi","verofylline","C12H18N4O2",518.32361,4.245,2508501.91834465,22
"CD","posi","vinyl sulfide","C4H6S",104.05268,11.074,1754757.65766775,22
"CD","posi","zopiclone","C17H17ClN6O3",389.11129,2.355,816981.330498961,22
"CD","posi","β,ε-Carotene-3,3′-diol","C40H56O2",569.43459,2.296,53784.2668669159,22
"CD","posi","β-Ionone","C13H20O",175.14807,2.389,613153.755997859,44
"CD","posi","γ-Glutamyl-3-(sulfinosulfanyl)alanylglycine","C10H17N3O8S2",372.05209,14.695,289775.414974015,22
"CD","posi","γ-HYDROXYHOMOARGININE","C7H16N4O3",205.12916,14.504,4184846.22885803,22
"CD","posi","ε-(γ-Glutamyl)-lysine","C11H21N3O5",276.15442,14.642,912747.462458379,22
