"contrast","direction","Developmental_stage","human_symbol","best_muscle_combined_p","best_muscle_combined_log10p","muscle_tissue_cell_type_hits","muscle_specific_cell_type_hits","muscle_general_cell_type_hits"
"young CD vs old CD","Upregulated","Adult","GOLGA4",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","GPATCH2",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","GREB1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_tendon cell","skeletal muscle satellite stem cell; tendon cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","GTF2IRD1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","HECA",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_macrophage","skeletal muscle satellite stem cell; macrophage","Skeletal muscle satellite cell; Macrophage"
"young CD vs old CD","Upregulated","Adult","HNRNPD",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","HNRNPM",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_endothelial cell of vascular tree","skeletal muscle satellite stem cell; endothelial cell of vascular tree","Skeletal muscle satellite cell; Endothelial cell"
"young CD vs old CD","Upregulated","Adult","HOXC10",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell; TS_Muscle_tendon cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell; tendon cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","HS3ST5",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","HUWE1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","IFRD2",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","IGSF3",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","IL6ST",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_endothelial cell of vascular tree","skeletal muscle satellite stem cell; endothelial cell of vascular tree","Skeletal muscle satellite cell; Endothelial cell"
"young CD vs old CD","Upregulated","Adult","JPH1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","KBTBD12",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell; TS_Muscle_tendon cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell; tendon cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","KCNJ11",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","KCTD6",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","KDM4B",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","KDM5B",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","KHSRP",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","KMT2A",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_smooth muscle cell; TS_Muscle_endothelial cell of artery","skeletal muscle satellite stem cell; smooth muscle cell; endothelial cell of artery","Skeletal muscle satellite cell; Smooth muscle cell; Endothelial cell"
"young CD vs old CD","Upregulated","Adult","KY",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell","skeletal muscle satellite stem cell; fast muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","LARP1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","LAS1L",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","LBX1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","LDHD",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","LDLR",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_endothelial cell of artery; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","skeletal muscle satellite stem cell; endothelial cell of artery; endothelial cell of vascular tree; capillary endothelial cell","Skeletal muscle satellite cell; Endothelial cell; Capillary endothelial cell"
"young CD vs old CD","Upregulated","Adult","LETM2",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","LRIG1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","LSM11",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MACROD1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","MAP3K7CL",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell; TS_Muscle_smooth muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell; smooth muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Upregulated","Adult","MARF1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MARS2",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_endothelial cell of vascular tree","skeletal muscle satellite stem cell; endothelial cell of vascular tree","Skeletal muscle satellite cell; Endothelial cell"
"young CD vs old CD","Upregulated","Adult","MFAP3L",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_smooth muscle cell","skeletal muscle satellite stem cell; smooth muscle cell","Skeletal muscle satellite cell; Smooth muscle cell"
"young CD vs old CD","Upregulated","Adult","MICAL1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_smooth muscle cell","skeletal muscle satellite stem cell; smooth muscle cell","Skeletal muscle satellite cell; Smooth muscle cell"
"young CD vs old CD","Upregulated","Adult","MIEF1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MLF1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MOB3C",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MRPS25",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","MSL2",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MTHFD1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","MYOD1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","MZF1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","NAA15",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_endothelial cell of vascular tree","skeletal muscle satellite stem cell; endothelial cell of vascular tree","Skeletal muscle satellite cell; Endothelial cell"
"young CD vs old CD","Upregulated","Adult","NCOA1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","NLE1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","NOC2L",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","NOG",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_slow muscle cell; TS_Muscle_endothelial cell of artery","skeletal muscle satellite stem cell; slow muscle cell; endothelial cell of artery","Skeletal muscle satellite cell; Cell of skeletal muscle; Endothelial cell"
"young CD vs old CD","Upregulated","Adult","NOP2",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","NR1D1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell; TS_Muscle_tendon cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell; tendon cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","NREP",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_tendon cell; TS_Muscle_endothelial cell of vascular tree; TS_Muscle_capillary endothelial cell","skeletal muscle satellite stem cell; tendon cell; endothelial cell of vascular tree; capillary endothelial cell","Skeletal muscle satellite cell; Cell of skeletal muscle; Endothelial cell; Capillary endothelial cell"
"young CD vs old CD","Upregulated","Adult","OBSL1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","OPLAH",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","OSBPL6",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell; TS_Muscle_slow muscle cell; TS_Muscle_smooth muscle cell","skeletal muscle satellite stem cell; fast muscle cell; slow muscle cell; smooth muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle; Smooth muscle cell"
"young CD vs old CD","Upregulated","Adult","OTUD7B",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","P2RX6",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_fast muscle cell","skeletal muscle satellite stem cell; fast muscle cell","Skeletal muscle satellite cell; Cell of skeletal muscle"
"young CD vs old CD","Upregulated","Adult","PABPC4",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell; TS_Muscle_macrophage","skeletal muscle satellite stem cell; macrophage","Skeletal muscle satellite cell; Macrophage"
"young CD vs old CD","Upregulated","Adult","PABPN1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","PARP1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","PAX7",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
"young CD vs old CD","Upregulated","Adult","PAXBP1",9.30589908521018e-06,5.03124166134219,"TS_Muscle_skeletal muscle satellite stem cell","skeletal muscle satellite stem cell","Skeletal muscle satellite cell"
