"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"old ID vs old CD","Downregulated","Adult","PSPH","Spleen","Lymphatic system","Plasma_IgG","Plasma cell","Madissoon_2020_spleen_Plasma_IgG",3.5030534605851e-05,4.45555323480336,4.83836995131892e-06,4.11708882651482e-05,0.0612546125461255,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","PTGES2","Spleen","Lymphatic system","plasma cell","Plasma cell","TS_Spleen_plasma cell",0.0010895601536518,2.96274878774184,3.78370741991721e-18,0.145621431793829,0.0007380073800738,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RAB3A","Visual cortex","Nervous system","In2","Inhibitory neuron","Lake_2017_VisualCortex_In2",0.00988343700689387,2.00509200140868,8.54303798678548e-05,0.0134628804627035,0.0959409594095941,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RABL3","Eye","Sensory system","corneal epithelial cell","Epithelial cell","TS_Eye_corneal epithelial cell",0.0478399638807208,1.32020915691282,5.7938427222536e-09,0.360698152090963,0.0228782287822878,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RC3H2","Lymph node","Lymphatic system","hematopoietic stem cell","Hematopoietic stem cell","TS_Lymph_Node_hematopoietic stem cell",0.0599646377599057,1.2221047855028,4.32371147446105e-07,0.23352127823992,0.0464944649446494,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RDH16","Liver","Digestive system","Hepatocyte","Hepatocyte","MacParland_2018_liver_Hepatocyte",0.00700323976730266,2.1547010046196,0.00025978094638196,0.00765778521731756,0.113653136531365,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RHOQ","Small intestine","Digestive system","plasma cell","Plasma cell","TS_Small_Intestine_plasma cell",0.0103275869782841,1.98600113873533,2.55146273964012e-10,0.131499817118883,0.0103321033210332,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RIC3","Lung","Respiratory system","Plasma_cells","Plasma cell","Madissoon_2020_lung_Plasma_cells",0.00435391224085124,2.36112032901522,0.0011746849112539,0.00366420905559819,0.138376383763838,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RNF103","Caecum","Digestive system","B cell (Plasmocyte)","B cell","AdultEpityphlon_B cell (Plasmocyte)",0.00092330389336936,3.03465533311124,0.0007168810884069,0.00065873421224237,0.135793357933579,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RNGTT","Spleen","Lymphatic system","Plasma_IgG","Plasma cell","Madissoon_2020_spleen_Plasma_IgG",3.5030534605851e-05,4.45555323480336,4.83836995131892e-06,4.11708882651482e-05,0.0612546125461255,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","RPN1","Spleen","Lymphatic system","Plasma_IgG","Plasma cell","Madissoon_2020_spleen_Plasma_IgG",3.5030534605851e-05,4.45555323480336,4.83836995131892e-06,4.11708882651482e-05,0.0612546125461255,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SCARB2","Spleen","Lymphatic system","Plasma_IgG","Plasma cell","Madissoon_2020_spleen_Plasma_IgG",3.5030534605851e-05,4.45555323480336,4.83836995131892e-06,4.11708882651482e-05,0.0612546125461255,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SCX","Bladder organ","Urinary system","smooth muscle cell","Smooth muscle cell","TS_Bladder_smooth muscle cell",0.0412919375680919,1.38413473796841,2.53739706421417e-08,0.275433242493841,0.0250922509225092,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SERPINA1","Liver","Digestive system","Hepatocyte","Hepatocyte","MacParland_2018_liver_Hepatocyte",0.00700323976730266,2.1547010046196,0.00025978094638196,0.00765778521731756,0.113653136531365,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SERPINA3","Fallopian tube","Reproductive system","Stratified epithelial cell","Epithelial cell","AdultFallopiantube_Stratified epithelial cell",0.00478339896333679,2.32026339492781,0.00041568726703343,0.00489933570355263,0.115129151291513,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SETD6","Trachea","Respiratory system","basal cell","Basal cell","TS_Trachea_basal cell",0.0510296920041959,1.2921770528961,1.06029994447179e-07,0.274774508281599,0.0324723247232472,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SLC4A7","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",0.00438121660226531,2.35840527527578,5.05216904721864e-14,0.23063931606136,0.0022140221402214,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SLC5A3","Caecum","Digestive system","B cell (Plasmocyte)","B cell","AdultEpityphlon_B cell (Plasmocyte)",0.00092330389336936,3.03465533311124,0.0007168810884069,0.00065873421224237,0.135793357933579,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SNCG","Skin of body","Integumentary system","endothelial cell","Endothelial cell","TS_Skin_endothelial cell",0.0174599064069298,1.75795808864092,2.52699312820156e-10,0.281938242839735,0.00885608856088561,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SOCS6","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",0.00438121660226531,2.35840527527578,5.05216904721864e-14,0.23063931606136,0.0022140221402214,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","ST8SIA5","Thymus","Lymphatic system","fast muscle cell","Cell of skeletal muscle","TS_Thymus_fast muscle cell",0.0106853427211653,1.97121154373633,1.6446356866455e-06,0.0269669318136721,0.0523985239852399,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SUCO","Spleen","Lymphatic system","plasma cell","Plasma cell","TS_Spleen_plasma cell",0.0010895601536518,2.96274878774184,3.78370741991721e-18,0.145621431793829,0.0007380073800738,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","SYT9","Visual cortex","Nervous system","In2","Inhibitory neuron","Lake_2017_VisualCortex_In2",0.00988343700689387,2.00509200140868,8.54303798678548e-05,0.0134628804627035,0.0959409594095941,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TMEM132B","Thymus","Lymphatic system","fast muscle cell","Cell of skeletal muscle","TS_Thymus_fast muscle cell",0.0106853427211653,1.97121154373633,1.6446356866455e-06,0.0269669318136721,0.0523985239852399,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TMEM182","Thymus","Lymphatic system","fast muscle cell","Cell of skeletal muscle","TS_Thymus_fast muscle cell",0.0106853427211653,1.97121154373633,1.6446356866455e-06,0.0269669318136721,0.0523985239852399,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TMEM19","Spleen","Lymphatic system","Plasma_IgG","Plasma cell","Madissoon_2020_spleen_Plasma_IgG",3.5030534605851e-05,4.45555323480336,4.83836995131892e-06,4.11708882651482e-05,0.0612546125461255,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TMEM37","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",0.00438121660226531,2.35840527527578,5.05216904721864e-14,0.23063931606136,0.0022140221402214,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TMUB2","Thymus","Lymphatic system","macrophage","Macrophage","TS_Thymus_macrophage",0.0422979200861201,1.37368098764456,2.53082596357133e-08,0.292107452241226,0.0243542435424354,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TMX2","Spleen","Lymphatic system","plasma cell","Plasma cell","TS_Spleen_plasma cell",0.0010895601536518,2.96274878774184,3.78370741991721e-18,0.145621431793829,0.0007380073800738,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TP53INP2","Small intestine","Digestive system","paneth cell of epithelium of small intestine","Paneth cell","TS_Small_Intestine_paneth cell of epithelium of small intestine",0.00977743161004985,2.00977521311368,9.53816188965385e-12,0.246942987814359,0.00516605166051661,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TRIM67","Eye","Sensory system","muller cell","Mueller cell","TS_Eye_muller cell",0.0654749485283158,1.18392483431361,1.08035045907325e-07,0.309111029094732,0.0391143911439114,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TSC22D1","Thyroid gland","Endocrine system","Thyroid follicular cell","Thyroid follicular cell","AdultThyroid_Thyroid follicular cell",0.00363195235933789,2.43985985679533,0.00013272784506475,0.00424060149131026,0.0974169741697417,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TSPAN17","Tongue","Digestive system","keratinocyte","Keratinocyte","TS_Tongue_keratinocyte",0.0424173451225972,1.37245651721239,5.76785879177485e-09,0.322409226004375,0.022140221402214,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TTC13","Small intestine","Digestive system","paneth cell of epithelium of small intestine","Paneth cell","TS_Small_Intestine_paneth cell of epithelium of small intestine",0.00977743161004985,2.00977521311368,9.53816188965385e-12,0.246942987814359,0.00516605166051661,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TTC9C","Trachea","Respiratory system","plasma cell","Plasma cell","TS_Trachea_plasma cell",0.184682934250378,0.733573233976732,0.0223152196347376,0.204125264018605,0.220664206642066,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","TTR","Liver","Digestive system","Hepatocyte","Hepatocyte","MacParland_2018_liver_Hepatocyte",0.00700323976730266,2.1547010046196,0.00025978094638196,0.00765778521731756,0.113653136531365,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","UBE2H","Fallopian tube","Reproductive system","Stratified epithelial cell","Epithelial cell","AdultFallopiantube_Stratified epithelial cell",0.00478339896333679,2.32026339492781,0.00041568726703343,0.00489933570355263,0.115129151291513,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","YKT6","Spleen","Lymphatic system","Plasma_IgG","Plasma cell","Madissoon_2020_spleen_Plasma_IgG",3.5030534605851e-05,4.45555323480336,4.83836995131892e-06,4.11708882651482e-05,0.0612546125461255,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","ZDHHC21","Blood","Lymphatic system","plasma cell","Plasma cell","TS_Blood_plasma cell",0.0144927853051586,1.83884814134626,5.09288859355163e-11,0.27238659676222,0.00738007380073801,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Adult","ZMPSTE24","Spleen","Lymphatic system","plasma cell","Plasma cell","TS_Spleen_plasma cell",0.0010895601536518,2.96274878774184,3.78370741991721e-18,0.145621431793829,0.0007380073800738,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ABCB7","Pancreas","Digestive system","Erythroblasts","Erythroblast","Fetal_HCA_Pancreas_Erythroblasts",0.0859158552751711,1.06592668223274,0.0140974977816581,0.0815595296532585,0.207380073800738,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ACOT8","Vault of skull","Skeletal system","Erythroid cell","Erythroid lineage cell","FetalCalvaria_Erythroid cell",0.654810058998308,0.183884657705569,0.401975007688883,0.533204173921934,0.552767527675277,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","AHSG","Placenta","Reproductive system","AFP_ALB positive cells","Hepatocyte","Fetal_HCA_Placenta_AFP_ALB positive cells",0.00298641741363326,2.52484949072748,0.0001779227832735,0.00337601283774215,0.0981549815498155,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ALDH3A2","Placenta","Reproductive system","AFP_ALB positive cells","Hepatocyte","Fetal_HCA_Placenta_AFP_ALB positive cells",0.00298641741363326,2.52484949072748,0.0001779227832735,0.00337601283774215,0.0981549815498155,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ANKRD40","Placenta","Reproductive system","Megakaryocytes","Megakaryocyte","Fetal_HCA_Placenta_Megakaryocytes",0.895377124502006,0.0479940053618396,0.762242196801211,0.749639533531818,0.772324723247232,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ANP32E","Pancreas","Digestive system","Erythroblasts","Erythroblast","Fetal_HCA_Pancreas_Erythroblasts",0.0859158552751711,1.06592668223274,0.0140974977816581,0.0815595296532585,0.207380073800738,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ARL2BP","Adrenal gland","Endocrine system","Fasciculata cell","Type II cell of adrenal cortex","FetalAdrenalGland_Fasciculata cell",0.16471178102842,0.78327533675828,0.038196886013934,0.150232571279526,0.257933579335793,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ARL5B","Intestine","Digestive system","Hepatocyte/Endodermal cell","Hepatocyte","FetalIntestine_Hepatocyte/Endodermal cell",0.00291447789019061,2.53543923497642,9.16848343300666e-05,0.003334841949477,0.0966789667896679,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ARMC6","Skin of body","Integumentary system","Epithelial cell","Epithelial cell","FetalSkin_Epithelial cell",0.273545977346092,0.562969667394427,0.100097642020044,0.231339221161868,0.331365313653137,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ATF5","Placenta","Reproductive system","AFP_ALB positive cells","Hepatocyte","Fetal_HCA_Placenta_AFP_ALB positive cells",0.00298641741363326,2.52484949072748,0.0001779227832735,0.00337601283774215,0.0981549815498155,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","ATG7","Pancreas","Digestive system","Endothelial cell (APC)","Endothelial cell","FetalPancreas_Endothelial cell (APC)",0.187804072201262,0.726294995055193,0.0312784350869057,0.185721876964083,0.247970479704797,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","AUTS2","Eye","Sensory system","Bipolar cells","Bipolar neuron","Fetal_HCA_Eye_Bipolar cells",0.0570403484004098,1.24381783049291,0.0110502315482468,0.0505166799013368,0.202214022140221,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","BCL6","Liver","Digestive system","Hepatoblasts","Hepatoblast","Fetal_HCA_Liver_Hepatoblasts",0.0646357763709705,1.18952703030759,0.00676981084253778,0.0671908896487218,0.177121771217712,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","C19orf33","Intestine","Digestive system","Hepatocyte/Endodermal cell","Hepatocyte","FetalIntestine_Hepatocyte/Endodermal cell",0.00291447789019061,2.53543923497642,9.16848343300666e-05,0.003334841949477,0.0966789667896679,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","C3orf70","Eye","Sensory system","Bipolar cells","Bipolar neuron","Fetal_HCA_Eye_Bipolar cells",0.0570403484004098,1.24381783049291,0.0110502315482468,0.0505166799013368,0.202214022140221,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","CAB39","Immature gonad","Reproductive system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalFemaleGonad_Fetal epithelial progenitor",0.137947689919693,0.8602855678454,0.0296949933085309,0.125653550985232,0.245018450184502,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","CANX","Intestine","Digestive system","Hepatocyte/Endodermal cell","Hepatocyte","FetalIntestine_Hepatocyte/Endodermal cell",0.00291447789019061,2.53543923497642,9.16848343300666e-05,0.003334841949477,0.0966789667896679,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","CCDC34","Stomach","Digestive system","Fetal enterocyte","Enterocyte","FetalStomach_Fetal enterocyte",0.0414094922922065,1.38290009420288,0.0118107209906491,0.0338012992656867,0.205166051660517,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","CDC5L","Kidney","Urinary system","Fetal epithelial progenitor","Epithelial fate stem cell","FetalKidney_Fetal epithelial progenitor",0.110322590012327,0.957335550903473,0.0267541237417665,0.0962163658756513,0.240590405904059,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","CELA1","Liver","Digestive system","Antigen presenting cell (RPS high)","Professional antigen presenting cell","FetalLiver_Antigen presenting cell (RPS high)",0.878106199268464,0.0564529567964578,0.709593287768039,0.735929627739524,0.745756457564576,"JOB2770_IDvCD_downregulated"
"old ID vs old CD","Downregulated","Fetal","CLN5","Spleen","Lymphatic system","AFP_ALB positive cells","Hepatocyte","Fetal_HCA_Spleen_AFP_ALB positive cells",0.0194367754175413,1.71137578336691,0.00177737416871018,0.0185268997193167,0.152767527675277,"JOB2770_IDvCD_downregulated"
