"contrast","direction","Developmental_stage","human_symbol","primary_tissue","primary_organ_system","primary_specific_cell_type","primary_general_cell_type","primary_tissue_cell_type_name","input_list_combined_p","input_list_combined_log10p","input_list_raw_p","input_list_permutated_p","input_list_rank_p","webcsea_job"
"young CD vs old CD","Downregulated","Adult","C19orf33","Tongue","Digestive system","epithelial cell","Epithelial cell","TS_Tongue_epithelial cell",1.56881353052807e-06,5.80442867366948,8.50284556931066e-293,4.11708882651482e-05,0.0022140221402214,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C19orf38","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1D","Blood","Lymphatic system","classical monocyte","Monocyte","TS_Blood_classical monocyte",1.07051533082547e-06,5.97040710880371,1.07621877611341e-293,4.11708882651482e-05,0.0014760147601476,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1GALT1C1","Eye","Sensory system","corneal epithelial cell","Epithelial cell","TS_Eye_corneal epithelial cell",4.86355828888119e-06,5.31304587481517,2.48120233887656e-204,4.11708882651482e-05,0.00738007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1QA","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1QB","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1QC","Tongue","Digestive system","epithelial cell","Epithelial cell","TS_Tongue_epithelial cell",1.56881353052807e-06,5.80442867366948,8.50284556931066e-293,4.11708882651482e-05,0.0022140221402214,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1QTNF7","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",1.10341252708146e-05,4.95726208978967,8.68677773279844e-165,4.11708882651482e-05,0.0177121771217712,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1S","Tongue","Digestive system","epithelial cell","Epithelial cell","TS_Tongue_epithelial cell",1.56881353052807e-06,5.80442867366948,8.50284556931066e-293,4.11708882651482e-05,0.0022140221402214,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C1orf226","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",5.76979313093862e-06,5.23883975767657,1.21928257303058e-201,4.11708882651482e-05,0.00885608856088561,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C2","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C20orf27","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C3AR1","Blood","Lymphatic system","classical monocyte","Monocyte","TS_Blood_classical monocyte",1.07051533082547e-06,5.97040710880371,1.07621877611341e-293,4.11708882651482e-05,0.0014760147601476,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C4B","Eye","Sensory system","monocyte","Monocyte","TS_Eye_monocyte",3.03027635727426e-05,4.51851776259795,2.28322199428573e-119,4.11708882651482e-05,0.0523985239852399,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C4BPA","Mammary gland","Endocrine system","luminal epithelial cell of mammary gland","Epithelial cell","TS_Mammary_luminal epithelial cell of mammary gland",7.99396095874094e-06,5.09723797709728,3.6947385620457e-176,4.11708882651482e-05,0.0125461254612546,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C4orf19","Eye","Sensory system","corneal epithelial cell","Epithelial cell","TS_Eye_corneal epithelial cell",4.86355828888119e-06,5.31304587481517,2.48120233887656e-204,4.11708882651482e-05,0.00738007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C4orf3","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C5","Bone marrow","Lymphatic system","granulocyte","Granulocyte","TS_Bone_Marrow_granulocyte",3.48035232977661e-06,5.45837678848664,6.13268186356858e-222,4.11708882651482e-05,0.00516605166051661,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C5AR1","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C6","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",5.76979313093862e-06,5.23883975767657,1.21928257303058e-201,4.11708882651482e-05,0.00885608856088561,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C6orf141","Eye","Sensory system","conjunctival epithelial cell","Epithelial cell","TS_Eye_conjunctival epithelial cell",6.6658524148222e-06,5.17614430605771,2.15463437337023e-178,4.11708882651482e-05,0.0103321033210332,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C6orf89","Muscle organ","Muscular system","mesenchymal stem cell","Mesenchymal stem cell","TS_Muscle_mesenchymal stem cell",1.10341252708146e-05,4.95726208978967,8.68677773279844e-165,4.11708882651482e-05,0.0177121771217712,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C7","Bone marrow","Lymphatic system","monocyte","Monocyte","TS_Bone_Marrow_monocyte",1.06041124822154e-05,4.97452567417297,7.67877831253699e-165,4.11708882651482e-05,0.0169741697416974,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C8G","Blood","Lymphatic system","nk cell","Natural killer cell","TS_Blood_nk cell",1.98294889717232e-05,4.70268847790869,4.31087354717228e-138,4.11708882651482e-05,0.033210332103321,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C8orf48","Pancreas","Digestive system","pancreatic stellate cell","Pancreatic stellate cell","TS_Pancreas_pancreatic stellate cell",2.79163434253604e-05,4.55414146764583,4.29694126030088e-124,4.11708882651482e-05,0.0479704797047971,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C9","Liver","Digestive system","endothelial cell","Endothelial cell","TS_Liver_endothelial cell",1.14628716754162e-05,4.94070656940564,6.48255337375961e-161,4.11708882651482e-05,0.018450184501845,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","C9orf85","Tongue","Digestive system","keratinocyte","Keratinocyte","TS_Tongue_keratinocyte",1.52718521800876e-05,4.81610828823428,2.86755253470427e-151,4.11708882651482e-05,0.0250922509225092,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CA1","Bone marrow","Lymphatic system","myeloid progenitor","Myeloid cell","TS_Bone_Marrow_myeloid progenitor",4.70149566094147e-05,4.3277639603701,2.0721504453666e-90,4.11708882651482e-05,0.0841328413284133,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CA14","Prostate gland","Reproductive system","epithelial cell","Epithelial cell","TS_Prostate_epithelial cell",6.21899255959235e-06,5.20627996277643,9.32382798277227e-182,4.11708882651482e-05,0.00959409594095941,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CA2","Lung","Respiratory system","macrophage","Macrophage","TS_Lung_macrophage",4.40601432283305e-06,5.35595409540194,1.07702600841947e-211,4.11708882651482e-05,0.00664206642066421,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CA9","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",5.76979313093862e-06,5.23883975767657,1.21928257303058e-201,4.11708882651482e-05,0.00885608856088561,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAB39","Blood","Lymphatic system","classical monocyte","Monocyte","TS_Blood_classical monocyte",1.07051533082547e-06,5.97040710880371,1.07621877611341e-293,4.11708882651482e-05,0.0014760147601476,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAB39L","Eye","Sensory system","corneal epithelial cell","Epithelial cell","TS_Eye_corneal epithelial cell",4.86355828888119e-06,5.31304587481517,2.48120233887656e-204,4.11708882651482e-05,0.00738007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CACNA1E","Bone marrow","Lymphatic system","cd24 neutrophil","Neutrophil","TS_Bone_Marrow_cd24 neutrophil",3.7763499226795e-05,4.42292777008167,2.21231775168934e-104,4.11708882651482e-05,0.0664206642066421,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CACNA1I","Small intestine","Digestive system","cd4-positive, alpha-beta t cell","T cell","TS_Small_Intestine_cd4-positive, alpha-beta t cell",9.74006236253988e-06,5.01143826246222,3.64762147745561e-167,4.11708882651482e-05,0.0154981549815498,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CACNB4","Eye","Sensory system","conjunctival epithelial cell","Epithelial cell","TS_Eye_conjunctival epithelial cell",6.6658524148222e-06,5.17614430605771,2.15463437337023e-178,4.11708882651482e-05,0.0103321033210332,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Fetal","CACNG1","Muscle organ","Muscular system","Skeletal muscle cells","Cell of skeletal muscle","Fetal_HCA_Muscle_Skeletal muscle cells",0.00022874534610961,3.64064773301878,9.59956156598554e-18,4.11708882651482e-05,0.468634686346863,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAGE1","Thymus","Lymphatic system","innate lymphoid cell","Innate lymphoid cell","TS_Thymus_innate lymphoid cell",1.85955679905536e-05,4.73059055183602,4.00339781298743e-141,4.11708882651482e-05,0.0309963099630996,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CALD1","Kidney","Urinary system","kidney epithelial cell","Epithelial cell","TS_Kidney_kidney epithelial cell",7.11054010504863e-06,5.1480974097156,4.43712040902305e-178,4.11708882651482e-05,0.011070110701107,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CALML4","Bone marrow","Lymphatic system","macrophage","Macrophage","TS_Bone_Marrow_macrophage",5.31805872860946e-06,5.27424687095891,5.44291690820957e-203,4.11708882651482e-05,0.00811808118081181,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CALU","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAMK2D","Prostate gland","Reproductive system","epithelial cell","Epithelial cell","TS_Prostate_epithelial cell",6.21899255959235e-06,5.20627996277643,9.32382798277227e-182,4.11708882651482e-05,0.00959409594095941,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CANX","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAP1","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAPG","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAPNS1","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAPZA1","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CARD11","Small intestine","Digestive system","b cell","B cell","TS_Small_Intestine_b cell",8.87021595341597e-06,5.05206580674829,3.40598415122905e-170,4.11708882651482e-05,0.0140221402214022,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CASD1","Large intestine","Digestive system","immature enterocyte","Enterocyte","TS_Large_Intestine_immature enterocyte",8.43293290242464e-06,5.07402135517185,2.34911689259899e-174,4.11708882651482e-05,0.0132841328413284,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CASP1","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CASP4","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CASP8AP2","Bone marrow","Lymphatic system","granulocyte","Granulocyte","TS_Bone_Marrow_granulocyte",3.48035232977661e-06,5.45837678848664,6.13268186356858e-222,4.11708882651482e-05,0.00516605166051661,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CASR","Eye","Sensory system","corneal epithelial cell","Epithelial cell","TS_Eye_corneal epithelial cell",4.86355828888119e-06,5.31304587481517,2.48120233887656e-204,4.11708882651482e-05,0.00738007380073801,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAST","Blood","Lymphatic system","monocyte","Monocyte","TS_Blood_monocyte",5.5631854001259e-07,6.25467646641008,0,4.11708882651482e-05,0.0007380073800738,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAV1","Tongue","Digestive system","epithelial cell","Epithelial cell","TS_Tongue_epithelial cell",1.56881353052807e-06,5.80442867366948,8.50284556931066e-293,4.11708882651482e-05,0.0022140221402214,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CAV2","Tongue","Digestive system","epithelial cell","Epithelial cell","TS_Tongue_epithelial cell",1.56881353052807e-06,5.80442867366948,8.50284556931066e-293,4.11708882651482e-05,0.0022140221402214,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CBR4","Small intestine","Digestive system","immature enterocyte","Enterocyte","TS_Small_Intestine_immature enterocyte",5.76979313093862e-06,5.23883975767657,1.21928257303058e-201,4.11708882651482e-05,0.00885608856088561,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CBS","Heart","Cardiovascular system","hepatocyte","Hepatocyte","TS_Heart_hepatocyte",2.10573285595039e-05,4.67659672647708,5.12658602973845e-136,4.11708882651482e-05,0.0354243542435424,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CBX5","Bone marrow","Lymphatic system","granulocyte","Granulocyte","TS_Bone_Marrow_granulocyte",3.48035232977661e-06,5.45837678848664,6.13268186356858e-222,4.11708882651482e-05,0.00516605166051661,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CCAR1","Blood","Lymphatic system","classical monocyte","Monocyte","TS_Blood_classical monocyte",1.07051533082547e-06,5.97040710880371,1.07621877611341e-293,4.11708882651482e-05,0.0014760147601476,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CCDC107","Liver","Digestive system","macrophage","Macrophage","TS_Liver_macrophage",2.05678716302948e-06,5.68681064690723,4.26896331288875e-239,4.11708882651482e-05,0.0029520295202952,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CCDC12","Bone marrow","Lymphatic system","granulocyte","Granulocyte","TS_Bone_Marrow_granulocyte",3.48035232977661e-06,5.45837678848664,6.13268186356858e-222,4.11708882651482e-05,0.00516605166051661,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CCDC122","Spleen","Lymphatic system","memory b cell","B cell","TS_Spleen_memory b cell",1.7769363185316e-05,4.75032813606971,8.12922361617104e-142,4.11708882651482e-05,0.029520295202952,"JOB1565_YoungvOld_downregulated"
"young CD vs old CD","Downregulated","Adult","CCDC136","Small intestine","Digestive system","cd4-positive, alpha-beta t cell","T cell","TS_Small_Intestine_cd4-positive, alpha-beta t cell",9.74006236253988e-06,5.01143826246222,3.64762147745561e-167,4.11708882651482e-05,0.0154981549815498,"JOB1565_YoungvOld_downregulated"
