plate,assay_group,well_id,raw_sample_id,sample,sample_suffix,sampling_tissue,sampling_time,sampling_month,diet,cohort,animal,age,group,cytokine,concentration_pg_ml,mfi
Plate 1,Unknown Group 1,31,3M17_pv_sac,3M17,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,17,N/A,N/A,IL-17A,37.405075956310135,3685.70581
Plate 1,Unknown Group 1,31,3M17_pv_sac,3M17,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,17,N/A,N/A,IL-17F,N/A,1462.40283
Plate 1,Unknown Group 1,31,3M17_pv_sac,3M17,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,17,N/A,N/A,IL-1a,53.56497332506194,6859.07471
Plate 1,Unknown Group 1,31,3M17_pv_sac,3M17,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,17,N/A,N/A,IL-6,232.4981806929833,9385.09277
Plate 1,Unknown Group 1,31,3M17_pv_sac,3M17,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,17,N/A,N/A,IL-7,3.560052622145747,5472.65283
Plate 1,Unknown Group 1,31,3M17_pv_sac,3M17,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,17,N/A,N/A,TNF-alpha,69.54764838366492,6117.13721
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,GDF-15,128.84810705033,26711.12891
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IFN-gamma,N/A,1341.17676
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IL-10,N/A,2589.01123
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IL-17A,N/A,2454.91919
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IL-17F,N/A,2021.75781
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IL-1a,769.6605921022835,78403.39062
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IL-6,N/A,2374.34229
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,IL-7,0.2621958216784385,2501.55811
Plate 1,Unknown Group 1,130,3M18_6mon,3M18,6mon,systemic blood,intermediary month sample,6,N/A,3,18,N/A,N/A,TNF-alpha,4.929789167890528,1313.21472
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,GDF-15,101.447755935761,21706.05469
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IFN-gamma,65.8297606988419,3497.2981
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IL-10,N/A,2599.28955
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IL-17A,51.82595787184001,3912.8689
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IL-17F,N/A,1258.82739
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IL-1a,974.554841688062,99035.59375
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IL-6,32.12913703483274,3632.39087
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,IL-7,1.3947504649525448,3555.40942
Plate 1,Unknown Group 1,170,3M18_10mon,3M18,10mon,systemic blood,intermediary month sample,10,N/A,3,18,N/A,N/A,TNF-alpha,N/A,740.48633
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,GDF-15,346.475045046052,65347.29297
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IFN-gamma,147.71247317696154,6188.20752
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IL-10,N/A,3550.3916
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IL-17A,30.421236142566883,3579.58325
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IL-17F,N/A,1243.30969
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IL-1a,755.1113073683832,76935.95312
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IL-6,85.04304271776033,5120.65381
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,IL-7,1.95658494212906,4060.75586
Plate 1,Unknown Group 1,72,3M18_20mon,3M18,20mon,systemic blood,intermediary month sample,20,N/A,3,18,N/A,N/A,TNF-alpha,1.9321339758468477,1138.28052
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,GDF-15,207.913028465133,40934.42578
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IFN-gamma,7.436283489008922,1636.36499
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IL-10,N/A,3258.22705
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IL-17A,N/A,2996.12598
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IL-17F,N/A,1411.59656
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IL-1a,26.648737145416565,4334.7583
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IL-6,51.22207732702836,4164.69873
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,IL-7,1.204574918038762,3382.50513
Plate 1,Unknown Group 1,32,3M18_pv_sac,3M18,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,18,N/A,N/A,TNF-alpha,15.839475239104294,2029.35583
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,GDF-15,88.5733849077117,19336.10938
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IFN-gamma,6029.888795746501,209131.4375
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IL-10,343.3826186711147,8738.40625
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IL-17A,210.22110165375815,6769.19873
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IL-17F,N/A,2235.86182
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IL-1a,749.0016690762567,76319.67188
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IL-6,163.50308414281105,7375.55713
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,IL-7,4.370946346211227,6174.84863
Plate 1,Unknown Group 1,131,3M19_6mon,3M19,6mon,systemic blood,intermediary month sample,6,N/A,3,19,N/A,N/A,TNF-alpha,72.25546903962415,6335.95166
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,GDF-15,151.790827295218,30868.04688
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IFN-gamma,36.99265604786957,2567.11035
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IL-10,N/A,2423.20459
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IL-17A,N/A,1973.46753
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IL-17F,N/A,1398.67334
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IL-1a,417.8883485375604,42923.52734
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IL-6,N/A,2040.80664
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,IL-7,N/A,1956.69885
Plate 1,Unknown Group 1,171,3M19_10mon,3M19,10mon,systemic blood,intermediary month sample,10,N/A,3,19,N/A,N/A,TNF-alpha,11.991814542769408,1767.54773
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,GDF-15,497.666869899423,91499.24219
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IFN-gamma,N/A,1061.44214
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IL-10,N/A,2768.09814
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IL-17A,N/A,3072.00659
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IL-17F,N/A,1596.86646
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IL-1a,1369.1152746249634,138484.3125
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IL-6,N/A,2895.29956
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,IL-7,N/A,2329.94043
Plate 1,Unknown Group 1,73,3M19_20mon,3M19,20mon,systemic blood,intermediary month sample,20,N/A,3,19,N/A,N/A,TNF-alpha,25.519022038507067,2716.0625
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,GDF-15,129.085548180683,26754.29688
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IFN-gamma,N/A,1057.90393
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IL-10,N/A,2798.48315
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IL-17A,N/A,2754.48877
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IL-17F,N/A,1942.89661
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IL-1a,449.71699063538006,46127.65234
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IL-6,N/A,1927.922
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,IL-7,N/A,2231.2229
Plate 1,Unknown Group 1,114,3M2_6mon,3M2,6mon,systemic blood,intermediary month sample,6,N/A,3,2,N/A,N/A,TNF-alpha,5.950584705599009,1376.01501
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,GDF-15,106.767861770194,22681.74609
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IFN-gamma,7.106385984594847,1626.25806
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IL-10,348.80928071924967,8836.07324
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IL-17A,N/A,2384.64941
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IL-17F,N/A,1098.61047
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IL-1a,312.6687686491987,32359.85938
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IL-6,21.73973240960108,3346.2373
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,IL-7,N/A,2214.61865
Plate 1,Unknown Group 1,154,3M2_10mon,3M2,10mon,systemic blood,intermediary month sample,10,N/A,3,2,N/A,N/A,TNF-alpha,13.264688625830386,1853.28516
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,GDF-15,136.428777992793,28087.75977
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IFN-gamma,141.44986306215228,5980.67285
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IL-10,N/A,3025.48901
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IL-17A,10.980206122583056,3304.03711
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IL-17F,N/A,1995.92578
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IL-1a,321.2554939265952,33219.78125
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IL-6,N/A,2806.48169
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,IL-7,1.2576617553043477,3430.8811
Plate 1,Unknown Group 1,132,3M20_6mon,3M20,6mon,systemic blood,intermediary month sample,6,N/A,3,20,N/A,N/A,TNF-alpha,38.1319974086212,3653.03369
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,GDF-15,85.3992024129117,18749.72852
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IFN-gamma,N/A,1461.09485
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IL-10,N/A,2311.59937
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IL-17A,N/A,2428.51538
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IL-17F,N/A,1929.52307
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IL-1a,239.0929519191359,25014.27344
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IL-6,N/A,1167.98657
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,IL-7,N/A,2317.18896
Plate 1,Unknown Group 1,172,3M20_10mon,3M20,10mon,systemic blood,intermediary month sample,10,N/A,3,20,N/A,N/A,TNF-alpha,N/A,963.46063
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,GDF-15,273.683018978569,52587.91406
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IFN-gamma,17.074764058543966,1935.58435
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IL-10,N/A,2728.46387
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IL-17A,N/A,2799.83423
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IL-17F,N/A,1729.48596
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IL-1a,253.38297915897,26437.28516
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IL-6,314.89276136611227,11806.77441
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,IL-7,0.651179474713981,2871.76196
Plate 1,Unknown Group 1,133,3M21_6mon,3M21,6mon,systemic blood,intermediary month sample,6,N/A,3,21,N/A,N/A,TNF-alpha,8.109905879360438,1512.54431
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,GDF-15,366.521407561557,68839.71875
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IFN-gamma,4.813997076551066,1556.41016
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IL-10,N/A,2355.78687
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IL-17A,N/A,2394.04175
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IL-17F,N/A,2602.81323
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IL-1a,458.82133473538,47044.6875
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IL-6,N/A,2198.51465
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,IL-7,N/A,2053.25073
Plate 1,Unknown Group 1,173,3M21_10mon,3M21,10mon,systemic blood,intermediary month sample,10,N/A,3,21,N/A,N/A,TNF-alpha,19.531576290581377,2287.13965
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,GDF-15,512.236535812639,93998.75781
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IFN-gamma,77.2950273243473,3870.4541
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IL-10,N/A,2870.52539
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IL-17A,N/A,2981.29419
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IL-17F,N/A,2395.67139
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IL-1a,830.1800359015315,84504.63281
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IL-6,N/A,2569.51904
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,IL-7,0.7662684912005019,2979.13574
Plate 1,Unknown Group 1,74,3M21_20mon,3M21,20mon,systemic blood,intermediary month sample,20,N/A,3,21,N/A,N/A,TNF-alpha,8.618666167327252,1545.33105
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,GDF-15,758.242284368335,135772.5625
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IFN-gamma,94.61312112176383,4436.771
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IL-10,N/A,2995.7041
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IL-17A,135.5573200704088,5362.7417
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IL-17F,N/A,1560.04114
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IL-1a,23.63383911131262,4056.72461
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IL-6,63.8273202145236,4519.38477
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,IL-7,2.2180905083908153,4293.70117
Plate 1,Unknown Group 1,49,3M21_pv_sac,3M21,pv_sac,portal blood,sacrificed sample,N/A,N/A,3,21,N/A,N/A,TNF-alpha,17.5973969730557,2151.37524
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,GDF-15,246.350475938429,47761.19531
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IFN-gamma,N/A,1243.86719
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IL-10,N/A,2451.37378
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IL-17A,N/A,2686.42773
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IL-17F,N/A,2026.93994
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IL-1a,190.0034963754161,20143.44141
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IL-6,N/A,2424.00488
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,IL-7,N/A,2258.62012
Plate 1,Unknown Group 1,134,3M22_6mon,3M22,6mon,systemic blood,intermediary month sample,6,N/A,3,22,N/A,N/A,TNF-alpha,6.429925977388688,1405.92114
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,GDF-15,379.391556849938,71077.51562
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IFN-gamma,N/A,1384.27063
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IL-10,476.6795020501192,11173.26172
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IL-17A,617.4752406962597,15344.80762
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IL-17F,210.8264267885084,20976.50586
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IL-1a,704.9078205284294,71870.95312
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IL-6,161.04946463334744,7304.47998
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,IL-7,42.29452864073068,36418.72266
Plate 1,Unknown Group 1,174,3M22_10mon,3M22,10mon,systemic blood,intermediary month sample,10,N/A,3,22,N/A,N/A,TNF-alpha,9.606669915382335,1609.58948
Plate 1,Unknown Group 1,75,3M22_20mon,3M22,20mon,systemic blood,intermediary month sample,20,N/A,3,22,N/A,N/A,GDF-15,576.954021846198,105063.75781
Plate 1,Unknown Group 1,75,3M22_20mon,3M22,20mon,systemic blood,intermediary month sample,20,N/A,3,22,N/A,N/A,IFN-gamma,503.3165635647184,18188.87305
