tissue,name,sample.clean,diet,med.adj.ic,n_obs
Liver,Cyclo(L-His-L-Pro),2M31,ID,292421.448705331,1
Liver,Cyclo(L-His-L-Pro),2M33,ID,265192.101257578,1
Liver,Cyclocalopin F,1M1,CD,3276440.38834616,1
Liver,Cyclocalopin F,1M10,CD,1691789.15019138,1
Liver,Cyclocalopin F,1M11,CD,384417.045433255,1
Liver,Cyclocalopin F,1M2,CD,769505.359159415,1
Liver,Cyclocalopin F,1M4,CD,2006258.32675382,1
Liver,Cyclocalopin F,1M5,ID,721141.726869762,1
Liver,Cyclocalopin F,1M6,ID,466576.142738783,1
Liver,Cyclocalopin F,1M7,ID,1787747.41805611,1
Liver,Cyclocalopin F,1M9,ID,673874.379738957,1
Liver,Cyclocalopin F,2M16,CD,898778.780055493,1
Liver,Cyclocalopin F,2M17,CD,2433832.52898995,1
Liver,Cyclocalopin F,2M20,CD,1052557.4286014,1
Liver,Cyclocalopin F,2M22,ID,1186890.31254403,1
Liver,Cyclocalopin F,2M23,ID,596563.564115394,1
Liver,Cyclocalopin F,2M26,ID,547504.534346465,1
Liver,Cyclocalopin F,2M31,ID,1698949.31901059,1
Liver,Cyclocalopin F,2M33,ID,671682.48981276,1
Liver,Cyclodopa glucoside,1M1,CD,105197.011231579,1
Liver,Cyclodopa glucoside,1M10,CD,132747.869739659,1
Liver,Cyclodopa glucoside,1M11,CD,172857.756672875,1
Liver,Cyclodopa glucoside,1M2,CD,119604.497937577,1
Liver,Cyclodopa glucoside,1M4,CD,96494.8514379049,1
Liver,Cyclodopa glucoside,1M5,ID,168946.874368536,1
Liver,Cyclodopa glucoside,1M6,ID,103085.332076016,1
Liver,Cyclodopa glucoside,1M7,ID,102763.998976228,1
Liver,Cyclodopa glucoside,1M9,ID,186348.257257418,1
Liver,Cyclodopa glucoside,2M16,CD,154940.937366703,1
Liver,Cyclodopa glucoside,2M17,CD,90589.1180473702,1
Liver,Cyclodopa glucoside,2M20,CD,180276.298830112,1
Liver,Cyclodopa glucoside,2M22,ID,237006.561021693,1
Liver,Cyclodopa glucoside,2M23,ID,194847.58767852,1
Liver,Cyclodopa glucoside,2M26,ID,335294.233186978,1
Liver,Cyclodopa glucoside,2M31,ID,374921.713628323,1
Liver,Cyclodopa glucoside,2M33,ID,32067.0396593449,1
Liver,Cyprodenate,1M1,CD,18727305.7380093,1
Liver,Cyprodenate,1M10,CD,1574589.67656948,1
Liver,Cyprodenate,1M11,CD,7070760.59816189,1
Liver,Cyprodenate,1M2,CD,3642642.70501299,1
Liver,Cyprodenate,1M4,CD,4484255.75662689,1
Liver,Cyprodenate,1M5,ID,9670421.8146355,1
Liver,Cyprodenate,1M6,ID,7245127.484719,1
Liver,Cyprodenate,1M7,ID,2683356.07708377,1
Liver,Cyprodenate,1M9,ID,5693001.89978066,1
Liver,Cyprodenate,2M16,CD,2387078.42119402,1
Liver,Cyprodenate,2M17,CD,3456714.9968208,1
Liver,Cyprodenate,2M20,CD,2755809.71410396,1
Liver,Cyprodenate,2M22,ID,3815280.5397658,1
Liver,Cyprodenate,2M23,ID,6298709.43329905,1
Liver,Cyprodenate,2M26,ID,11023490.3398868,1
Liver,Cyprodenate,2M31,ID,3915505.90764005,1
Liver,Cyprodenate,2M33,ID,4239568.68576491,1
Liver,Cysteic acid,1M1,CD,1260846.47425915,1
Liver,Cysteic acid,1M10,CD,1064389.21192365,1
Liver,Cysteic acid,1M11,CD,3019166.36494312,1
Liver,Cysteic acid,1M2,CD,2079509.69283953,1
Liver,Cysteic acid,1M4,CD,1208858.59647035,1
Liver,Cysteic acid,1M5,ID,1082457.87405249,1
Liver,Cysteic acid,1M6,ID,929732.691692164,1
Liver,Cysteic acid,1M7,ID,1101925.59904696,1
Liver,Cysteic acid,1M9,ID,1467113.15351277,1
Liver,Cysteic acid,2M16,CD,1502966.32292093,1
Liver,Cysteic acid,2M17,CD,1612356.48887145,1
Liver,Cysteic acid,2M20,CD,1401690.13770269,1
Liver,Cysteic acid,2M22,ID,486898.566501083,1
Liver,Cysteic acid,2M23,ID,1230030.61585993,1
Liver,Cysteic acid,2M26,ID,1542998.12782052,1
Liver,Cysteic acid,2M31,ID,1333770.70061324,1
Liver,Cysteic acid,2M33,ID,247961.417081525,1
Liver,Cytidine,1M1,CD,342957.451446314,1
Liver,Cytidine,1M10,CD,331781.051611956,1
Liver,Cytidine,1M11,CD,406013.598289519,1
Liver,Cytidine,1M2,CD,477951.361134276,1
Liver,Cytidine,1M4,CD,300552.586522831,1
Liver,Cytidine,1M5,ID,1066464.85943132,1
Liver,Cytidine,1M6,ID,613781.820291897,1
Liver,Cytidine,1M7,ID,517414.09007246,1
Liver,Cytidine,1M9,ID,405347.36303531,1
Liver,Cytidine,2M16,CD,785775.820489555,1
Liver,Cytidine,2M17,CD,712308.375798682,1
Liver,Cytidine,2M20,CD,595245.816848363,1
Liver,Cytidine,2M22,ID,729513.180500014,1
Liver,Cytidine,2M23,ID,937262.733322161,1
Liver,Cytidine,2M26,ID,1070783.85439268,1
Liver,Cytidine,2M31,ID,455257.673756988,1
Liver,Cytidine,2M33,ID,1342491.95551687,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M1,CD,17987.948119958,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M10,CD,7566.78817223,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M11,CD,10067.8676301118,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M2,CD,14297.1239140783,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M4,CD,8165.14945302319,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M5,ID,133309.037558112,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M6,ID,7731.97225723112,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M7,ID,9681.68577919528,1
Liver,"Cytidine 2',3'-cyclic phosphate",1M9,ID,120760.249569836,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M16,CD,461769.55215652,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M17,CD,236340.875100908,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M20,CD,9020.2053920748,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M22,ID,23263.2193177506,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M23,ID,9497.01380948616,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M26,ID,390393.192634253,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M31,ID,8186.5744909691,1
Liver,"Cytidine 2',3'-cyclic phosphate",2M33,ID,301605.465552129,1
Liver,Cytidine monophosphate,1M1,CD,4020048.75218995,1
Liver,Cytidine monophosphate,1M10,CD,2939034.82910669,1
Liver,Cytidine monophosphate,1M11,CD,4475897.16615589,1
Liver,Cytidine monophosphate,1M2,CD,4799016.25335022,1
Liver,Cytidine monophosphate,1M4,CD,4157829.7308657,1
Liver,Cytidine monophosphate,1M5,ID,4748807.92389218,1
Liver,Cytidine monophosphate,1M6,ID,4152931.08173884,1
Liver,Cytidine monophosphate,1M7,ID,3515376.09139938,1
Liver,Cytidine monophosphate,1M9,ID,5536887.57886365,1
Liver,Cytidine monophosphate,2M16,CD,4760531.08324896,1
Liver,Cytidine monophosphate,2M17,CD,5925284.65783594,1
Liver,Cytidine monophosphate,2M20,CD,4725371.45546528,1
Liver,Cytidine monophosphate,2M22,ID,4743632.25964147,1
Liver,Cytidine monophosphate,2M23,ID,5274135.42786918,1
Liver,Cytidine monophosphate,2M26,ID,5066786.77467502,1
Liver,Cytidine monophosphate,2M31,ID,4835221.5688059,1
Liver,Cytidine monophosphate,2M33,ID,5762017.06591303,1
Liver,D-(+)-Galactosamine,1M1,CD,4773407.78512385,1
Liver,D-(+)-Galactosamine,1M10,CD,9645521.7271397,1
Liver,D-(+)-Galactosamine,1M11,CD,4904616.70746443,1
Liver,D-(+)-Galactosamine,1M2,CD,4211059.96543044,1
Liver,D-(+)-Galactosamine,1M4,CD,7345779.00301845,1
Liver,D-(+)-Galactosamine,1M5,ID,2855901.31388424,1
Liver,D-(+)-Galactosamine,1M6,ID,7790524.27845625,1
Liver,D-(+)-Galactosamine,1M7,ID,6853736.18332743,1
Liver,D-(+)-Galactosamine,1M9,ID,3950564.52856612,1
Liver,D-(+)-Galactosamine,2M16,CD,8184016.6431662,1
Liver,D-(+)-Galactosamine,2M17,CD,7606035.34622675,1
Liver,D-(+)-Galactosamine,2M20,CD,7235742.60881321,1
Liver,D-(+)-Galactosamine,2M22,ID,6833343.44412399,1
Liver,D-(+)-Galactosamine,2M23,ID,2671210.76063709,1
Liver,D-(+)-Galactosamine,2M26,ID,4628069.12487476,1
Liver,D-(+)-Galactosamine,2M31,ID,1521405.98960034,1
Liver,D-(+)-Galactosamine,2M33,ID,4360886.92475312,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M1,CD,5291633.09796017,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M10,CD,2196143.81613985,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M11,CD,11214746.5694448,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M2,CD,2498100.32689592,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M4,CD,4284043.08119945,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M5,ID,3923318.09141262,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M6,ID,10463712.8210527,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M7,ID,2338738.60933865,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,1M9,ID,2465436.50122199,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M16,CD,10450279.8553677,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M17,CD,2171408.88374412,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M20,CD,2156129.14759698,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M22,ID,10929558.2451821,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M23,ID,10670438.6440598,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M26,ID,17494462.7245368,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M31,ID,1516396.81120009,1
Liver,D-1-Amino-2-pyrrolidinecarboxylic acid,2M33,ID,2327198.12011705,1
Liver,D-Alanine,1M1,CD,203473.57504987,1
Liver,D-Alanine,1M10,CD,757347.5554086,1
Liver,D-Alanine,1M11,CD,696084.158107294,1
Liver,D-Alanine,1M2,CD,547666.14179674,1
Liver,D-Alanine,1M4,CD,660500.68796647,1
Liver,D-Alanine,1M5,ID,756117.52584235,1
Liver,D-Alanine,1M6,ID,436734.505122103,1
Liver,D-Alanine,1M7,ID,468825.134031134,1
Liver,D-Alanine,1M9,ID,743880.758622447,1
Liver,D-Alanine,2M16,CD,1386217.49091747,1
Liver,D-Alanine,2M17,CD,696513.971295421,1
Liver,D-Alanine,2M20,CD,617567.22817682,1
Liver,D-Alanine,2M22,ID,532157.00829838,1
Liver,D-Alanine,2M23,ID,462000.432781466,1
Liver,D-Alanine,2M26,ID,574248.411101933,1
Liver,D-Alanine,2M31,ID,634223.879434495,1
Liver,D-Alanine,2M33,ID,1171040.01342116,1
Liver,D-Alanyl-D-alanine,1M1,CD,1103423.61814933,1
Liver,D-Alanyl-D-alanine,1M10,CD,6623897.22022708,1
Liver,D-Alanyl-D-alanine,1M11,CD,6005831.10085164,1
Liver,D-Alanyl-D-alanine,1M2,CD,5875474.97020262,1
Liver,D-Alanyl-D-alanine,1M4,CD,6347439.74548864,1
Liver,D-Alanyl-D-alanine,1M5,ID,1072382.42834269,1
Liver,D-Alanyl-D-alanine,1M6,ID,4597796.9558267,1
Liver,D-Alanyl-D-alanine,1M7,ID,4106866.27600767,1
Liver,D-Alanyl-D-alanine,1M9,ID,8025556.45420896,1
Liver,D-Alanyl-D-alanine,2M16,CD,3762363.18758111,1
Liver,D-Alanyl-D-alanine,2M17,CD,4058505.99869686,1
Liver,D-Alanyl-D-alanine,2M20,CD,4411624.96397321,1
Liver,D-Alanyl-D-alanine,2M22,ID,4973842.86653885,1
Liver,D-Alanyl-D-alanine,2M23,ID,3227120.50701092,1
Liver,D-Alanyl-D-alanine,2M26,ID,3090156.69131928,1
Liver,D-Alanyl-D-alanine,2M31,ID,5475831.3806384,1
Liver,D-Alanyl-D-alanine,2M33,ID,774465.702506666,1
Liver,D-Glucono-δ-lactone,1M1,CD,833387.125605938,1
Liver,D-Glucono-δ-lactone,1M10,CD,1028921.67471932,1
Liver,D-Glucono-δ-lactone,1M11,CD,736050.558543697,1
Liver,D-Glucono-δ-lactone,1M2,CD,623218.194527814,1
Liver,D-Glucono-δ-lactone,1M4,CD,704328.117041583,1
Liver,D-Glucono-δ-lactone,1M5,ID,799121.074679547,1
Liver,D-Glucono-δ-lactone,1M6,ID,623918.104300821,1
Liver,D-Glucono-δ-lactone,1M7,ID,566180.871263528,1
Liver,D-Glucono-δ-lactone,1M9,ID,800385.859617136,1
Liver,D-Glucono-δ-lactone,2M16,CD,1160989.94141896,1
Liver,D-Glucono-δ-lactone,2M17,CD,891596.889167573,1
Liver,D-Glucono-δ-lactone,2M20,CD,1239098.37297844,1
Liver,D-Glucono-δ-lactone,2M22,ID,870208.168912255,1
Liver,D-Glucono-δ-lactone,2M23,ID,815423.571898613,1
Liver,D-Glucono-δ-lactone,2M26,ID,876589.856507601,1
Liver,D-Glucono-δ-lactone,2M31,ID,1001937.21091025,1
Liver,D-Glucono-δ-lactone,2M33,ID,455486.354534697,1
Liver,D-Glucuronic acid,1M1,CD,6317060.72526677,1
Liver,D-Glucuronic acid,1M10,CD,2413461.99624288,1
Liver,D-Glucuronic acid,1M11,CD,4111508.95742609,1
Liver,D-Glucuronic acid,1M2,CD,4036786.55709856,1
Liver,D-Glucuronic acid,1M4,CD,5078130.92340722,1
Liver,D-Glucuronic acid,1M5,ID,5634884.51928146,1
Liver,D-Glucuronic acid,1M6,ID,5513925.24688085,1
Liver,D-Glucuronic acid,1M7,ID,4452152.8985903,1
Liver,D-Glucuronic acid,1M9,ID,5285347.46635816,1
Liver,D-Glucuronic acid,2M16,CD,5555010.60313141,1
Liver,D-Glucuronic acid,2M17,CD,5160753.49922228,1
Liver,D-Glucuronic acid,2M20,CD,3103309.19584214,1
Liver,D-Glucuronic acid,2M22,ID,3373881.99114123,1
Liver,D-Glucuronic acid,2M23,ID,3947373.8913261,1
Liver,D-Glucuronic acid,2M26,ID,4801081.21167261,1
Liver,D-Glucuronic acid,2M31,ID,3459979.4771826,1
Liver,D-Glucuronic acid,2M33,ID,2614003.15846962,1
Liver,D-Glucuronic acid 1-phosphate,1M1,CD,2728550.05713959,1
Liver,D-Glucuronic acid 1-phosphate,1M10,CD,965014.467897027,1
Liver,D-Glucuronic acid 1-phosphate,1M11,CD,2245992.4721092,1
Liver,D-Glucuronic acid 1-phosphate,1M2,CD,2070565.0061204,1
Liver,D-Glucuronic acid 1-phosphate,1M4,CD,2491173.09422717,1
Liver,D-Glucuronic acid 1-phosphate,1M5,ID,1553597.04032629,1
Liver,D-Glucuronic acid 1-phosphate,1M6,ID,3746622.18431532,1
Liver,D-Glucuronic acid 1-phosphate,1M7,ID,2447249.95407082,1
Liver,D-Glucuronic acid 1-phosphate,1M9,ID,2143695.05734917,1
Liver,D-Glucuronic acid 1-phosphate,2M16,CD,1348818.92818621,1
Liver,D-Glucuronic acid 1-phosphate,2M17,CD,1455197.49121391,1
Liver,D-Glucuronic acid 1-phosphate,2M20,CD,2321506.3156296,1
Liver,D-Glucuronic acid 1-phosphate,2M22,ID,2726424.97917914,1
Liver,D-Glucuronic acid 1-phosphate,2M23,ID,3208584.9686565,1
Liver,D-Glucuronic acid 1-phosphate,2M26,ID,2640901.31147469,1
Liver,D-Glucuronic acid 1-phosphate,2M31,ID,1149638.89770002,1
Liver,D-Glucuronic acid 1-phosphate,2M33,ID,2814882.41174204,1
Liver,D-Glycero-D-galacto-heptitol,1M1,CD,1890188.71146252,1
Liver,D-Glycero-D-galacto-heptitol,1M10,CD,3793588.69909911,1
Liver,D-Glycero-D-galacto-heptitol,1M11,CD,1361330.2453391,1
Liver,D-Glycero-D-galacto-heptitol,1M2,CD,1317592.27251432,1
Liver,D-Glycero-D-galacto-heptitol,1M4,CD,1248773.0838266,1
Liver,D-Glycero-D-galacto-heptitol,1M5,ID,696817.027134745,1
Liver,D-Glycero-D-galacto-heptitol,1M6,ID,1654192.48296006,1
Liver,D-Glycero-D-galacto-heptitol,1M7,ID,1953252.59462652,1
Liver,D-Glycero-D-galacto-heptitol,1M9,ID,1872346.09316022,1
Liver,D-Glycero-D-galacto-heptitol,2M16,CD,335370.542561969,1
Liver,D-Glycero-D-galacto-heptitol,2M17,CD,386713.199730773,1
Liver,D-Glycero-D-galacto-heptitol,2M20,CD,441611.839116703,1
Liver,D-Glycero-D-galacto-heptitol,2M22,ID,426685.780725247,1
Liver,D-Glycero-D-galacto-heptitol,2M23,ID,633957.077132665,1
Liver,D-Glycero-D-galacto-heptitol,2M26,ID,559181.193304487,1
Liver,D-Glycero-D-galacto-heptitol,2M31,ID,506091.254271192,1
Liver,D-Glycero-D-galacto-heptitol,2M33,ID,248844.546783605,1
Liver,D-Malic acid,1M1,CD,278233836.398332,1
Liver,D-Malic acid,1M10,CD,263310712.816726,1
Liver,D-Malic acid,1M11,CD,311244436.290507,1
Liver,D-Malic acid,1M2,CD,389325308.297113,1
Liver,D-Malic acid,1M4,CD,323230464.103772,1
Liver,D-Malic acid,1M5,ID,253998961.661704,1
Liver,D-Malic acid,1M6,ID,338757584.369214,1
Liver,D-Malic acid,1M7,ID,307957255.642198,1
Liver,D-Malic acid,1M9,ID,296598085.104938,1
Liver,D-Malic acid,2M16,CD,178510422.251687,1
Liver,D-Malic acid,2M17,CD,183794577.418361,1
Liver,D-Malic acid,2M20,CD,272610398.896384,1
Liver,D-Malic acid,2M22,ID,170180779.902992,1
Liver,D-Malic acid,2M23,ID,228202441.052137,1
Liver,D-Malic acid,2M26,ID,239859878.009838,1
Liver,D-Malic acid,2M31,ID,327562016.633827,1
Liver,D-Malic acid,2M33,ID,263348277.272583,1
Liver,D-Maltose,1M1,CD,12449.8875516405,1
Liver,D-Maltose,1M10,CD,381532.958686981,1
Liver,D-Maltose,1M11,CD,83700.058785757,1
Liver,D-Maltose,1M2,CD,188294.13515099,1
Liver,D-Maltose,1M4,CD,151280.08671274,1
Liver,D-Maltose,1M5,ID,12750.731664963,1
Liver,D-Maltose,1M6,ID,111149.255967838,1
Liver,D-Maltose,1M7,ID,216838.266867093,1
Liver,D-Maltose,1M9,ID,316362.273921445,1
Liver,D-Maltose,2M16,CD,1619576.26267648,1
Liver,D-Maltose,2M17,CD,1246979.84716164,1
Liver,D-Maltose,2M20,CD,246633.68614639,1
Liver,D-Maltose,2M22,ID,390172.831699743,1
Liver,D-Maltose,2M23,ID,201012.894749282,1
Liver,D-Maltose,2M26,ID,1431375.0460977,1
Liver,D-Maltose,2M31,ID,225254.204485159,1
Liver,D-Maltose,2M33,ID,836778.616012461,1
Liver,D-Ornithine,1M1,CD,18806413.0893469,1
Liver,D-Ornithine,1M10,CD,18517441.2516326,1
Liver,D-Ornithine,1M11,CD,24905187.7638188,1
Liver,D-Ornithine,1M2,CD,19159016.8438352,1
Liver,D-Ornithine,1M4,CD,17368577.7472608,1
Liver,D-Ornithine,1M5,ID,17639524.7586598,1
Liver,D-Ornithine,1M6,ID,19767906.9314588,1
Liver,D-Ornithine,1M7,ID,16910343.4368719,1
Liver,D-Ornithine,1M9,ID,21261818.5601789,1
Liver,D-Ornithine,2M16,CD,16006588.6583765,1
Liver,D-Ornithine,2M17,CD,11492821.411893,1
Liver,D-Ornithine,2M20,CD,18850533.8645655,1
Liver,D-Ornithine,2M22,ID,12979863.8404638,1
Liver,D-Ornithine,2M23,ID,18723140.4121384,1
Liver,D-Ornithine,2M26,ID,18254878.7737417,1
Liver,D-Ornithine,2M31,ID,18619353.2555218,1
Liver,D-Ornithine,2M33,ID,26259522.3224316,1
Liver,D-PANTOTHENIC ACID,1M1,CD,315791.534158182,1
Liver,D-PANTOTHENIC ACID,1M10,CD,309190.136849637,1
Liver,D-PANTOTHENIC ACID,1M11,CD,71460.0237418418,1
Liver,D-PANTOTHENIC ACID,1M2,CD,830419.573497812,1
Liver,D-PANTOTHENIC ACID,1M4,CD,299464.936337445,1
Liver,D-PANTOTHENIC ACID,1M5,ID,407392.383380073,1
Liver,D-PANTOTHENIC ACID,1M6,ID,668120.574954449,1
Liver,D-PANTOTHENIC ACID,1M7,ID,414732.397326995,1
Liver,D-PANTOTHENIC ACID,1M9,ID,98558.2021059815,1
Liver,D-PANTOTHENIC ACID,2M16,CD,340587.256959019,1
Liver,D-PANTOTHENIC ACID,2M17,CD,674535.711039375,1
Liver,D-PANTOTHENIC ACID,2M20,CD,159971.455493936,1
Liver,D-PANTOTHENIC ACID,2M22,ID,445796.637871405,1
Liver,D-PANTOTHENIC ACID,2M23,ID,100557.135607435,1
Liver,D-PANTOTHENIC ACID,2M26,ID,243929.401094292,1
Liver,D-PANTOTHENIC ACID,2M31,ID,59493.9686033577,1
Liver,D-PANTOTHENIC ACID,2M33,ID,253080.03079111,1
Liver,D-Ribose,1M1,CD,1017308.39304509,1
Liver,D-Ribose,1M10,CD,1859171.66495912,1
Liver,D-Ribose,1M11,CD,1850372.66452266,1
Liver,D-Ribose,1M2,CD,1522523.989882,1
Liver,D-Ribose,1M4,CD,1459183.56622967,1
Liver,D-Ribose,1M5,ID,463371.480532715,1
Liver,D-Ribose,1M6,ID,1494259.41938751,1
Liver,D-Ribose,1M7,ID,1192792.50419159,1
Liver,D-Ribose,1M9,ID,1711426.73983413,1
Liver,D-Ribose,2M16,CD,1220383.28981965,1
Liver,D-Ribose,2M17,CD,1080666.2861967,1
Liver,D-Ribose,2M20,CD,822535.225089055,1
Liver,D-Ribose,2M22,ID,1143102.98161318,1
Liver,D-Ribose,2M23,ID,763522.12467078,1
Liver,D-Ribose,2M26,ID,1102059.4182177,1
Liver,D-Ribose,2M31,ID,1207524.20910885,1
Liver,D-Ribose,2M33,ID,1185477.11706875,1
Liver,D-Ribose 5-phosphate,1M1,CD,12767457.1122449,1
Liver,D-Ribose 5-phosphate,1M10,CD,20726201.9414594,1
Liver,D-Ribose 5-phosphate,1M11,CD,22059902.4558082,1
Liver,D-Ribose 5-phosphate,1M2,CD,19260048.4720276,1
Liver,D-Ribose 5-phosphate,1M4,CD,19502321.0159251,1
Liver,D-Ribose 5-phosphate,1M5,ID,10743857.1622299,1
Liver,D-Ribose 5-phosphate,1M6,ID,20797600.2287047,1
Liver,D-Ribose 5-phosphate,1M7,ID,17835841.1805867,1
Liver,D-Ribose 5-phosphate,1M9,ID,19633605.092114,1
Liver,D-Ribose 5-phosphate,2M16,CD,17054069.2300907,1
Liver,D-Ribose 5-phosphate,2M17,CD,13924417.7061995,1
Liver,D-Ribose 5-phosphate,2M20,CD,15714502.1538802,1
Liver,D-Ribose 5-phosphate,2M22,ID,15749583.695626,1
Liver,D-Ribose 5-phosphate,2M23,ID,15462090.4773182,1
Liver,D-Ribose 5-phosphate,2M26,ID,17041905.4098025,1
Liver,D-Ribose 5-phosphate,2M31,ID,13678841.0788478,1
Liver,D-Ribose 5-phosphate,2M33,ID,18975316.4651704,1
Liver,D-Sucrose,1M1,CD,35461.0396945416,1
Liver,D-Sucrose,1M10,CD,549178.094143933,1
Liver,D-Sucrose,1M11,CD,112410.534617451,1
Liver,D-Sucrose,1M2,CD,290172.164552034,1
Liver,D-Sucrose,1M4,CD,237499.294375697,1
Liver,D-Sucrose,1M5,ID,20017.2787083893,1
Liver,D-Sucrose,1M6,ID,164090.700431892,1
Liver,D-Sucrose,1M7,ID,355896.618271814,1
Liver,D-Sucrose,1M9,ID,445409.598765437,1
Liver,D-Sucrose,2M16,CD,1806763.04539543,1
Liver,D-Sucrose,2M17,CD,1487023.66251932,1
Liver,D-Sucrose,2M20,CD,452693.378219902,1
Liver,D-Sucrose,2M22,ID,132629.91093722,1
Liver,D-Sucrose,2M23,ID,95509.7159432768,1
Liver,D-Sucrose,2M26,ID,1603601.49602636,1
Liver,D-Sucrose,2M31,ID,432685.060197737,1
Liver,D-Sucrose,2M33,ID,1071918.31742302,1
Liver,D-Tartaric acid,1M1,CD,676729.641715337,1
Liver,D-Tartaric acid,1M10,CD,649504.113544403,1
Liver,D-Tartaric acid,1M11,CD,701794.857233217,1
Liver,D-Tartaric acid,1M2,CD,1412645.84729276,1
Liver,D-Tartaric acid,1M4,CD,632918.38171299,1
Liver,D-Tartaric acid,1M5,ID,675751.927696606,1
Liver,D-Tartaric acid,1M6,ID,328208.179605711,1
Liver,D-Tartaric acid,1M7,ID,566538.359537799,1
Liver,D-Tartaric acid,1M9,ID,1059364.43426989,1
Liver,D-Tartaric acid,2M16,CD,927041.281902082,1
Liver,D-Tartaric acid,2M17,CD,670808.678614556,1
Liver,D-Tartaric acid,2M20,CD,693838.625982609,1
Liver,D-Tartaric acid,2M22,ID,416291.408470418,1
Liver,D-Tartaric acid,2M23,ID,822764.766696381,1
Liver,D-Tartaric acid,2M26,ID,1540525.499446,1
Liver,D-Tartaric acid,2M31,ID,1561762.14290348,1
Liver,D-Tartaric acid,2M33,ID,496535.234044536,1
Liver,D-Threitol,1M1,CD,27057.3453173075,1
Liver,D-Threitol,1M10,CD,36003.6211163888,1
Liver,D-Threitol,1M11,CD,27512.148537465,1
Liver,D-Threitol,1M2,CD,34474.3073408177,1
Liver,D-Threitol,1M4,CD,19042.29535804,1
Liver,D-Threitol,1M5,ID,45688.8479727336,1
Liver,D-Threitol,1M6,ID,40732.6516337713,1
Liver,D-Threitol,1M7,ID,60482.7342544226,1
Liver,D-Threitol,1M9,ID,15327.8666932315,1
Liver,D-Threitol,2M16,CD,423377.759844457,1
Liver,D-Threitol,2M17,CD,12722.2835760387,1
Liver,D-Threitol,2M20,CD,27431.2208975958,1
Liver,D-Threitol,2M22,ID,321229.112058138,1
Liver,D-Threitol,2M23,ID,51758.7202110966,1
Liver,D-Threitol,2M26,ID,98281.6124460279,1
Liver,D-Threitol,2M31,ID,40621.3967800869,1
Liver,D-Threitol,2M33,ID,375448.495596599,1
Liver,D-Tryptophan,1M1,CD,16538580.0002193,1
Liver,D-Tryptophan,1M10,CD,24355409.3694756,1
Liver,D-Tryptophan,1M11,CD,34430464.1183618,1
Liver,D-Tryptophan,1M2,CD,34328936.046484,1
Liver,D-Tryptophan,1M4,CD,21430082.3318297,1
Liver,D-Tryptophan,1M5,ID,27365120.64375,1
Liver,D-Tryptophan,1M6,ID,21888907.4507187,1
Liver,D-Tryptophan,1M7,ID,29457603.522628,1
Liver,D-Tryptophan,1M9,ID,27851646.7167083,1
Liver,D-Tryptophan,2M16,CD,26897937.2177606,1
Liver,D-Tryptophan,2M17,CD,18586173.6024359,1
Liver,D-Tryptophan,2M20,CD,25177537.6904463,1
Liver,D-Tryptophan,2M22,ID,27406353.3605676,1
Liver,D-Tryptophan,2M23,ID,24107562.947471,1
Liver,D-Tryptophan,2M26,ID,33473076.6608099,1
Liver,D-Tryptophan,2M31,ID,23218755.5486885,1
Liver,D-Tryptophan,2M33,ID,23771987.6618791,1
Liver,D-Xylose,1M1,CD,241854.208145361,1
Liver,D-Xylose,1M10,CD,695862.038431878,1
Liver,D-Xylose,1M11,CD,1121160.09313918,1
Liver,D-Xylose,1M2,CD,696109.414781169,1
Liver,D-Xylose,1M4,CD,632483.615106106,1
Liver,D-Xylose,1M5,ID,273279.335210701,1
Liver,D-Xylose,1M6,ID,523837.706913729,1
Liver,D-Xylose,1M7,ID,565649.413593547,1
